seqnames	start	end	width	strand	Conc	Conc_SIR	Conc_WT	Fold	p.value	FDR
XII	921534	921934	401	*	8.69273316515372	8.728343593433443	8.560682630342091	3.751716448405188e-4	0.3145848923072757	0.9996323412769806
VII	974424	974824	401	*	7.418045858345072	7.371417444048682	7.57031069675422	-3.254361589304393e-4	0.31690235578222115	0.9996323412769806
II	167976	168376	401	*	8.795657880063546	8.761265256374507	8.90995872968137	-3.9162804589940335e-4	0.31714929107018763	0.9996323412769806
X	355530	355930	401	*	7.523119861948297	7.47352635159599	7.684388624574347	-2.94458484328034e-4	0.31815144316416394	0.9996323412769806
VIII	521847	522247	401	*	6.48412475263156	6.529573038461182	6.312734714717701	2.4324489604203724e-4	0.32225668960927917	0.9996323412769806
XV	438497	438897	401	*	6.192898939413752	6.23792448146121	6.023227196909827	2.4948424356698165e-4	0.3247817214048329	0.9996323412769806
V	434411	434811	401	*	6.508969468549562	6.566847035281384	6.285888051304369	2.1781610748890646e-4	0.3264239668627415	0.9996323412769806
II	651299	651699	401	*	7.444615417959677	7.562910228697944	6.931939061729993	9.47020623650144e-5	0.3266259689605038	0.9996323412769806
XIII	253314	253714	401	*	7.695161223449533	7.662072858231718	7.805336467945082	-3.7637002408225003e-4	0.32759234674478527	0.9996323412769806
IX	232485	232885	401	*	7.7198290257404025	7.760530335719092	7.567588605971564	3.0962671540640975e-4	0.3283510869961733	0.9996323412769806
VII	555303	555703	401	*	7.432623275484854	7.393982266676167	7.560255756066905	-3.7294946121888266e-4	0.3303473806834377	0.9996323412769806
V	117204	117604	401	*	5.870381007979396	5.772850789835505	6.167618521493575	-1.419716729854235e-4	0.3318128476245068	0.9996323412769806
VIII	146114	146514	401	*	6.959220934082209	7.010168202974756	6.765244425408909	2.3876657280357642e-4	0.33299380368938275	0.9996323412769806
XV	55135	55535	401	*	6.92872319998107	6.830075073932709	7.228932526730039	-1.4819971447938165e-4	0.334269499232497	0.9996323412769806
XV	241128	241528	401	*	7.3625929635102665	7.310872445142462	7.530274937484769	-2.754812835435376e-4	0.33454815464634313	0.9996323412769806
XII	84077	84477	401	*	8.689130998200355	8.64799774564159	8.824509234780665	-3.3021396794837764e-4	0.3358692981489255	0.9996323412769806
V	396307	396707	401	*	8.5053408981665	8.540152950633715	8.376424763024861	3.614229232244952e-4	0.3360142703176426	0.9996323412769806
III	168164	168564	401	*	5.977362818251357	6.031099739955217	5.771757999181527	2.0297058460944252e-4	0.33620451166149595	0.9996323412769806
XVI	287027	287427	401	*	6.654161251336777	6.698982894551562	6.4853173705603595	2.709246558035733e-4	0.33876102208619463	0.9996323412769806
II	668553	668953	401	*	7.599777519048372	7.642325993601203	7.440123171205671	2.8951361930547965e-4	0.3397183988349731	0.9996323412769806
XV	901221	901621	401	*	8.335013165689656	8.36766059974282	8.214552494183058	0.00036651050383882853	0.34167976410639467	0.9996323412769806
XII	839369	839769	401	*	7.249741146307098	7.1886214496657725	7.445315925950627	-2.1814177744997645e-4	0.3425831540200048	0.9996323412769806
V	570040	570440	401	*	9.764390836598897	9.855187110262447	9.392273438281327	1.2083937137448287e-4	0.34280392670561316	0.9996323412769806
VII	401312	401712	401	*	6.9033889181795205	6.9528055435724525	6.715743635879981	2.495891953286073e-4	0.34638034839557974	0.9996323412769806
X	337596	337996	401	*	8.207218720537208	8.154083741898889	8.379144546868144	-2.5889215660074955e-4	0.34710079764050145	0.9996323412769806
VIII	214079	214479	401	*	6.748744276958235	6.5285031971894485	7.329394446340528	-6.898229225364598e-5	0.3474531285322093	0.9996323412769806
XIII	852117	852517	401	*	7.798080309842371	7.840114306626416	7.64049569714575	2.768136156919039e-4	0.3491392883027164	0.9996323412769806
II	476978	477378	401	*	8.693018474219587	8.649893321822887	8.8345481155526	-2.881314132856134e-4	0.35350028772186837	0.9996323412769806
XI	322429	322829	401	*	9.506847400047091	9.462145848476842	9.653220784478295	-2.738805862627011e-4	0.35377773054889955	0.9996323412769806
V	522674	523074	401	*	7.676665933870399	7.716296698406907	7.528700647251812	2.769142740366507e-4	0.35398386786389546	0.9996323412769806
IV	1420621	1421021	401	*	7.960518124684398	8.094962383713938	7.357018196262567	7.224375541957507e-5	0.35501303545769797	0.9996323412769806
VII	281191	281591	401	*	6.856522684505559	6.752983592649695	7.169635733513652	-1.280890455560809e-4	0.35524639096526056	0.9996323412769806
IV	667876	668276	401	*	5.785182546872647	5.838023353445684	5.583325751862667	2.1713647016633503e-4	0.3555779998558001	0.9996323412769806
XIII	195960	196360	401	*	6.1507150906769725	6.083775716419175	6.363204797893825	-2.0220650808785344e-4	0.35708474097609805	0.9996323412769806
XV	443656	444056	401	*	8.59113386654592	8.622617149407228	8.475194997403246	3.6744274775759705e-4	0.35985256752914757	0.9996323412769806
XII	92364	92764	401	*	6.891411025894209	6.8327371865523014	7.079796677228508	-2.3438545903032307e-4	0.3602761480790099	0.9996323412769806
XV	371304	371704	401	*	6.352155321961038	6.390137373915078	6.210743186443751	2.9235124426906303e-4	0.36213305831736625	0.9996323412769806
XV	968092	968492	401	*	9.27544252492004	9.232573428525452	9.416183354021074	-2.664181664911492e-4	0.3689675865467865	0.9996323412769806
X	291142	291542	401	*	7.913015044000319	7.9850079088519585	7.6283163075063625	1.4046426787248792e-4	0.3691883463721841	0.9996323412769806
XIII	379157	379557	401	*	7.450371033557727	7.481631687720631	7.335294873389178	3.5436847805124375e-4	0.3699609855469971	0.9996323412769806
VII	115465	115865	401	*	6.589837589404717	6.539409030291723	6.753628663001263	-2.5336296837083776e-4	0.37226114986093356	0.9996323412769806
XII	658214	658614	401	*	7.655674009624888	7.602419414786924	7.827957962146341	-2.239518985539993e-4	0.37525146594240294	0.9996323412769806
IV	491087	491487	401	*	8.027931344626415	7.997706726374625	8.128993237546918	-3.736517518112967e-4	0.37601444127290307	0.9996323412769806
XIII	625887	626287	401	*	7.182776747928958	7.234207865607814	6.98679169125934	2.037203117490404e-4	0.37648383043764655	0.9996323412769806
VIII	466809	467209	401	*	6.610512477233051	6.661921176631731	6.414620559791363	1.872608811648765e-4	0.3765023925369778	0.9996323412769806
IV	1233675	1234075	401	*	7.710053317943963	7.750893050034149	7.557258962967008	2.5593674061688435e-4	0.3768854294846091	0.9996323412769806
XI	68552	68952	401	*	9.457130341856137	9.376595519076487	9.70812283911317	-1.4438057712482988e-4	0.3778801334164647	0.9996323412769806
XV	79880	80280	401	*	9.065762460554774	9.097116739601553	8.950323573461638	3.427050145200543e-4	0.3782601984038478	0.9996323412769806
VII	124226	124626	401	*	6.933309751908111	6.884830298808682	7.091204280881513	-2.793400120837443e-4	0.3784359606285874	0.9996323412769806
II	227012	227412	401	*	7.044160832982214	7.08110101933873	6.90687067290554	2.709699393431205e-4	0.3795428180659951	0.9996323412769806
XI	202815	203215	401	*	6.719378509243754	6.762687241405196	6.556658856622899	2.56953673229686e-4	0.3807379979879903	0.9996323412769806
VII	700560	700960	401	*	8.423388187398654	8.371660915689043	8.59109046323986	-2.1181540719229436e-4	0.3839590563475906	0.9996323412769806
VIII	98344	98744	401	*	8.638579415064818	8.689018274866473	8.446709676246906	1.9657109697721354e-4	0.38508347533414455	0.9996323412769806
IX	141720	142120	401	*	7.1493449348426745	7.102039609112476	7.303671897173711	-2.506091177958429e-4	0.3856745697056759	0.9996323412769806
XII	732007	732407	401	*	7.145211872156798	7.194711216617662	6.9572253181873	1.8881376218139094e-4	0.3863043659728579	0.9996323412769806
XII	704425	704825	401	*	8.855354142510869	8.882532923219552	8.755981586568321	3.7665806148045943e-4	0.38651958219641586	0.9996323412769806
XVI	425233	425633	401	*	9.062012214409625	9.09534209845191	8.938892459855362	3.016257825800317e-4	0.38904664743100575	0.9996323412769806
VI	176603	177003	401	*	7.740076807116059	7.706797776816765	7.850856129501627	-3.169446203399173e-4	0.389596134906656	0.9996323412769806
V	84995	85395	401	*	9.763869229835533	9.73020249875067	9.875875866379463	-3.0775612067135015e-4	0.39011973811368494	0.9996323412769806
VII	584313	584713	401	*	6.9313269975166145	6.866274414619586	7.138361887767338	-1.6966413203571586e-4	0.39086194770073573	0.9996323412769806
VIII	-151	249	401	*	7.312927437659131	7.245152439437487	7.527824134892327	-1.6112188869244875e-4	0.39346129375841227	0.9996323412769806
XIII	457977	458377	401	*	7.335377834986264	7.290307173326863	7.4828822617710955	-2.2592779897685043e-4	0.3955563664569377	0.9996323412769806
IV	765246	765646	401	*	7.739104301117695	7.777497399538349	7.596061859221807	2.3439340421181756e-4	0.3991227348618058	0.9996323412769806
III	163491	163891	401	*	8.052741137638343	8.02280120550743	8.15289292243879	-3.5618612093619116e-4	0.4003591442673036	0.9996323412769806
XV	949255	949655	401	*	6.338227409578632	6.376174313064438	6.19695457409515	1.9890128724118266e-4	0.4015833909117099	0.9996323412769806
VII	484371	484771	401	*	7.230677589120862	7.151716849918673	7.477282827209361	-1.328200135533362e-4	0.4016092083181196	0.9996323412769806
VII	544348	544748	401	*	6.578082180680894	6.5398827392375125	6.704336545881453	-2.490403435438122e-4	0.40241921005299897	0.9996323412769806
II	564897	565297	401	*	6.3041074111976165	6.233343282196442	6.527570156628395	-1.716444193067441e-4	0.40312313835426933	0.9996323412769806
II	490467	490867	401	*	8.9715962226913	8.934718392843369	9.093715473371548	-2.7193937849253827e-4	0.40324197876998147	0.9996323412769806
IV	411145	411545	401	*	9.226714929484586	9.185142816569106	9.363451443959192	-2.36758739084445e-4	0.4041271162055335	0.9996323412769806
XV	487226	487626	401	*	7.693777778074873	7.66205255348876	7.799624510867716	-3.0165256667643746e-4	0.40431225225276285	0.9996323412769806
XV	12086	12486	401	*	6.315899158461983	6.355497013263411	6.168065043430186	2.1069271421343157e-4	0.40479489317241635	0.9996323412769806
XI	247743	248143	401	*	7.996562576341792	8.023767898938623	7.897088602440052	3.2708026554312974e-4	0.40515435413350254	0.9996323412769806
II	126269	126669	401	*	7.131724660692795	7.084302750400735	7.286406388031314	-2.1836841069891951e-4	0.40577507671240226	0.9996323412769806
XIV	288961	289361	401	*	6.765459930372279	6.720274899657407	6.913314572987282	-2.405401389711169e-4	0.4058594986415746	0.9996323412769806
X	136247	136647	401	*	9.007700521888852	9.06563666657824	8.784369974851732	1.5272728774665188e-4	0.407030641616699	0.9996323412769806
IV	835845	836245	401	*	9.218088631442647	9.172958111772067	9.365776366830987	-2.1873533060966878e-4	0.4085554983467207	0.9996323412769806
VII	878423	878823	401	*	7.782402453568074	7.822628271712048	7.632062826082071	2.2831224775434766e-4	0.4089106882791048	0.9996323412769806
VII	433259	433659	401	*	8.46481529494169	8.50449903581802	8.31663882394366	2.245358750956819e-4	0.4097830384948489	0.9996323412769806
XI	315489	315889	401	*	6.381509752966323	6.205871478647352	6.868157158836696	-6.367430426195304e-5	0.40986049752462717	0.9996323412769806
XVI	829111	829511	401	*	9.5047033199982	9.469900910212251	9.620297197100733	-2.7106561026744527e-4	0.4103936610692594	0.9996323412769806
X	455175	455575	401	*	6.5002423522455155	6.4477112325634955	6.670358436177875	-2.0300447352561058e-4	0.41394469282051605	0.9996323412769806
II	375870	376270	401	*	8.891081153133431	8.846428717732556	9.037303945078024	-2.130444898761815e-4	0.41464847775005004	0.9996323412769806
X	150459	150859	401	*	7.585341487390302	7.557069267625788	7.680146604041878	-3.535341496176218e-4	0.41778160191413666	0.9996323412769806
IV	1174181	1174581	401	*	5.885195274236566	5.924635299856099	5.737990027328771	1.798344080095743e-4	0.4184453789846782	0.9996323412769806
XV	1091069	1091469	401	*	5.3291879673994504	5.390135404844983	5.0929784514694205	1.3542040792439934e-4	0.41854441881571824	0.9996323412769806
IV	431864	432264	401	*	8.850576314653049	8.963451073448265	8.36692819712671	6.832891992467951e-5	0.4188621257832859	0.9996323412769806
V	303416	303816	401	*	7.390169085151902	7.423580322285277	7.26673193700593	2.496796648439367e-4	0.4191799329165071	0.9996323412769806
IV	894102	894502	401	*	9.632809066858123	9.671178615205875	9.489860092376265	2.250228204788782e-4	0.42137992646207495	0.9996323412769806
XI	578771	579171	401	*	6.162299735371795	6.195544255654302	6.039512927468265	2.559723513102917e-4	0.42424417674268017	0.9996323412769806
XVI	482005	482405	401	*	7.674076995466155	7.623392731465213	7.838639267196991	-1.8827510638219305e-4	0.4254067102185282	0.9996323412769806
IV	62151	62551	401	*	9.531859503700268	9.577075566697827	9.361413680410218	1.864242780124202e-4	0.42656731692884714	0.9996323412769806
XV	579701	580101	401	*	7.198625331065046	7.157429582738904	7.334197096114316	-2.379093592127002e-4	0.4269385362933639	0.9996323412769806
I	68370	68770	401	*	8.81108364375893	8.761823091241482	8.97134504999991	-1.8328482639983537e-4	0.42743751272260383	0.9996323412769806
V	99998	100398	401	*	6.802301084050364	6.7610626044294735	6.938005153846714	-2.1085808962967393e-4	0.42816107232512834	0.9996323412769806
XI	385067	385467	401	*	7.728011390592612	7.686811381876788	7.863596347392056	-2.2441795716289224e-4	0.429014079001581	0.9996323412769806
V	69026	69426	401	*	8.295720651393852	8.266276333678878	8.394286214835853	-3.0134829941747015e-4	0.4303977311140567	0.9996323412769806
XI	581026	581426	401	*	8.260312748589772	8.220622037090937	8.3912143495723	-2.2497634914476802e-4	0.43216831659607685	0.9996323412769806
XIII	192298	192698	401	*	6.287869566807881	6.228817770953191	6.477369289421133	-1.568845226076574e-4	0.4321740891083727	0.9996323412769806
XII	241785	242185	401	*	7.5209142446747075	7.474926110170837	7.671224943985346	-2.0641777003378074e-4	0.43380531008284456	0.9996323412769806
V	342471	342871	401	*	7.700139985503287	7.7232766346173145	7.616108472246993	3.2561514858695016e-4	0.43420536546414396	0.9996323412769806
IV	98089	98489	401	*	6.969862284733852	7.018676924274554	6.784697581369963	1.5529282812507087e-4	0.434302737549623	0.9996323412769806
IV	366198	366598	401	*	8.137906536821545	8.099789904425002	8.26390226440298	-2.4636284461035585e-4	0.4344382762058905	0.9996323412769806
XVI	404196	404596	401	*	7.16011134644528	7.114996685433478	7.307750519436407	-2.0301204543468962e-4	0.43705974504467726	0.9996323412769806
IX	174868	175268	401	*	7.389843629342328	7.428427067736898	7.246045472554305	2.1788896861349826e-4	0.43725436708364157	0.9996323412769806
XII	130784	131184	401	*	6.65498481821712	6.701693388702627	6.478457014312692	1.6817316301929642e-4	0.437463491491699	0.9996323412769806
XV	377760	378160	401	*	7.725994807937664	7.68120349274387	7.872643358010452	-1.9532448863460682e-4	0.43776591904734685	0.9996323412769806
IV	1164905	1165305	401	*	7.809572035707835	7.853672329142614	7.643652205792631	1.722826890780471e-4	0.4380794303296873	0.9996323412769806
II	-78	322	401	*	5.742069497056517	5.788901391874494	5.5650377145715835	1.5694170307713724e-4	0.4420138196906835	0.9996323412769806
XIII	904333	904733	401	*	7.752502690683549	7.811021906784443	7.526689462795469	1.309815544073408e-4	0.4429177524609299	0.9996323412769806
II	770588	770988	401	*	6.447888678299659	6.484236226657187	6.312936628189161	2.0446855634048786e-4	0.4431546794975686	0.9996323412769806
XIII	167390	167790	401	*	7.1132033939185355	6.9951768467952284	7.463626743118883	-7.737703142098571e-5	0.44451303689393845	0.9996323412769806
XII	439854	440254	401	*	7.556908124127213	7.5133019129864564	7.6999181831878465	-1.9417530235124098e-4	0.44706017812337817	0.9996323412769806
VII	739020	739420	401	*	7.677919905373015	7.65412023961628	7.758256541248962	-3.077228487535617e-4	0.4472938578364184	0.9996323412769806
XII	747434	747834	401	*	7.417392052387667	7.3584338981867585	7.60661586256227	-1.4779543968466928e-4	0.44791373849984445	0.9996323412769806
XVI	880146	880546	401	*	6.139095066183862	6.184194634173222	5.969122620022303	1.4973645300608626e-4	0.4483247430856503	0.9996323412769806
IX	102266	102666	401	*	6.910237465609945	6.954931203789856	6.741912597603516	1.6467854455334637e-4	0.4501128884322582	0.9996323412769806
X	268422	268822	401	*	7.4879059073159056	7.514899343614134	7.389241311545452	2.402136502859267e-4	0.45158818849051496	0.9996323412769806
IX	150196	150596	401	*	7.450044679544053	7.482407456114846	7.330691323228449	2.1931394537277974e-4	0.4519918413016294	0.9996323412769806
IX	99496	99896	401	*	8.747269238574267	8.780862607241586	8.623121198361495	2.3626594164392046e-4	0.4521861142177511	0.9996323412769806
IV	330497	330897	401	*	7.910765617153493	7.950918836341724	7.7607159307560645	1.80996187946977e-4	0.4540165852651779	0.9996323412769806
XIV	725999	726399	401	*	5.889378760055342	5.918019542859056	5.784406379249912	1.8724838050133345e-4	0.45521649740494535	0.9996323412769806
IV	998350	998750	401	*	6.494893671482044	6.529014268386662	6.368685281103182	1.886607071536355e-4	0.4563457122502971	0.9996323412769806
VII	323927	324327	401	*	8.703871885611683	8.65818339220711	8.853266869535279	-1.7822223469618568e-4	0.4565314609890098	0.9996323412769806
XII	734600	735000	401	*	6.547687106020324	6.497069211708434	6.712049261539224	-1.543701862972864e-4	0.4581207315735917	0.9996323412769806
XV	673706	674106	401	*	6.826885351302029	6.7964477498298645	6.928627634009857	-2.519671196982899e-4	0.4581358148048727	0.9996323412769806
VIII	455619	456019	401	*	6.994849187369334	6.947085675060145	7.150569737406845	-1.9321681533083972e-4	0.45980346701939473	0.9996323412769806
II	812943	813343	401	*	4.85998110754444	4.921524717520242	4.62120492676913	9.717038202544079e-5	0.46190305044809116	0.9996323412769806
VII	920049	920449	401	*	8.375276553809043	8.398286956561664	8.291720876361579	3.055936935749989e-4	0.4635751308245136	0.9996323412769806
XIII	225466	225866	401	*	8.385778808963012	8.413850737251751	8.282988538580662	2.605898229373205e-4	0.4678575655074655	0.9996323412769806
XIII	517421	517821	401	*	6.063596728447756	5.998589417257144	6.270500394181379	-1.2899774395218295e-4	0.4679466445532521	0.9996323412769806
VII	190789	191189	401	*	7.95248617077754	8.012558349070401	7.720034685913199	1.1137289619152091e-4	0.4686472719280927	0.9996323412769806
X	378390	378790	401	*	6.6329454658829405	6.585813059623454	6.786746023424882	-1.8445891985123368e-4	0.46956730944696207	0.9996323412769806
XIV	547426	547826	401	*	8.012303009392893	8.054514716301899	7.854003891003332	1.5044780044289735e-4	0.4710292612068581	0.9996323412769806
XVI	227765	228165	401	*	8.302948776110616	8.321154886973849	8.23735481307472	3.464364229889759e-4	0.4711591382652074	0.9996323412769806
XIII	797905	798305	401	*	8.02964903875363	8.049865332883392	7.956574101745372	3.156572861526506e-4	0.47161329029756655	0.9996323412769806
XIV	651926	652326	401	*	9.259822868498775	9.291374053647905	9.143620741836402	2.260828514740096e-4	0.4723720604175875	0.9996323412769806
III	50521	50921	401	*	9.607467949557392	9.563324437042784	9.752129131851213	-1.6376414617615703e-4	0.47640420927191013	0.9996323412769806
IV	588427	588827	401	*	7.113762999628348	7.04974386749414	7.317798324695055	-1.1580570327043018e-4	0.47772830705819186	0.9996323412769806
X	623037	623437	401	*	8.017632236235276	7.9528549938202815	8.223868776681108	-1.1527807270776871e-4	0.4809693585580406	0.9996323412769806
XI	146815	147215	401	*	7.175511490582426	7.207951406212432	7.055858169498852	1.952717575018235e-4	0.48190150308151863	0.9996323412769806
V	225442	225842	401	*	7.562445462099458	7.512071110250114	7.726072977703704	-1.434037201282219e-4	0.4825641830310408	0.9996323412769806
XVI	901548	901948	401	*	8.208633773039717	8.23322602302667	8.119101559703305	2.652793533549005e-4	0.4828145283401158	0.9996323412769806
XVI	132218	132618	401	*	8.754271512918386	8.790662334630461	8.619148898910856	1.846495925097954e-4	0.4829403491461668	0.9996323412769806
IV	1362356	1362756	401	*	7.663763213634065	7.688517343503053	7.573617616223099	2.456081720739086e-4	0.4864339427467894	0.9996323412769806
IV	212671	213071	401	*	7.025631609743597	6.962049000040264	7.2283974165569305	-1.199172682335512e-4	0.4870396861440513	0.9996323412769806
XIII	751258	751658	401	*	7.5347411795102754	7.5568326295144	7.454643159548116	2.5024804479032944e-4	0.48720176180165503	0.9996323412769806
VII	753864	754264	401	*	6.945110923975131	6.908046530533835	7.0678148515962205	-1.864895693212077e-4	0.4874124449347136	0.9996323412769806
XII	588930	589330	401	*	6.613033808134357	6.650205126039257	6.47483048557514	1.6146033046082585e-4	0.48783547035620856	0.9996323412769806
XIII	653274	653674	401	*	10.008790050693976	9.971112771684117	10.133412520425523	-1.8189115349459052e-4	0.4880232537139582	0.9996323412769806
III	236373	236773	401	*	7.202857675945375	7.233877035621117	7.088715824194627	1.890657765452325e-4	0.48834983360211087	0.9996323412769806
XII	628242	628642	401	*	6.807352407733842	6.8449406802177375	6.6674999328276225	1.7016634880509066e-4	0.4883990442694086	0.9996323412769806
XII	592386	592786	401	*	6.168686889505572	6.201686620225229	6.046854306126529	1.6779928380027175e-4	0.48893474696145767	0.9996323412769806
IV	217185	217585	401	*	6.770640674265827	6.79967375684922	6.664161014714274	2.2460797927683447e-4	0.48980488983850506	0.9996323412769806
IV	569770	570170	401	*	6.4987464637650465	6.5421872239660726	6.335493654211398	1.730055332843279e-4	0.49283066899213407	0.9996323412769806
VIII	422468	422868	401	*	8.22865218431103	8.257624248452307	8.122407097784476	2.0969980510333533e-4	0.49744922062573393	0.9996323412769806
XI	20751	21151	401	*	9.643743433140559	9.596106549376248	9.79907901763799	-1.368519412443834e-4	0.5004280137979737	0.9996323412769806
XIV	568028	568428	401	*	7.161561029047276	7.135566981436935	7.2490201143651465	-2.487354436047635e-4	0.5012279522914458	0.9996323412769806
XII	656803	657203	401	*	6.322110295800275	6.353258075866213	6.2074712864696835	1.703634931309243e-4	0.5025808104215681	0.9996323412769806
IV	106740	107140	401	*	5.893800104485406	5.92594263282979	5.77530277932069	1.4019521074063628e-4	0.5031687615455229	0.9996323412769806
XI	308584	308984	401	*	8.068308912557342	8.034733956587186	8.18002514787246	-1.9747133996645945e-4	0.5035561363178496	0.9996323412769806
XV	976234	976634	401	*	6.475009288195802	6.507046702491799	6.356920281139829	1.7165754101033362e-4	0.5045904174517588	0.9996323412769806
IX	332642	333042	401	*	8.815736440194895	8.793486870722862	8.89101397739087	-2.5773009796570463e-4	0.5054481376877227	0.9996323412769806
XIII	91594	91994	401	*	8.030284249720363	8.058232978172626	7.92796602284472	2.220074018180456e-4	0.5065414955219678	0.9996323412769806
XII	5605	6005	401	*	7.573862122315644	7.392192847860001	8.073758628035888	-3.995195424592344e-5	0.5087277819963132	0.9996323412769806
V	135275	135675	401	*	6.339065700231978	6.294990386133493	6.483517448016299	-1.5741461888306964e-4	0.509857346860783	0.9996323412769806
XIII	70114	70514	401	*	9.419427983332081	9.44659522857724	9.320099502201966	2.2177981236611363e-4	0.5099265840829513	0.9996323412769806
V	140507	140907	401	*	9.080313048954844	9.040133914472468	9.212732429679221	-1.525023167247605e-4	0.5099795983235051	0.9996323412769806
XII	460004	460404	401	*	13.306210503457816	13.369343537975078	13.060563856978609	8.69042296318571e-5	0.5116492350483635	0.9996323412769806
XIII	169816	170216	401	*	7.524692496030446	7.557744387207399	7.40265665025098	1.5943643133120916e-4	0.5134488967339215	0.9996323412769806
II	45176	45576	401	*	8.827891373537993	8.85130462014395	8.742816640635853	2.619361139290031e-4	0.513693061918796	0.9996323412769806
XVI	831852	832252	401	*	8.213556035306382	8.145729562938195	8.428600825529601	-9.23926562382804e-5	0.5145328033788055	0.9996323412769806
VII	987246	987646	401	*	10.00411972946446	9.96891288947234	10.120988239392684	-1.6968851737931886e-4	0.516693964802224	0.9996323412769806
XIII	262786	263186	401	*	7.478990090444508	7.3631651387338275	7.823829255472395	-5.68600154152615e-5	0.5170692286274543	0.9996323412769806
XIII	872704	873104	401	*	8.086806475767045	8.046159341958097	8.220678191769034	-1.4648854865695687e-4	0.5172353896951187	0.9996323412769806
XI	317050	317450	401	*	7.6272861130690774	7.6494662578952175	7.546854826409902	2.2710107434248606e-4	0.5185063432827943	0.9996323412769806
IX	370289	370689	401	*	5.7090928793200915	5.666096001112979	5.85022742753452	-1.6492627489428688e-4	0.518618634201895	0.9996323412769806
IX	129827	130227	401	*	8.3165079793167	8.345013774842874	8.21205378267769	1.9874491376217185e-4	0.5191384141794526	0.9996323412769806
VIII	341539	341939	401	*	8.049604695828247	7.981455843086396	8.265576520433207	-8.939074880486818e-5	0.519156302337429	0.9996323412769806
XI	355640	356040	401	*	9.587426006167036	9.625845337437605	9.444279440310497	1.4114316212362593e-4	0.5211253672231086	0.9996323412769806
XVI	614861	615261	401	*	7.440758593015095	7.369151446684243	7.6666248418297265	-8.396141430648401e-5	0.5223300021885532	0.9996323412769806
VII	23225	23625	401	*	7.3469141984822075	7.295117073416203	7.514826444845936	-1.1504403667105476e-4	0.5229974339516714	0.9996323412769806
XVI	257001	257401	401	*	8.621971811375786	8.655632392924463	8.497561316028767	1.635502691860162e-4	0.523026814190924	0.9996323412769806
XIII	420351	420751	401	*	7.846832760344022	7.819036033641655	7.940108678096345	-2.1357467814263537e-4	0.5238470843540384	0.9996323412769806
XIII	124225	124625	401	*	7.999385895107335	8.028478363404696	7.892677893065204	1.8396682698611797e-4	0.5249667323631771	0.9996323412769806
XV	300943	301343	401	*	6.591238763249481	6.626394043374274	6.4609761734775235	1.5934585797270053e-4	0.5250956161955629	0.9996323412769806
XIII	675261	675661	401	*	8.670664915534596	8.630435325574837	8.803240966985676	-1.425310407723412e-4	0.5265615424031382	0.9996323412769806
XI	369270	369670	401	*	8.21420710793339	8.17837392956286	8.333046709626318	-1.628837760793135e-4	0.5281406901887659	0.9996323412769806
XV	767957	768357	401	*	6.974157759217375	7.002885999611735	6.8688495241706145	1.9815988100198772e-4	0.5285300104164148	0.9996323412769806
X	662950	663350	401	*	9.538909472256963	9.567770684637342	9.433090409910818	1.8698139145715805e-4	0.5304411434082977	0.9996323412769806
XIV	112534	112934	401	*	8.983053442968522	9.06993764219695	8.629660791640713	5.553415237933676e-5	0.5311831402689214	0.9996323412769806
IV	974224	974624	401	*	6.984770243421985	6.872340584348399	7.320938048832709	-5.404257438222029e-5	0.532509827180439	0.9996323412769806
VII	528556	528956	401	*	8.419292480282083	8.454602481956906	8.288422414248275	1.4316906100936077e-4	0.5328978683200504	0.9996323412769806
VIII	55876	56276	401	*	9.336251870294756	9.308074101131131	9.43075340026871	-1.8512349884763652e-4	0.5340346753170937	0.9996323412769806
XII	796344	796744	401	*	7.449836112559389	7.420336898873097	7.548577484141501	-1.8695713028146695e-4	0.5346088423384217	0.9996323412769806
VII	592627	593027	401	*	10.3445442407696	10.309403403993214	10.46120483124345	-1.531479147312821e-4	0.5374562719934909	0.9996323412769806
XVI	566796	567196	401	*	6.849464719679165	6.882259525068954	6.728430354939088	1.5422854248726354e-4	0.5374831579821455	0.9996323412769806
XI	99508	99908	401	*	10.323413886654755	10.36442637879003	10.16992781040016	1.22742158866466e-4	0.538236898455325	0.9996323412769806
XV	316300	316700	401	*	7.484405017830602	7.523846456990411	7.337194140213361	1.2470293787840295e-4	0.5393860744621519	0.9996323412769806
V	558918	559318	401	*	6.879254889163815	6.918879087261617	6.731315776240977	1.246515881568169e-4	0.5414376322993204	0.9996323412769806
X	73369	73769	401	*	6.338859964957934	6.36588309234018	6.240081987616644	1.3547449102943883e-4	0.5419500627232884	0.9996323412769806
XV	94417	94817	401	*	6.244889848773596	6.205666054565997	6.374338523582527	-1.71025996523138e-4	0.5429901782061605	0.9996323412769806
XI	379483	379883	401	*	6.858981838897877	6.879599743258526	6.784406379249912	1.9990263362733656e-4	0.5465219937705297	0.9996323412769806
VII	205779	206179	401	*	5.2864461634424025	5.170603197817183	5.631331141901368	-4.9843489916143065e-5	0.5493064313415975	0.9996323412769806
XIV	576117	576517	401	*	8.614560934457886	8.650798998871837	8.480040307430144	1.313459980723418e-4	0.5493720705792898	0.9996323412769806
XIII	362835	363235	401	*	7.274205628359336	7.311534808699881	7.135378200938759	1.2480598587116362e-4	0.5494481384658215	0.9996323412769806
XI	313276	313676	401	*	6.6451490425367465	6.672091343689584	6.546679690584536	1.646466456792204e-4	0.5502912300959258	0.9996323412769806
