seqnames	start	end	width	strand	Conc	Conc_WHI	Conc_WT	Fold	p.value	FDR
XII	809098	809498	401	*	8.852770161415721	8.740498520570176	8.956932047849342	-3.814388842511845e-4	0.35684793084960653	0.9992377462127119
V	460063	460463	401	*	7.295812716558963	7.0612619596410315	7.497509772548992	-1.8295546075881378e-4	0.3571167621537513	0.9992377462127119
IV	974224	974624	401	*	7.789936091965481	8.143297577155755	7.320938048832709	9.821365073887037e-5	0.3584073093791987	0.9992377462127119
IV	909397	909797	401	*	6.989049102452219	7.083790100392231	6.887646488298028	3.7687101028699465e-4	0.35941277223410517	0.9992377462127119
V	342471	342871	401	*	7.70760293725807	7.793639329201803	7.616108472246993	4.6521236363764615e-4	0.36094051235611807	0.9992377462127119
XVI	309795	310195	401	*	6.583212243596108	6.429044971938795	6.722484047059035	-2.9614583717967513e-4	0.3621443220948939	0.9992377462127119
V	435539	435939	401	*	7.410709759529393	7.311047178751501	7.503930198587707	-4.0832328452804266e-4	0.3622923759558961	0.9992377462127119
VII	1000241	1000641	401	*	8.392660432304043	8.533035492760076	8.237139903312936	2.6993634097036037e-4	0.363087613057646	0.9992377462127119
II	595579	595979	401	*	7.725626446866674	7.824355015038897	7.6196419576610435	3.812292704425206e-4	0.3632242653320779	0.9992377462127119
II	408627	409027	401	*	8.35235914001251	8.238212731971057	8.458132672289816	-3.5323338231113007e-4	0.3642329301348851	0.9992377462127119
VII	905306	905706	401	*	9.946870028556566	10.091117141543688	9.786581732340846	2.5931504033042783e-4	0.36466950245976604	0.9992377462127119
IV	644966	645366	401	*	6.988995208547175	7.119647480233415	6.845321922300833	2.9151972395014935e-4	0.3654253473103517	0.9992377462127119
XVI	593938	594338	401	*	6.173377836989109	6.326962460455716	6.0014734818458475	2.5189104445652425e-4	0.366388710545522	0.9992377462127119
II	347407	347807	401	*	6.4714746898815765	6.3284906718396154	6.601556800462198	-2.903267244605209e-4	0.3664864843625115	0.9992377462127119
XII	522233	522633	401	*	8.265054984199097	8.177517173922224	8.347583780255432	-4.5625964148102404e-4	0.3675283887089516	0.9992377462127119
XIII	904333	904733	401	*	7.7477250154398964	7.939351603734112	7.526689462795469	1.8901885501478597e-4	0.36926568421949824	0.9992377462127119
XIV	59740	60140	401	*	6.660305353242315	6.774356419928893	6.5364581064488245	3.3485759974251746e-4	0.371158153525115	0.9992377462127119
III	227762	228162	401	*	7.430254166326243	7.537877959585786	7.3139498212300085	3.619726172791621e-4	0.3713407301378052	0.9992377462127119
X	136247	136647	401	*	8.98543292667852	9.161871373943788	8.784369974851732	2.0286406721496824e-4	0.37163579808080227	0.9992377462127119
XIII	353036	353436	401	*	9.239030088038387	9.076972710527508	9.384708043654577	-2.469570154008107e-4	0.37225598846406244	0.9992377462127119
XVI	560102	560502	401	*	6.493398628642969	6.332083422568316	6.638476698335712	-2.5956255825693305e-4	0.37228205610377907	0.9992377462127119
X	337596	337996	401	*	8.258473725075167	8.126780744451546	8.379144546868144	-2.9945487908225414e-4	0.374343632303318	0.9992377462127119
XV	316300	316700	401	*	7.516286680566676	7.675582091393333	7.337194140213361	2.2186097057525086e-4	0.37584601491475267	0.9992377462127119
IV	1468769	1469169	401	*	9.214657690819298	9.081007266530342	9.336969777006813	-2.925105324688074e-4	0.37601200414262226	0.9992377462127119
III	299004	299404	401	*	7.189157456377938	7.407574070132128	6.931670838063919	1.5913874352393892e-4	0.3767766708791342	0.9992377462127119
IV	1016022	1016422	401	*	8.222868565450225	8.115670050275055	8.322649730430307	-3.650342827739435e-4	0.37732468338064773	0.9992377462127119
XII	660102	660502	401	*	8.75690002100007	8.560478919149848	8.929755112336464	-2.0082373754275388e-4	0.3803827049617337	0.9992377462127119
III	163491	163891	401	*	8.074528305973754	7.991661333211008	8.15289292243879	-4.482088484262197e-4	0.3827892534032154	0.9992377462127119
XII	732007	732407	401	*	7.115524136607419	7.2581583511357515	6.9572253181873	2.3347319941995298e-4	0.38442996246912486	0.9992377462127119
X	585356	585756	401	*	5.703450176079205	5.8477888914601754	5.54304874096849	2.5100233725004604e-4	0.38495959976366373	0.9992377462127119
VII	555303	555703	401	*	7.46723793703488	7.367806925347471	7.560255756066905	-4.014064225512693e-4	0.38539429637571176	0.9992377462127119
V	42078	42478	401	*	9.991267631989116	10.196248511915153	9.752261663801859	1.6179966435898047e-4	0.3868929904937816	0.9992377462127119
XII	130784	131184	401	*	6.641986540497983	6.788852762140759	6.478457014312692	2.3027940670067515e-4	0.38790597693309864	0.9992377462127119
XVI	572171	572571	401	*	8.208894996781364	8.105461692477062	8.305406211556551	-3.6060250652442496e-4	0.38791261330401583	0.9992377462127119
XIV	187761	188161	401	*	6.613993836999204	6.723598312083355	6.495372787567517	2.8771792236587654e-4	0.3905615298627034	0.9992377462127119
III	137049	137449	401	*	7.570008751974729	7.682340331715703	7.448186620610298	3.0305957114055667e-4	0.3905993309479969	0.9992377462127119
XVI	834237	834637	401	*	7.666744223201832	7.98506578362605	7.257697651578527	9.603717512082984e-5	0.3928785513748986	0.9992377462127119
IX	141720	142120	401	*	7.191993911737512	7.070940170044547	7.303671897173711	-2.98453567371673e-4	0.3944948146118956	0.9992377462127119
XI	315489	315889	401	*	6.5018107910780145	6.009561635414336	6.868157158836696	-8.033504174021812e-5	0.3970008422066617	0.9992377462127119
XV	678852	679252	401	*	7.852785448065194	7.72897912615985	7.96680181036649	-2.902436024321083e-4	0.397791619716313	0.9992377462127119
IV	930419	930819	401	*	7.0932854793475455	6.9577655690224995	7.2171612643084595	-2.788462562563169e-4	0.39895200751463356	0.9992377462127119
XV	384926	385326	401	*	8.667567920464199	8.516212716567072	8.804541136266792	-2.3557220998068608e-4	0.399302476510737	0.9992377462127119
IV	442282	442682	401	*	5.68019711766067	5.82292574697274	5.521781977312704	2.0963660294862825e-4	0.3993449885471794	0.9992377462127119
XI	389960	390360	401	*	6.484034698132657	6.210259382099676	6.714050532350362	-1.3609804535243903e-4	0.39941084404277766	0.9992377462127119
XV	479870	480270	401	*	8.577265596463235	8.410619816666298	8.726639935394488	-2.1502623906710194e-4	0.39963157337558786	0.9992377462127119
XIII	101425	101825	401	*	6.930857682859297	7.050592750065731	6.800278541545464	2.5701280151569077e-4	0.3999068103406389	0.9992377462127119
XI	202815	203215	401	*	6.676265777494335	6.786711342780797	6.556658856622899	3.019197560809916e-4	0.4003283896928403	0.9992377462127119
XV	438497	438897	401	*	6.150937687077276	6.268256619751009	6.023227196909827	2.6055806577154975e-4	0.40112634947309567	0.9992377462127119
XIII	777464	777864	401	*	7.274130982017922	7.483382019179976	7.0292957030401375	1.4807783429531075e-4	0.40301744536680617	0.9992377462127119
XV	673706	674106	401	*	6.828750867772683	6.721441995137789	6.928627634009857	-3.403691468977795e-4	0.4032644349084017	0.9992377462127119
IX	332642	333042	401	*	8.980600147360756	9.064947090912339	8.89101397739087	3.982769594732856e-4	0.40351566455808197	0.9992377462127119
II	101358	101758	401	*	6.355618813769838	6.462221050561209	6.240506638874449	2.9546730207779935e-4	0.4038015052105988	0.9992377462127119
XV	908671	909071	401	*	9.762651557611969	9.901707315519243	9.608749018256438	2.2798873060832022e-4	0.40406873816570626	0.9992377462127119
V	280847	281247	401	*	8.154729900901295	8.263471122917903	8.037119403829767	2.9186518017281773e-4	0.4047734201183344	0.9992377462127119
VII	405343	405743	401	*	6.4118988784375	6.286558182782789	6.527215149293948	-2.796052850931168e-4	0.40645407009182116	0.9992377462127119
XVI	614861	615261	401	*	7.440129591741648	7.171331552712399	7.6666248418297265	-1.3325977802306602e-4	0.4080811583205705	0.9992377462127119
V	462035	462435	401	*	8.07800089714095	8.181294305805539	7.9667376478286025	3.071351972149155e-4	0.4104169271026728	0.9992377462127119
IV	1450810	1451210	401	*	6.299385820116558	6.147977432380702	6.436402584059938	-2.3676799147194665e-4	0.41120606580475694	0.9992377462127119
IV	1278526	1278926	401	*	8.892231742873685	8.714803452956707	9.050209496053048	-1.9409297330708378e-4	0.41165921222418744	0.9992377462127119
XI	369270	369670	401	*	8.460037922599685	8.576749651109616	8.333046709626318	2.6088628856389164e-4	0.4128331493757973	0.9992377462127119
XIII	463369	463769	401	*	5.637258975249109	5.794472823135256	5.4607939526611755	1.7631771577900012e-4	0.4133621118467638	0.9992377462127119
XVI	378469	378869	401	*	8.448617399853415	8.359852413386092	8.53223603662279	-3.6545453381862963e-4	0.41344257973357834	0.9992377462127119
XVI	406245	406645	401	*	7.150447558888407	7.003356122447085	7.283919979190207	-2.235898846041233e-4	0.41517770288598854	0.9992377462127119
XV	505185	505585	401	*	8.569847556986621	8.490274778799648	8.645259918184593	-4.06108442506101e-4	0.41525273193286777	0.9992377462127119
IV	1420621	1421021	401	*	7.818200426822163	8.16712312699424	7.357018196262567	7.83817377208372e-5	0.41578398209279693	0.9992377462127119
V	84995	85395	401	*	9.791145848785806	9.701127399424651	9.875875866379463	-3.5711454601262905e-4	0.4168757532688534	0.9992377462127119
XIII	26023	26423	401	*	8.229102184553104	8.402714618376024	8.031702231109872	1.6961531793523903e-4	0.41818304384634797	0.9992377462127119
IV	321768	322168	401	*	7.9589280602833075	7.8596097457099505	8.05184724870238	-3.205909469732052e-4	0.41907453456481164	0.9992377462127119
XII	592386	592786	401	*	6.172955400455476	6.288914929192505	6.046854306126529	2.3959107183628287e-4	0.42078892755181574	0.9992377462127119
X	75483	75883	401	*	8.276467495899292	8.199028230547734	8.349960967276388	-4.104773772784038e-4	0.42238157440844737	0.9992377462127119
XI	308584	308984	401	*	8.077086351296554	7.9662344659395306	8.18002514787246	-2.893999744194619e-4	0.42240014954247684	0.9992377462127119
VI	106485	106885	401	*	9.239534549196348	9.122007361123691	9.34820455538679	-2.713255172834218e-4	0.42348921670976414	0.9992377462127119
XVI	381358	381758	401	*	6.689065601102925	6.782895635617109	6.588705909264317	2.9557542506564107e-4	0.4253607333763093	0.9992377462127119
XIII	797905	798305	401	*	8.02680137698828	8.09376823645981	7.956574101745372	4.2694010395384895e-4	0.42594878938083114	0.9992377462127119
I	20767	21167	401	*	6.905223986435108	6.776994887784291	7.022980375241427	-2.4975073082442764e-4	0.426905563527533	0.9992377462127119
VII	281191	281591	401	*	6.961925389818997	6.719198062509923	7.169635733513652	-1.3491272025631878e-4	0.42699838526019507	0.9992377462127119
VIII	236040	236440	401	*	9.072272572479461	8.93568871001516	9.19703662207649	-2.319195428379781e-4	0.42727167798524845	0.9992377462127119
IX	387162	387562	401	*	6.371524571077771	6.129190965429851	6.57894671296577	-1.3254261336313207e-4	0.42812227674221737	0.9992377462127119
IV	699500	699900	401	*	6.812178830627575	6.950203686579301	6.6595382974378055	2.0545040559836962e-4	0.4288634059464421	0.9992377462127119
XV	767957	768357	401	*	6.969031657777172	7.062706477192062	6.8688495241706145	3.0442661897273814e-4	0.42929981676996104	0.9992377462127119
V	268374	268774	401	*	7.985881014962949	7.876934451366064	8.087174889602357	-2.796383665559934e-4	0.4299323722733278	0.9992377462127119
VII	609799	610199	401	*	9.328285024057037	9.422786025425717	9.227157308578986	3.071369898320401e-4	0.43026927887868005	0.9992377462127119
X	150459	150859	401	*	7.607735876985026	7.531497817443683	7.680146604041878	-4.1334921852860795e-4	0.4312092949596286	0.9992377462127119
V	131229	131629	401	*	7.130478992589296	6.982300053582401	7.264846105411854	-2.0947921066645606e-4	0.4312277215102993	0.9992377462127119
VIII	375013	375413	401	*	7.729170180728123	7.859946790943114	7.5853465015945805	2.169861199545896e-4	0.4319587009199942	0.9992377462127119
IX	177447	177847	401	*	9.913335428783089	10.009198470125527	9.810646292416369	2.9967571019099505e-4	0.43334138599861743	0.9992377462127119
XV	606196	606596	401	*	7.294087594622166	7.36594780343743	7.218459556070394	4.059575277737839e-4	0.4340260694280895	0.9992377462127119
I	71014	71414	401	*	8.257541388029013	8.169593470720557	8.34043459006125	-3.4751381660654874e-4	0.43427280708660826	0.9992377462127119
XIII	551241	551641	401	*	8.997059621868225	8.895088898718955	9.092296328387286	-2.9177377475136175e-4	0.4348366528348625	0.9992377462127119
X	268422	268822	401	*	7.481842231278929	7.568856260715976	7.389241311545452	3.0527439441340777e-4	0.4355395142303099	0.9992377462127119
III	90776	91176	401	*	7.01497716416998	7.394459105935832	6.498600237998433	6.419541428641849e-5	0.4369140868056583	0.9992377462127119
VIII	341539	341939	401	*	8.063408086858152	7.828219272776144	8.265576520433207	-1.324473837388328e-4	0.4371025169031277	0.9992377462127119
XIV	310129	310529	401	*	7.581986546744583	7.659072517592936	7.500548067487214	3.712056972873392e-4	0.4372306887010055	0.9992377462127119
IV	366198	366598	401	*	8.168316980600633	8.06594651795121	8.26390226440298	-2.98857308244952e-4	0.4377653156245419	0.9992377462127119
XV	170215	170615	401	*	9.155639899003381	9.010609010423257	9.287413722161428	-2.0634172096266386e-4	0.4379040478632081	0.9992377462127119
IV	520815	521215	401	*	6.830470899668438	6.707338540518319	6.943915478441644	-2.614271940913662e-4	0.4407893578684195	0.9992377462127119
III	133347	133747	401	*	8.629580345455013	8.458415194932071	8.782574791187566	-1.73252521467852e-4	0.444597649442525	0.9992377462127119
XVI	56014	56414	401	*	6.719128544738734	6.603740573299804	6.825967247705736	-2.611425370526785e-4	0.44586428341976325	0.9992377462127119
IV	155977	156377	401	*	7.667473809783261	7.762820717225405	7.565376733450377	2.8779586137022756e-4	0.44642955580243987	0.9992377462127119
XIII	388277	388677	401	*	8.348838432336825	8.211379322501696	8.474332301780517	-2.0699388428425058e-4	0.4477946584131546	0.9992377462127119
IV	386827	387227	401	*	7.1238209506667225	6.959739153497803	7.271132381028086	-1.8584610419459304e-4	0.44826518566329954	0.9992377462127119
X	662950	663350	401	*	9.536826604231605	9.633601458452661	9.433090409910818	2.779395753938972e-4	0.4489910462947408	0.9992377462127119
XII	366080	366480	401	*	6.167465632574598	6.275853131631767	6.050268836338326	2.2959347019408283e-4	0.44989498450480825	0.9992377462127119
XV	218667	219067	401	*	7.981884620341724	8.068722186321036	7.889483533804045	3.173772641820614e-4	0.4514165621718724	0.9992377462127119
II	89468	89868	401	*	8.024724583106288	7.9342038299305315	8.109899456630574	-3.002327415333636e-4	0.4526277560128211	0.9992377462127119
IV	1251683	1252083	401	*	8.284812923017084	8.195266968284532	8.369124217928322	-3.2329272896668544e-4	0.4533673472734968	0.9992377462127119
XIV	547426	547826	401	*	7.996486586613931	8.126153691588303	7.854003891003332	1.9257240076136085e-4	0.45390713423946644	0.9992377462127119
VI	157752	158152	401	*	5.856373606119766	5.723101616718687	5.978368703851831	-2.3000010039588494e-4	0.45448285297225094	0.9992377462127119
II	798755	799155	401	*	8.429608561947532	8.554730592325523	8.292595507350248	2.0577081957307366e-4	0.45635280884448776	0.9992377462127119
IV	431864	432264	401	*	8.74947219808186	9.051547004612972	8.36692819712671	7.756774252435034e-5	0.45663141427531895	0.9992377462127119
III	157455	157855	401	*	7.553759871687738	7.381848119662815	7.707350398044793	-1.6033268691098836e-4	0.4566888218872929	0.9992377462127119
V	33647	34047	401	*	7.083857434872502	7.212504230470176	6.942605909888538	1.886560088866901e-4	0.4567646617492325	0.9992377462127119
XIV	197931	198331	401	*	9.175713388811166	9.014005798375537	9.32110868636015	-1.725543617605246e-4	0.4568659514164548	0.9992377462127119
XI	322429	322829	401	*	9.559317567957065	9.458874145390652	9.653220784478295	-2.693561588767147e-4	0.4581274916072758	0.9992377462127119
IV	751493	751893	401	*	6.641179134174371	6.793519104604573	6.470832925851234	1.711477045671477e-4	0.45970971314593567	0.9992377462127119
VII	700560	700960	401	*	8.476954762912811	8.353007703532235	8.59109046323986	-2.207004537841512e-4	0.4598076499980835	0.9992377462127119
II	668553	668953	401	*	7.539639595925109	7.63273215737837	7.440123171205671	2.737972942178399e-4	0.4618318769030329	0.9992377462127119
XIV	112534	112934	401	*	8.987556137162748	9.274080017624131	8.629660791640713	8.03520724489897e-5	0.4623697740987737	0.9992377462127119
VIII	512101	512501	401	*	7.989501020580565	8.08475699977787	7.887508201431906	2.691084468503208e-4	0.46445816049011646	0.9992377462127119
XVI	794552	794952	401	*	7.408986475906549	7.2827930058501185	7.525024107101903	-2.0971449669282663e-4	0.4646553077762142	0.9992377462127119
V	242137	242537	401	*	8.531296319965428	8.65381499827158	8.397399158622186	2.0111330262580302e-4	0.4647731653388973	0.9992377462127119
XV	671041	671441	401	*	10.030379667565438	9.8682600513275	10.176107904447134	-1.642778685685679e-4	0.46700727826338123	0.9992377462127119
XIII	510749	511149	401	*	9.370502810260936	9.47235955117476	9.260904803281743	2.3986860547499424e-4	0.46917442165528517	0.9992377462127119
VI	90571	90971	401	*	8.343639817699385	8.26290076468025	8.42009885581752	-3.1441777677552964e-4	0.46938638901208307	0.9992377462127119
IV	755189	755589	401	*	7.251861420599689	7.150753213123283	7.346345387516171	-2.481835532299581e-4	0.4709475921192904	0.9992377462127119
XIV	495054	495454	401	*	8.830926012663188	8.756594445665423	8.901614738257166	-3.325910359204309e-4	0.4714162729515239	0.9992377462127119
I	32857	33257	401	*	7.6070610248211095	7.412422289722427	7.778534746022998	-1.3440140699156754e-4	0.47383358705861756	0.9992377462127119
IV	667876	668276	401	*	5.708094081337761	5.82292574697274	5.583325751862667	2.0488439964287463e-4	0.47540397116820043	0.9992377462127119
VII	397931	398331	401	*	9.353394446831588	9.23006244663849	9.467008450617	-2.0319197698856782e-4	0.4767541160758004	0.9992377462127119
X	115766	116166	401	*	6.565973987023472	6.4650027347369825	6.660338352062019	-2.667271176553747e-4	0.47852273109723864	0.9992377462127119
XV	391481	391881	401	*	9.463128648118499	9.376625425644422	9.544737277658005	-2.8089370864012303e-4	0.47930619055806806	0.9992377462127119
IX	41452	41852	401	*	6.5991974025452595	6.458341820964457	6.72751572893997	-1.795046938912373e-4	0.48111154352908636	0.9992377462127119
XI	108825	109225	401	*	7.67034835131676	7.586929030537266	7.749206732210032	-2.94922778907462e-4	0.48132891248559795	0.9992377462127119
III	50521	50921	401	*	9.639525491403633	9.517383292053767	9.752129131851213	-1.980716106083878e-4	0.483913106182804	0.9992377462127119
VII	976862	977262	401	*	8.69302365338644	8.609741472400954	8.771759473327672	-2.843755883166695e-4	0.484754478884323	0.9992377462127119
XIV	96118	96518	401	*	7.36234485781229	7.468964496531326	7.247212389941866	2.1559510901459259e-4	0.4848089899790964	0.9992377462127119
III	78119	78519	401	*	8.785881209718442	8.613995441680157	8.939450999985606	-1.425800657682432e-4	0.4849815138435367	0.9992377462127119
XIV	355331	355731	401	*	9.480654936395005	9.39530347232215	9.561237719287462	-2.747725346716313e-4	0.4863181324108168	0.9992377462127119
II	415307	415707	401	*	8.860389329530038	8.78934742867265	8.928096517502286	-3.1401383042603445e-4	0.4888026428854038	0.9992377462127119
VII	756558	756958	401	*	6.232319449660468	6.363502989590859	6.088003370928046	1.6655242977257106e-4	0.4895490228477509	0.9992377462127119
XV	619214	619614	401	*	8.445596688159316	8.383111456746777	8.505487569267206	-3.9197588445556806e-4	0.4897018975442853	0.9992377462127119
IV	894102	894502	401	*	9.589090775873077	9.681933261066654	9.489860092376265	2.3716316845329334e-4	0.491418335505971	0.9992377462127119
IV	215720	216120	401	*	7.152545603738733	7.245394200868343	7.053307937908934	2.2810696239652565e-4	0.4926478896705701	0.9992377462127119
XIV	116171	116571	401	*	7.490411704005678	7.270015488920737	7.681557812551703	-1.0741884965662612e-4	0.49499472850602677	0.9992377462127119
X	549713	550113	401	*	7.049590842751363	7.1787855536034995	6.907678407000087	1.6553012675179788e-4	0.4953290363069822	0.9992377462127119
XI	385067	385467	401	*	7.7672908961819545	7.664093906847679	7.863596347392056	-2.3613274163503272e-4	0.4957054499333099	0.9992377462127119
XV	253752	254152	401	*	8.716588201572312	8.626891611325826	8.801033017108582	-2.4805919046904686e-4	0.49610263279879924	0.9992377462127119
XII	839369	839769	401	*	7.3349323118114595	7.215398048664425	7.445315925950627	-1.9115193543229247e-4	0.4963567069337242	0.9992377462127119
XVI	75004	75404	401	*	9.464914506571152	9.577137544039578	9.343220033974747	1.881518066579337e-4	0.4987236753566526	0.9992377462127119
V	284548	284948	401	*	7.8503589909047715	7.7414403128139	7.951628761069189	-2.1067681574330206e-4	0.4993419843334376	0.9992377462127119
X	402411	402811	401	*	7.066847439343579	6.968722094410482	7.158721674224776	-2.3716701940842594e-4	0.5014330528832355	0.9992377462127119
VIII	255807	256207	401	*	6.297460186150134	6.1370609891352474	6.441797089592986	-1.4706112149927172e-4	0.5017461845261915	0.9992377462127119
IV	690533	690933	401	*	7.004641434364596	6.792339735668359	7.189671881793925	-1.0906691257079907e-4	0.5035271753627377	0.9992377462127119
X	404844	405244	401	*	7.693723120964773	7.5691794727627055	7.808364458656	-1.8140515943024173e-4	0.504986578120757	0.9992377462127119
X	374278	374678	401	*	6.405814713702142	6.488225263010293	6.318409932489255	2.2196367709704712e-4	0.5057804333721934	0.9992377462127119
VII	541719	542119	401	*	6.290338944545619	6.382114649217479	6.192325991051406	2.0081201746109293e-4	0.5081523381646107	0.9992377462127119
XI	260554	260954	401	*	8.466960920216305	8.353168209094862	8.57243069448538	-1.9136419047110148e-4	0.5082926060160087	0.9992377462127119
VII	516280	516680	401	*	7.058529391170471	6.923596522263695	7.181914556339738	-1.6557764522711732e-4	0.5109833067083235	0.9992377462127119
XIV	301176	301576	401	*	8.863108472262075	8.760115160452441	8.959236527299046	-2.0524604769510057e-4	0.5143015702015898	0.9992377462127119
XVI	831852	832252	401	*	8.259940966731602	8.068920872260474	8.428600825529601	-1.1368553310368407e-4	0.5143362606132227	0.9992377462127119
III	122595	122995	401	*	9.929107055954788	10.06609846397541	9.777729634964432	1.4112648297801882e-4	0.5149863550556657	0.9992377462127119
VIII	455619	456019	401	*	7.050427342928623	6.942811759200574	7.150569737406845	-2.069702835719108e-4	0.5151437305469542	0.9992377462127119
VIII	296744	297144	401	*	9.390792057794771	9.312686127907073	9.464885708998308	-2.6060118558900863e-4	0.5152617912953517	0.9992377462127119
XIII	379157	379557	401	*	7.404013403995603	7.469607012301211	7.335294873389178	3.1281579843125696e-4	0.515842007025394	0.9992377462127119
IX	316296	316696	401	*	8.276271405312702	8.191733252621946	8.356128855509107	-2.386007936010081e-4	0.5162694857795755	0.9992377462127119
X	236520	236920	401	*	7.407380956816226	7.5196075383981125	7.285682316246173	1.7249458469362357e-4	0.5163864617927039	0.9992377462127119
IX	324187	324587	401	*	6.421308916632756	6.522280846921447	6.312734714717701	1.7983702902264734e-4	0.5167878823804702	0.9992377462127119
VII	423026	423426	401	*	7.315714853850033	7.19329300362145	7.4285561087177365	-1.8114762462000862e-4	0.5168126084967335	0.9992377462127119
II	341551	341951	401	*	8.64401836685157	8.564880428586733	8.719040068465027	-2.5613325687456076e-4	0.516870343128153	0.9992377462127119
IV	1011635	1012035	401	*	9.411086922702431	9.312589610506157	9.50328714744548	-2.0965012972669564e-4	0.5169516650096846	0.9992377462127119
II	9380	9780	401	*	5.59349308782128	5.448139688458566	5.725533062600388	-1.4043712496285537e-4	0.5180740611560274	0.9992377462127119
XV	487226	487626	401	*	7.73215177323329	7.661367946444158	7.799624510867716	-2.838853313417411e-4	0.5185091833196327	0.9992377462127119
IX	150196	150596	401	*	7.237732311433037	7.1383684959399565	7.330691323228449	-2.2783554345487438e-4	0.5187285892400713	0.9992377462127119
IV	568668	569068	401	*	6.495402367304694	6.355606082391259	6.622841104232414	-1.6292860173199573e-4	0.5188217730273215	0.9992377462127119
XIII	362835	363235	401	*	7.017189908951151	6.888448447561262	7.135378200938759	-1.6375243261920036e-4	0.5189176310300072	0.9992377462127119
VII	974424	974824	401	*	7.489214765946799	7.403287387823798	7.57031069675422	-2.548170102973922e-4	0.5194666279907506	0.9992377462127119
XII	65282	65682	401	*	8.525198709080696	8.649761246293226	8.388856341883336	1.5252457975846613e-4	0.5195507907705437	0.9992377462127119
IV	599944	600344	401	*	10.242110261261127	10.120314198061536	10.354419677906106	-1.6876964500254588e-4	0.5204051414769345	0.9992377462127119
VII	951251	951651	401	*	7.638998780255335	7.5511614114694465	7.721793772208045	-2.1787701806472412e-4	0.5213519928212387	0.9992377462127119
VII	625246	625646	401	*	10.065600657756935	9.970530106851571	10.154791711266812	-2.1240761970643248e-4	0.5226161411354014	0.9992377462127119
VIII	422468	422868	401	*	8.205865911207983	8.284759582332057	8.122407097784476	2.4200490703219638e-4	0.5240266418231019	0.9992377462127119
XII	29443	29843	401	*	8.254908598250408	8.41691357927888	8.072382930967668	1.1226790548664304e-4	0.5246377147840157	0.9992377462127119
IV	1256872	1257272	401	*	6.677990969057087	6.541601748617395	6.802592607147723	-1.5935527207769563e-4	0.5248794726549452	0.9992377462127119
XII	822811	823211	401	*	7.444890658957634	7.271835353938307	7.5993931141938855	-1.192108787314928e-4	0.5251624038258207	0.9992377462127119
XI	20751	21151	401	*	9.683532821826613	9.557920415573395	9.79907901763799	-1.586124749522787e-4	0.5257715106829584	0.9992377462127119
V	558918	559318	401	*	6.866320614120096	6.98976594706222	6.731315776240977	1.5926151176360795e-4	0.5259959467411306	0.9992377462127119
XIII	16667	17067	401	*	7.064364834084159	6.897519360102962	7.213899563900491	-1.233457277067907e-4	0.526107504447216	0.9992377462127119
VIII	-151	249	401	*	7.404723418170838	7.270130699700916	7.527824134892327	-1.4671439617459307e-4	0.5261432621604116	0.9992377462127119
II	338497	338897	401	*	8.420730449755503	8.561449399375086	8.26478763420466	1.3253431457493708e-4	0.5270713599909356	0.9992377462127119
V	522674	523074	401	*	7.449467936573555	7.365629605927236	7.528700647251812	-2.2754696972633926e-4	0.5299904060599766	0.9992377462127119
XIII	-161	239	401	*	4.644566029144664	4.850982411051099	4.403604967713026	8.508680148200364e-5	0.530473914394676	0.9992377462127119
XIII	262786	263186	401	*	7.573612968166032	7.270701010117601	7.823829255472395	-6.714242587726274e-5	0.5340969870899402	0.9992377462127119
XI	379483	379883	401	*	6.8556026453235654	6.92345002989283	6.784406379249912	2.513145760496319e-4	0.5341931267040964	0.9992377462127119
II	680037	680437	401	*	7.986958716084576	7.729062943914201	8.205669446514637	-7.771034797223302e-5	0.5345304993068181	0.9992377462127119
XI	313276	313676	401	*	6.637893901405919	6.72368244302703	6.546679690584536	2.0920975221394247e-4	0.5351600421071574	0.9992377462127119
VIII	521847	522247	401	*	6.407386520170642	6.496208935471843	6.312734714717701	1.861343658919007e-4	0.535830802633747	0.9992377462127119
IV	98089	98489	401	*	6.913184653579648	7.031158540061265	6.784697581369963	1.5075549519316724e-4	0.5371696965417704	0.9992377462127119
XIII	477741	478141	401	*	7.5599835623486635	7.420066964257002	7.6875222611268965	-1.3595273450184517e-4	0.5395323438823543	0.9992377462127119
VII	472383	472783	401	*	7.510987121544465	7.602477917464348	7.413299065336693	1.8596756438757098e-4	0.5406832338843652	0.9992377462127119
XIII	309724	310124	401	*	8.15697261887791	8.008332445159146	8.291718820250157	-1.2562988427741175e-4	0.540813488286022	0.9992377462127119
VIII	450654	451054	401	*	7.357129660152071	7.481377282941631	7.2211645423675135	1.3816254221107435e-4	0.5410861112169181	0.9992377462127119
II	476978	477378	401	*	8.760934583020388	8.683362003614835	8.8345481155526	-2.3257861102989096e-4	0.5415272212512399	0.9992377462127119
XIII	431554	431954	401	*	9.4931072804847485	9.401406438723251	9.579326129261151	-1.981973301004771e-4	0.5421632333992417	0.9992377462127119
XIII	420351	420751	401	*	7.866631659358016	7.789210660938693	7.940108678096345	-2.4797503275490046e-4	0.5437725560035841	0.9992377462127119
II	135930	136330	401	*	9.50561398134122	9.431582307758926	9.576031439637704	-2.4327121168586546e-4	0.5438512885153322	0.9992377462127119
XII	875099	875499	401	*	8.707147770519425	8.650352381886371	8.761791693719026	-3.0550929729444116e-4	0.5451722849115861	0.9992377462127119
