seqnames	start	end	width	strand	Conc	Conc_NQ	Conc_Q	Fold	p.value	FDR
XV	438515	438915	401	*	6.755796563474645	6.955436996359729	6.345840902226731	0.5133458338785862	0.0012556593539609345	0.005482631436601704
V	222207	222607	401	*	9.300156860415026	9.13256916739233	9.542342387636005	-0.38051826527412563	0.0012777214334477019	0.005551479331531395
IX	150174	150574	401	*	7.7084196965077565	7.904456546174874	7.307587793069166	0.5130075283953476	0.0013412899089806569	0.005799106371181075
V	434402	434802	401	*	6.716325482842746	6.931767004681518	6.265389390992595	0.5513829805478168	0.0013482527005342535	0.005800775033518106
I	32853	33253	401	*	7.945286074725965	8.213314268452297	7.345237651148157	0.6625880734850832	0.0013622547393504424	0.005832566408286846
II	135923	136323	401	*	9.78960338957966	9.56262691146847	10.102996945242609	-0.47588483796156084	0.0013721258705000534	0.0058464493612610975
X	585356	585756	401	*	5.896075105441342	6.205960080242925	5.1606761375547805	0.7207030147511717	0.0014084168795992875	0.005972229268300824
VIII	466842	467242	401	*	6.697180403842435	6.940462213114711	6.16990309765155	0.6075643152898436	0.0015559872576024639	0.006560885501705549
XII	805070	805470	401	*	6.62636843416653	6.892982457008789	6.030613481381343	0.655263124094114	0.0015691527220532439	0.006560885501705549
VII	756533	756933	401	*	6.569826667392228	6.831961552679574	5.987559368091069	0.6460888344958678	0.001569554241337722	0.006560885501705549
XV	520537	520937	401	*	9.42302999545925	9.246774261008273	9.676017042704816	-0.3919855827117252	0.0017258289878892233	0.007180099845841013
XIV	283617	284017	401	*	6.516311925221538	6.747005180831179	6.024237905289962	0.5785895541717468	0.0017936856355935278	0.007422746576731121
IV	909393	909793	401	*	7.563380794099372	7.743542822521724	7.201806471193123	0.47240386303999626	0.0018009838632885033	0.007422746576731121
XV	274417	274817	401	*	7.584280310780237	7.759204433811186	7.2353357389900514	0.4561568171221644	0.0018516026184094518	0.007595876788079705
IV	117246	117646	401	*	7.327770613890139	7.534482705725819	6.899673616348038	0.5284032607833946	0.001889785610104523	0.0076830313678079715
XVI	339418	339818	401	*	9.270698532473743	9.111366668837965	9.502459282361885	-0.3657169444640617	0.0018902696222384693	0.0076830313678079715
IV	1011596	1011996	401	*	9.562909599477273	9.343073086031882	9.86807713270463	-0.46149240766798416	0.001906451021529216	0.007713255967838389
VII	766138	766538	401	*	9.150220042707872	8.904764798007214	9.48450308670711	-0.4991746512081137	0.001918240840920305	0.007725517907268078
XIII	279838	280238	401	*	6.822813104807534	7.074717033398977	6.270735894576337	0.6102508529996024	0.0019390954907142447	0.007774010103681653
XIII	282922	283322	401	*	9.244184632981888	8.994677773132958	9.582972424209272	-0.5041212508794616	0.0019902356105675357	0.00793058338990602
VI	114484	114884	401	*	7.879554495488124	7.1838735242033716	8.591170069047022	-0.7637576475033758	0.0019961332341940324	0.00793058338990602
VII	384054	384454	401	*	9.966876764930946	9.69286835338474	10.332348063439847	-0.5347839029699322	0.0020073466870398405	0.007939371201655334
XIV	776653	777053	401	*	6.990002950258397	7.222259233617551	6.493620951081166	0.5825212832686968	0.002132362266823474	0.008396176425617428
VI	255393	255793	401	*	9.330648994171876	9.108424789801456	9.638577168659449	-0.4626101885390996	0.002148743105342091	0.008423072972940995
XVI	287019	287419	401	*	6.984947156485588	7.223533145407895	6.470938184948189	0.5935063538401588	0.002174824678206527	0.008460994523722155
XVI	566804	567204	401	*	7.24416682494212	7.422134211023879	6.8879033211165765	0.46426381824892804	0.0021782415911625742	0.008460994523722155
XIII	67963	68363	401	*	6.868896393371814	7.066519492536043	6.46405824699333	0.5131880270669482	0.0021871958632751153	0.008460994523722155
VII	1000198	1000598	401	*	8.88504542646465	8.698044170199745	9.151222877255991	-0.40619496449862846	0.002226352679609345	0.008574860538932062
XVI	425229	425629	401	*	9.43281572355321	9.302955882092252	9.626229542270112	-0.3055983284804714	0.002253846279744895	0.00864301051623912
X	391842	392242	401	*	9.555566842233473	9.348296156603539	9.8460417233976	-0.44081473203683036	0.0022658066080292866	0.00865126159429364
IV	1362350	1362750	401	*	7.981735946406003	8.195114729662858	7.536241907810377	0.541133769567586	0.002348013924842988	0.008926501214273774
XIV	651926	652326	401	*	9.286692633195594	9.141742330618925	9.499966221640511	-0.3331914130818949	0.0024089305906861893	0.00911878446774772
VIII	505676	506076	401	*	8.133425607705053	8.314372401379764	7.769945506631955	0.4693612645727807	0.0025491134734871	0.009608196938528301
IV	1507210	1507610	401	*	9.468635659218783	9.275554681322893	9.742180064439665	-0.4201403898478586	0.0025640121906636017	0.009623228732618283
VII	989894	990294	401	*	7.493429314253591	7.725670614795007	6.997088693671519	0.5764343175392898	0.0025876233547483495	0.009670694063084932
II	668577	668977	401	*	7.750281060123527	7.937044305787686	7.372564152919179	0.48125016669802	0.002602796494037287	0.00968635657274636
IV	359444	359844	401	*	6.8251674747582385	7.023947449834116	6.417397694357984	0.49455212366731327	0.002672105049905401	0.009902506949649429
II	227031	227431	401	*	7.3878551820007585	7.5573219882566605	7.0519048137285045	0.44290900908112674	0.002727023699029552	0.01006374436210906
X	378339	378739	401	*	7.077555106392175	7.258946699705811	6.71299324321481	0.46257048968340164	0.002884926262757926	0.010602104015635378
VIII	122184	122584	401	*	9.355011639425202	9.1763796013662855	9.610934552048205	-0.392037502929561	0.0029944195090172237	0.010958829904370087
XV	479941	480341	401	*	9.236441713502856	9.034452563322132	9.52065752856122	-0.4337130479314414	0.0030839698100987474	0.011239923026888823
VI	191403	191803	401	*	6.7201150995697025	6.925894214009158	6.2944297448704605	0.5106079906509787	0.003125814801195611	0.01134555001915444
XII	588929	589329	401	*	6.802738786010348	7.029360541254648	6.3218048216020595	0.5624230613961558	0.0031833504030082606	0.011507028915792155
VII	876240	876640	401	*	6.791499170942779	7.018014185522735	6.310855685278585	0.5506183435153006	0.00325827021301591	0.011729772766857277
V	123158	123558	401	*	9.379024212347197	9.218326258740621	9.612519288398811	-0.3604487462453644	0.0033978231330210325	0.012182439037904677
VII	84238	84638	401	*	6.9548672973863965	7.178536136493979	6.481939880997817	0.5567620061857522	0.0034871964843723037	0.01245225627213106
XVI	406238	406638	401	*	7.2545584563180805	7.471620840062897	6.7993261605704545	0.5419063342893544	0.0037328165887249064	0.01327558157764261
VI	269830	270230	401	*	8.719583828463874	8.471362695940751	9.056944989092255	-0.49197097605829126	0.0038091249375721984	0.013492563031882246
IV	1490042	1490442	401	*	9.966174530877964	9.760457422443245	10.254813485061009	-0.43295495661632477	0.003906767653723767	0.01378307628233745
VII	197139	197539	401	*	9.665153906772135	9.518213823576321	9.881010525569499	-0.33563584741371455	0.003922775785878327	0.013784415311333403
X	402412	402812	401	*	7.230408015369383	7.406233527333282	6.879301112131819	0.45319265639194695	0.003975248994929923	0.01391337148225473
XIV	289352	289752	401	*	6.895880201524201	7.10946452627165	6.449845158153578	0.5360975769552988	0.00437655369945598	0.015257392738814919
VII	884091	884491	401	*	7.7247783134850945	7.874477183844689	7.434545654091912	0.3881504547692194	0.004513716887883961	0.015666367101776518
IX	54094	54494	401	*	8.927464967573805	8.330244189327868	9.573587467165384	-0.6923739026491248	0.004529391849153075	0.015666367101776518
XII	489411	489811	401	*	9.561735219424055	9.393759198670631	9.80440778298561	-0.3707625663143017	0.004624554599980163	0.015933035770244155
IV	226906	227306	401	*	7.402135938070946	7.640700263221107	6.888187797409439	0.5769178686243174	0.004856012043622946	0.016665379853990032
XI	355615	356015	401	*	9.922605803966016	9.687478013887782	10.245284405853926	-0.47091418020632064	0.0049219758421045305	0.016820890016816834
XIII	556972	557372	401	*	9.266045518687807	9.105690095879147	9.49910608310879	-0.3577290774691354	0.004939467703350975	0.016820890016816834
IV	1359492	1359892	401	*	7.640312383329448	7.8343310013178	7.244555378331379	0.485416644531979	0.004979583612770789	0.016892279794091677
XI	518592	518992	401	*	8.798750069080366	8.205508136099459	9.442064913827753	-0.6843804094927283	0.005029214639868975	0.016995277058867574
VII	753878	754278	401	*	7.394244777231219	7.569031165263072	7.045630212210053	0.44607545348402766	0.005158918686002442	0.017367046874252494
X	617814	618214	401	*	7.254262370926474	7.447959432996328	6.859311626927305	0.4827476814167123	0.005243168332321369	0.017583553114476985
XVI	641236	641636	401	*	10.004471892854717	9.788285524509643	10.305400026360353	-0.4444104185267047	0.005347403604116031	0.017865189313751285
XII	108243	108643	401	*	8.721841634696103	8.596276818826615	8.909514157550344	-0.29402624075898764	0.005516323309349484	0.018359989278665074
X	606721	607121	401	*	9.900836550248963	9.621755416674453	10.271715513440862	-0.5205605131460467	0.005568003172969597	0.018462326310372874
IV	211018	211418	401	*	6.770128856640744	6.989022330898562	6.310021853272333	0.5249568628500391	0.0055942704924101996	0.018479949716501107
XV	836628	837028	401	*	8.848371610257493	8.541681515861535	9.248008442948935	-0.5462923442327733	0.0056894881384290516	0.018724360216770236
X	195404	195804	401	*	9.865544697584308	9.641141615299084	10.175983509634852	-0.45321482449824546	0.005779512268060389	0.018949924983008414
XII	611740	612140	401	*	8.097296665379504	8.301323108024437	7.676126703161351	0.5072581707815177	0.005900102710123711	0.01927366885307079
IV	884301	884701	401	*	7.290549630774233	7.488060728140025	6.885994866969383	0.48274945850139783	0.0059808650952622765	0.019465398575724456
XVI	689479	689879	401	*	7.1236900285998495	7.279203459665557	6.820224196326652	0.3945159603227571	0.006072702809476224	0.01969163190425746
IV	1401328	1401728	401	*	8.002419649970046	8.163191388236399	7.6868345667945555	0.416231873520803	0.006162260986578223	0.01990884318740657
XVI	627446	627846	401	*	8.79719774079643	8.661334413838523	8.99857013628133	-0.3175262376056282	0.006241939826805315	0.020092667617672585
XII	658214	658614	401	*	8.049758692180935	7.812007704501805	8.37540159493859	-0.4745923995483542	0.006413814886521507	0.020570853563316248
XVI	794542	794942	401	*	7.62366119984741	7.793722924696216	7.286302342280909	0.43447798717444175	0.0064691487702695635	0.020673149331078822
I	220097	220497	401	*	4.049154019809193	4.417286142026379	3.0932884387993353	0.666326206635028	0.006553745085002167	0.02086788146199246
XII	370579	370979	401	*	9.893487957068153	9.736957991342678	10.121679848687204	-0.3496049057976738	0.0065995780529809695	0.02093822965010509
XIV	495068	495468	401	*	8.979680315467823	8.843264951072456	9.181780669336762	-0.31272491638060074	0.00676363627360134	0.021381817897191333
XIII	70075	70475	401	*	9.567740540875441	9.406752038052604	9.801604004822417	-0.35846837331809395	0.006838583375969315	0.021541537634303342
XVI	775391	775791	401	*	7.321878085391745	7.500630076270202	6.96371908675347	0.4452995948755414	0.006915242347308905	0.02170549377340375
VIII	146097	146497	401	*	6.958092336927938	7.14333556225814	6.584115087349626	0.4608065776624829	0.006987648872424306	0.021854986898859
IV	721708	722108	401	*	9.581091964385818	9.441536260004051	9.787321156327511	-0.3209274151585296	0.007272973439259155	0.02266700555981122
XI	408074	408474	401	*	7.513468021161014	7.717477255153435	7.092342296306525	0.49905527084630175	0.0073772326864461535	0.022910983202272913
II	702109	702509	401	*	7.2471011775374325	7.4477371603080496	6.83461068059131	0.4977587936025468	0.0074823670974677675	0.023117057487092925
XVI	280018	280418	401	*	6.947811486035068	7.122157043298224	6.60025241268022	0.43886931284018826	0.007496007303070948	0.023117057487092925
XVI	834221	834621	401	*	7.5857997917375695	7.233474160819827	8.03060754604666	-0.5732739220740192	0.007613944617598719	0.023398951751644845
IX	254273	254673	401	*	9.97822179630438	9.779981991024519	10.257963780889973	-0.4137375242221776	0.007654640938269688	0.02344233787345092
IV	835845	836245	401	*	9.344456299673903	9.226356299554269	9.522054554413813	-0.27644093203716597	0.008155727547983176	0.024813985231406314
VI	54989	55389	401	*	7.630558083245888	7.787118259116035	7.324691345997263	0.4003620723913062	0.00815879333005423	0.024813985231406314
VII	785651	786051	401	*	9.638907523117163	9.184715048590668	10.17509537027136	-0.618728764272923	0.008309239332870021	0.025184704782100886
IX	415668	416068	401	*	7.4026070607869485	7.597398712692227	7.00490918820209	0.4829365504789393	0.008353975748520561	0.025233584281490185
IV	368872	369272	401	*	9.591614136848072	9.376041475248131	9.891827210051483	-0.4357788452857404	0.00847486393642146	0.025511365160149242
II	193548	193948	401	*	9.236205616821728	9.08817524017513	9.453474132046285	-0.33334272597554576	0.008617132583891598	0.025851397751674794
XIV	273818	274218	401	*	9.179039473871425	8.9863343885296	9.452130387677476	-0.40414628834995325	0.008715876762264223	0.026058994251922186
II	798756	799156	401	*	8.759451365140455	8.515921202570373	9.091584635581997	-0.4675865071821341	0.00875000578072136	0.026072652360122434
IV	217185	217585	401	*	7.303104904573082	7.45535332360818	7.007091307693738	0.38623571865963047	0.008947636317772758	0.026571768458840312
XV	675378	675778	401	*	5.901078106029353	6.1494232515501475	5.359306775087723	0.5545599520140847	0.009039299094294448	0.026753898661636587
XIII	472795	473195	401	*	8.993898293293608	8.863004196607843	9.188688682743873	-0.3064086683859611	0.009372309312416272	0.02764674519582325
V	85011	85411	401	*	10.043557308605932	9.877366180028138	10.283988834580459	-0.362755644651999	0.009686134743020545	0.028477236144480403
XIII	158946	159346	401	*	7.397154562388333	7.556864192423134	7.084029195891476	0.40679592370520795	0.009861474232372824	0.028896412866952926
IX	268007	268407	401	*	8.985652773094367	8.767406648047485	9.288976025949493	-0.4368426907540619	0.010149444958735583	0.029641756468890012
VII	1026491	1026891	401	*	7.544269437541401	7.70029624826503	7.23962678992655	0.40959318062874883	0.01018523806916268	0.029648118735978495
XII	605177	605577	401	*	7.720315170483557	7.882423267972359	7.401626686714322	0.4086312678030213	0.01036696547529373	0.03002600756889684
XIII	436189	436589	401	*	7.1608010221266705	6.975685962285496	7.424678910051632	-0.39634213346377306	0.010394873865897426	0.03002600756889684
XVI	264619	265019	401	*	6.322526109930387	6.5508511106375	5.836946169370385	0.5268580842465008	0.010417186299413189	0.03002600756889684
XV	1003632	1004032	401	*	7.460939213158964	7.6314422045289305	7.122534377980802	0.42864560826767373	0.010457468788831182	0.030043933132733232
IV	1201646	1202046	401	*	7.315739983307988	7.468775026430343	7.017936010798559	0.39229006092914387	0.011189808216395047	0.032043541710585814
XIV	503094	503494	401	*	8.842689559720846	8.698185199711945	9.055383124163576	-0.32727498979936753	0.011468953576225509	0.032736624770973784
XI	202813	203213	401	*	6.630694203058223	6.8433927255367974	6.186988681378462	0.49123645381814796	0.011551467973912008	0.03286578952577546
XI	171296	171696	401	*	8.023549484249749	7.873952071235188	8.242842981788566	-0.3340283892364524	0.011933503042743604	0.03384356811479054
XII	289629	290029	401	*	7.614342334158462	7.796754653063692	7.2472937102291155	0.4490946108116666	0.012216782734813542	0.03453590503879982
II	680042	680442	401	*	8.104637503016534	8.263125645094076	7.794333550945054	0.40173096755734394	0.012287167250291506	0.03462390260305785
VIII	266955	267355	401	*	7.703760587169859	7.863699814738569	7.390104008526531	0.3983731978744507	0.01276195988678986	0.0356651631876363
XV	781451	781851	401	*	6.732559225544126	6.918004450015561	6.358085788835646	0.45143393547152844	0.012766818489722819	0.0356651631876363
IX	332648	333048	401	*	9.084095880789723	8.934230614351636	9.303735004311479	-0.3327905327242572	0.012815228009350324	0.0356651631876363
IV	690537	690937	401	*	7.361849133080214	7.557284564310512	6.962532123942221	0.473761919363223	0.012824685074582048	0.0356651631876363
XV	161644	162044	401	*	9.41624670745579	9.248765687229186	9.658298395086486	-0.36067443041785086	0.012860806670761941	0.0356651631876363
XV	770160	770560	401	*	9.488677521318404	9.291961895881688	9.766593499266257	-0.40282110539521077	0.012899305053124695	0.0356651631876363
X	521641	522041	401	*	8.028560960088933	7.780646463315945	8.36558148426143	-0.4679777169428609	0.013221096027429588	0.0364406459256028
XV	461822	462222	401	*	7.541140377279646	7.716250900331011	7.1917490291173785	0.4328605407003498	0.01365149530912909	0.0375097160830276
XV	87141	87541	401	*	6.71354835628225	6.907142145783388	6.318856421582004	0.46478135264919496	0.013715017416721811	0.03756722161971627
XI	219770	220170	401	*	7.424726824644431	7.5787574483453035	7.124652293094063	0.3878638212777439	0.014076261954561983	0.038437346885212595
XIII	334761	335161	401	*	7.2566607102824	7.399257819075425	6.982356710519539	0.365023874854573	0.014263702011665281	0.038828966587311046
IV	215718	216118	401	*	7.595563570382771	7.739280818021955	7.318764030720475	0.3646918611048142	0.014428773928771997	0.03915747263131354
XVI	202846	203246	401	*	6.763495628625329	6.933618857696984	6.425991046183811	0.4208986376335902	0.014500948316743608	0.03923262704100571
XVI	525170	525570	401	*	7.635667390983892	7.8506162599296205	7.1860336237619995	0.4959734495198793	0.014709397966274258	0.03963270128888326
XIV	116481	116881	401	*	7.7044827681294334	7.851750941989025	7.419730620401791	0.38438987528616436	0.014738691635775179	0.03963270128888326
VII	277061	277461	401	*	7.69792385692573	7.859890471259719	7.379564389036442	0.4014983631367599	0.014804311831790103	0.0396881551235224
XII	368182	368582	401	*	7.444422127891581	7.6021941530206085	7.135768605268667	0.385466578659227	0.014905410020837053	0.03983809587387358
II	332408	332808	401	*	6.932285750344856	7.116642754067535	6.560482565984862	0.43765034028928496	0.015456585380414969	0.041186429926060426
XII	877608	878008	401	*	7.945923298526896	8.102582689505871	7.639828694944604	0.3878572009100414	0.01572689441453543	0.04171020170529376
V	467842	468242	401	*	8.835626019105892	8.666975874202404	9.07914336043157	-0.35907805814988536	0.015747729215263972	0.04171020170529376
VII	771878	772278	401	*	9.023724840346228	8.556551450818992	9.570713113216067	-0.5774160356711383	0.015891652648247635	0.041965382142977285
XV	825549	825949	401	*	8.706812480022714	8.555242189744163	8.928648249292582	-0.33360199652746547	0.016181002422209174	0.042601922795189526
XVI	653755	654155	401	*	7.235223180155968	7.393312111412951	6.925839620242992	0.3949390336137244	0.01647473311451788	0.043246174425609435
XV	925123	925523	401	*	7.40557467723469	7.548129082748989	7.131365691773554	0.3641032861348116	0.016796843474098856	0.04396087817256733
VIII	132914	133314	401	*	6.187377040220208	6.4169577618065325	5.69835870984749	0.5034641471698021	0.01713220162772774	0.044705922590697826
XII	660113	660513	401	*	8.97844693070798	8.816768401890851	9.213184606067239	-0.3544988367794194	0.01748917899049199	0.04541780180480724
XVI	188564	188964	401	*	7.537491498647236	7.717904721760817	7.175307543871349	0.435801923757421	0.01750799616058329	0.04541780180480724
IV	520847	521247	401	*	7.516244901558312	7.6962722972474324	7.154997173163072	0.4356698159750921	0.01759831409392354	0.045464827301015906
VII	1011180	1011580	401	*	7.439283560716015	7.614834838648165	7.088835000431168	0.42226046610714696	0.017649824663905786	0.045464827301015906
I	92466	92866	401	*	7.126630683901526	7.28414145058886	6.8185786082048345	0.39235937828648126	0.017680766172617296	0.045464827301015906
V	135253	135653	401	*	6.9046440308820785	7.07489156978322	6.566844851339164	0.41506484467621774	0.01781673491065928	0.04568127962558572
XII	645695	646095	401	*	9.320829578452187	9.195495987243547	9.508191880758016	-0.287471637670456	0.01790109441338328	0.045722678363569684
XIV	498520	498920	401	*	6.7828752628405375	6.943496287307139	6.467639580698454	0.3993447116574809	0.017936560899994458	0.045722678363569684
XI	146820	147220	401	*	7.650424056107454	7.7934871177884455	7.3750827267807795	0.36283557818848644	0.018062295886150565	0.045910504240878384
X	360681	361081	401	*	9.180256080144614	9.027637222615564	9.40343981217589	-0.33374794667059765	0.018443678476799022	0.04674518510499062
IV	867526	867926	401	*	7.904708472469027	8.039117126330622	7.648459500554552	0.34430529118994213	0.01873379231537675	0.04734442642453379
XV	94432	94832	401	*	6.704093831359446	6.906760946147678	6.286412428108178	0.4662815142010718	0.018880022735309362	0.047577657292979594
X	223877	224277	401	*	7.215401814695709	7.3726118048948805	6.908041715882806	0.38335117346391223	0.019450853897563555	0.048876504665672525
IV	488662	489062	401	*	6.917835947283632	7.069071148798742	6.6241237541507525	0.3661307437294773	0.019560932366822322	0.048893768942158924
IV	1301191	1301591	401	*	7.796839751195181	7.972105094755493	7.447077169486287	0.4235771212789563	0.019568594599299435	0.048893768942158924
XI	258602	259002	401	*	9.205804882454927	9.027891492974836	9.46084106206511	-0.371485367411873	0.02013098586305702	0.05006738672965624
XV	464293	464693	401	*	7.3667410947781935	7.512083846274289	7.0863089662234415	0.357136125944282	0.02015183932996368	0.05006738672965624
XV	671013	671413	401	*	10.057285127194243	9.881733784225952	10.309399835594402	-0.3671127311269128	0.020285736316037535	0.05025848154703681
XIV	96124	96524	401	*	7.234740067361469	7.403163661558831	6.901254824265614	0.409435582007055	0.020355941817077533	0.05029115037160332
V	250144	250544	401	*	7.024619226921511	7.179835063587845	6.721834936690026	0.37668681648357905	0.02053731043864731	0.05059750784046628
IV	1156322	1156722	401	*	8.958832430707737	8.760364540445467	9.238847302503144	-0.39812890327615197	0.021666675326600302	0.05323121904752498
XV	514595	514995	401	*	9.082637844663198	8.971235253039007	9.251092325209287	-0.2584742703198897	0.021797299639979204	0.05327694475879819
XIII	124227	124627	401	*	8.089187801129244	8.236715077611244	7.803852881846247	0.3687052611323558	0.021806096437557987	0.05327694475879819
XVI	75020	75420	401	*	9.532558912978098	9.332092995252374	9.814960236174752	-0.3993604937926306	0.02257494265628164	0.05485687053327395
IX	324184	324584	401	*	6.722793031604892	6.8842014189927525	6.405730661860921	0.387867549747122	0.022577147396347443	0.05485687053327395
X	136236	136636	401	*	9.230777778101201	9.070127922572807	9.464211854274534	-0.34610752996525795	0.023333834503187365	0.05653967591156938
XII	789809	790209	401	*	8.08025629101343	8.25095936995202	7.741376812996523	0.4098945850141632	0.02374362354506142	0.05737500264861418
XV	69036	69436	401	*	7.168820884098842	7.362330892297617	6.774338864314699	0.44422556522501644	0.023888704310782112	0.05756786120795033
XIV	604691	605091	401	*	8.475697204153136	8.308529557503725	8.717355580993214	-0.35133896261751846	0.024090547770313928	0.0578960848321986
XVI	586867	587267	401	*	8.652912115075635	8.24162593412979	9.152094348975044	-0.5331214396866027	0.02418995250830721	0.05797700574001891
XV	92857	93257	401	*	7.151861598188466	7.309491186366094	6.843536026368754	0.3837184564658751	0.024352031676176243	0.05807268211022977
X	204792	205192	401	*	6.896128145699997	7.078450014539203	6.529300126614606	0.4302294472572605	0.024361555987284598	0.05807268211022977
II	338564	338964	401	*	8.4803792239262	8.012958512797791	9.02757155298875	-0.5405080617280125	0.0247793609420364	0.05890942412635069
IX	424559	424959	401	*	7.026088429642614	7.2582333644382	6.530013907233321	0.5013870453485935	0.025252184281656667	0.05979561118671262
XI	382357	382757	401	*	8.75864605803618	8.590864493582835	9.001074773598026	-0.3511900816076111	0.02528771312091135	0.05979561118671262
XIII	347069	347469	401	*	8.509567438249059	8.345833821933992	8.746903151683236	-0.3498941096181908	0.026054356409456286	0.06134904412344372
VIII	115886	116286	401	*	7.238180034051863	7.388072972633426	6.947508509576921	0.36349776401493045	0.02613211569021275	0.06134904412344372
VIII	55887	56287	401	*	9.418242216343769	9.257567531782158	9.651707782251535	-0.3411649671936895	0.026244457248943105	0.06134904412344372
III	227759	228159	401	*	7.646315540057788	7.78121939678106	7.388983965622392	0.3325197177633977	0.026263116632217916	0.06134904412344372
XI	428907	429307	401	*	7.5935159983360165	7.722054592854698	7.350010510333651	0.32840498140413216	0.026292447481475877	0.06134904412344372
VIII	450666	451066	401	*	7.6792759387268195	7.833991751754342	7.37763574744731	0.38393703756677555	0.026609827216750072	0.061925772045312834
XII	793720	794120	401	*	7.257245707594796	7.406748914351259	6.967455326226769	0.36217315101253356	0.02727568866270498	0.06330830894869945
V	138478	138878	401	*	6.783775534919275	6.955700744539587	6.441992121132179	0.40512244467382164	0.027808600600407588	0.06437581556314827
II	140532	140932	401	*	9.443886938022438	9.265364895749572	9.699674191931079	-0.36416721076730146	0.02834595823841617	0.06532654926321464
VIII	62546	62946	401	*	6.694585032915713	6.872345266472804	6.33882139334812	0.41503041503968574	0.028367424453300687	0.06532654926321464
XIII	901278	901678	401	*	7.416197004779811	7.555611497909632	7.148949535053776	0.343695197333738	0.0286615384849663	0.06583197120765696
XIV	576119	576519	401	*	8.684000495143803	8.509973411814629	8.934224247557493	-0.35837779231934724	0.02886813339022889	0.06608922165663349
XV	976259	976659	401	*	7.054403129344356	7.207376697029735	6.756739191678475	0.36676189102178497	0.028997772124240515	0.06608922165663349
XIII	826505	826905	401	*	6.6795893598506115	6.8924578309409075	6.235437302182751	0.4646128960402871	0.02899833195138	0.06608922165663349
XI	463121	463521	401	*	6.980204178108788	7.168676718197326	6.598265607029641	0.43106909870712384	0.029226706837924114	0.06643802946146667
XV	446730	447130	401	*	6.98603162146184	7.12688050001763	6.715610014904425	0.3443740471276757	0.029315361673337266	0.06646824934674414
V	491032	491432	401	*	9.555994040828562	9.414697576106729	9.764503002266652	-0.3097850255501069	0.02956585704941375	0.06686432286559725
XI	618762	619162	401	*	6.8126886874043215	6.985156021366959	6.469614454953784	0.4090211164470079	0.029643081096099252	0.0668675128561625
X	646858	647258	401	*	8.734147255248445	8.62777980090045	8.8956608152998	-0.2514769882332434	0.030059548507175776	0.06763398414114549
IV	680106	680506	401	*	7.692098832735575	7.866006392729198	7.3455873834920595	0.4152073811720759	0.030363613743164024	0.06814429343885667
VII	190768	191168	401	*	7.992234050667621	7.739535313249815	8.33455195692793	-0.44200984182540487	0.030494213467946646	0.06826369613890595
XII	728223	728623	401	*	9.78069992313769	9.64377279392597	9.983474552337634	-0.30578890485056553	0.030831829485519782	0.06884474330690746
IV	1493448	1493848	401	*	5.858876317495176	6.035680002845599	5.5054176801590575	0.40493864109087296	0.03091668146294328	0.06885988144019184
VII	67188	67588	401	*	7.501116238106968	7.660572099339929	7.188577682241562	0.3837668875249258	0.031252977626922564	0.06943356742303702
IV	974262	974662	401	*	7.640097460396519	7.193912743274631	8.169533077444802	-0.5160167406556052	0.03175472019058468	0.07037101308566757
XI	108815	109215	401	*	7.992741011872453	8.117068862020306	7.758276367041593	0.31089470200166575	0.03206652761554574	0.07088390315015373
VIII	280142	280542	401	*	7.771610598106033	7.9426698385596834	7.43188569286904	0.399890101746758	0.032188997760393384	0.07097674006166742
XIV	663792	664192	401	*	8.769790359820355	8.653801339050025	8.944517380779473	-0.26588407748280635	0.032883425293453825	0.07218279405407804
X	115724	116124	401	*	7.379449537075164	7.4994213735955215	7.154250936647689	0.29758013763908897	0.032913531702280036	0.07218279405407804
IV	1429084	1429484	401	*	9.648660833536296	9.54113221318162	9.811780174771208	-0.25152322536665417	0.032981480729924545	0.07218279405407804
XII	253249	253649	401	*	8.773131757703691	8.671856467251885	8.927566796134132	-0.2405182516952306	0.034004092424891094	0.07423665722463849
XV	383038	383438	401	*	7.43087024652562	7.741173768076906	6.6940307086849895	0.5109036807618371	0.034091747522981664	0.07424425016116006
XV	682126	682526	401	*	7.6145364718696	7.747996141594998	7.3603588463416925	0.33043127276679635	0.03427737833532763	0.07446464948709107
XVI	482018	482418	401	*	7.991193679653607	8.144763814436477	7.692169995660468	0.37638687592929065	0.0346656935588384	0.07483551561863856
IX	139061	139461	401	*	9.166873896811143	9.027233384725646	9.373214303639529	-0.3049151692213732	0.03468022765601136	0.07483551561863856
XI	165957	166357	401	*	7.245609024436416	7.449000345796324	6.826070487241882	0.44893294940931516	0.03470263706125076	0.07483551561863856
II	350741	351141	401	*	8.153262702838722	8.025603814734366	8.343739427594667	-0.2836283033880885	0.03591563823481919	0.07726242176368421
II	9390	9790	401	*	6.345712142558976	6.5184311747235695	6.002038049272963	0.39277628002761533	0.03743798542182107	0.08034137017529484
XVI	76281	76681	401	*	7.903809686192006	8.037413950821415	7.649316733478417	0.3307373314780965	0.03786370035962444	0.08102453058638942
X	265323	265723	401	*	6.827713929702161	6.9927526246972045	6.5021861830587255	0.38481889362983945	0.03794005797299187	0.08102453058638942
X	545291	545691	401	*	8.064267999104814	7.901533987439541	8.300341060695882	-0.3393950302838945	0.03803598893700509	0.0810331938223152
IV	442514	442914	401	*	6.38519898685275	6.5267629265363	6.1131912348072674	0.34640562107650086	0.038735777972724914	0.08232519559504427
