seqnames	start	end	width	strand	Conc	Conc_Q	Conc_WT	Fold	p.value	FDR
IV	543814	544214	401	*	8.784821789820885	8.965868356527395	8.461885244588219	0.0841195097759167	0.13145425291533877	0.5443316951705577
IV	1461555	1461955	401	*	8.134889730451304	8.241483632007535	7.958598509838276	0.09367787536304703	0.13219875470783096	0.5448565497771352
II	159692	160092	401	*	8.397783621609666	8.501858474412957	8.226078202209198	0.09384641445078647	0.1333329733169119	0.5460203985763108
IV	211018	211418	401	*	6.518443573119702	6.310021853272333	6.783610024346325	-0.08449003137776555	0.1337192812839945	0.5460203985763108
XI	219770	220170	401	*	7.2707910949338785	7.124652293094063	7.465510232859239	-0.08880538504821364	0.13472372851596387	0.5475867675164983
XI	231236	231636	401	*	10.128529373348874	10.234849034082774	9.952738490958373	0.09202170771106698	0.13700620726439125	0.5521269044560225
X	291116	291516	401	*	8.201508105470934	8.381707956322417	7.880371030494815	0.08230800170628093	0.13709273477989675	0.5521269044560225
IV	1233666	1234066	401	*	8.044736306593247	8.167772661714762	7.837946877586111	0.0889272250443777	0.1387485260801111	0.5562554545575362
II	702109	702509	401	*	7.017874130046042	6.83461068059131	7.255360999397485	-0.08291510919034184	0.14086243912191374	0.5621749832829317
IV	1359492	1359892	401	*	7.410169720815026	7.244555378331379	7.6276198516569105	-0.08438866371288029	0.14258761718696555	0.5629879100301698
I	189808	190208	401	*	10.572488358986227	10.694749089981615	10.367160075066746	0.08734106892869961	0.14346937723811934	0.5629879100301698
XIV	559248	559648	401	*	9.116538241981818	9.22231869860406	8.941730326899885	0.08989139284150847	0.14399113407515343	0.5629879100301698
X	294374	294774	401	*	8.335137284752488	8.47418658865803	8.097666662793191	0.08412721690841608	0.1440379647274408	0.5629879100301698
IV	588426	588826	401	*	7.317003434086254	7.096326257193159	7.595292986605759	-0.07982460722058922	0.14559424522728764	0.5629879100301698
V	80098	80498	401	*	6.95568411153212	6.77067194770015	7.195127994731112	-0.0815291502627753	0.1455976128372359	0.5629879100301698
XII	588929	589329	401	*	6.509685488543654	6.3218048216020595	6.752328703408225	-0.08107521732727246	0.14562196935536947	0.5629879100301698
IV	1175676	1176076	401	*	6.186561774501845	6.028842179913677	6.394877535696748	-0.08444305875083298	0.146172597955679	0.5629879100301698
II	116828	117228	401	*	7.961361344987474	7.803477814406356	8.169867882544652	-0.08359094939366647	0.1470575497362503	0.5639337342059685
XVI	645308	645708	401	*	10.651866209379744	10.767545400825478	10.458845961783792	0.08662020221290516	0.14952167232449604	0.5681145414450705
IV	1385718	1386118	401	*	6.167327658039139	5.985090326366111	6.403663839227511	-0.08012019006852453	0.14969255402684595	0.5681145414450705
IX	122127	122527	401	*	7.1229138537386	6.942290555735608	7.357436539122597	-0.08034546200798394	0.15008014530238256	0.5681145414450705
XII	234544	234944	401	*	7.70727243991985	7.487928836317458	7.98414516104801	-0.07804954295024484	0.15133421481008236	0.5696191313220571
V	42042	42442	401	*	10.228310619344615	10.378917404521031	9.968064782337315	0.08046187937903504	0.15176926968331453	0.5696191313220571
IV	1166363	1166763	401	*	7.762818312343689	7.617610959615691	7.956433503119465	-0.08409232144366875	0.15333738676856087	0.571259595799109
XI	258602	259002	401	*	9.335357475468982	9.46084106206511	9.123942978526564	0.08390775848700874	0.15350172812288984	0.571259595799109
II	165036	165436	401	*	10.150318827513097	10.250742697873521	9.985219961686148	0.0880741980246551	0.15461101971386904	0.5729702495278677
II	350741	351141	401	*	8.24013686581609	8.343739427594667	8.069288719052778	0.08697491123456298	0.15739792404173122	0.5788940904671863
XVI	689479	689879	401	*	6.951080155411473	6.820224196326652	7.12748700466321	-0.08534354490064644	0.1577664232085071	0.5788940904671863
IV	1490042	1490442	401	*	10.14157423447647	10.254813485061009	9.953076192615875	0.08445052700088679	0.1590862959801255	0.5788940904671863
I	68348	68748	401	*	9.517339224933739	9.648816506259703	9.294500598190753	0.08091007052144905	0.15917194271895102	0.5788940904671863
XVI	129575	129975	401	*	9.300267120248558	8.82636290001372	9.806137538693552	-0.08358476261287301	0.16038074754523393	0.5788940904671863
VII	809718	810118	401	*	10.197148564233226	10.30906841713453	10.01108683841177	0.0841878755936451	0.16071784452967394	0.5788940904671863
XIII	773966	774366	401	*	11.185407705428531	11.308595867865343	10.978332031792595	0.08210272024329923	0.16080391401866287	0.5788940904671863
IV	542142	542542	401	*	8.870275617662557	9.001896968655705	8.647160687156179	0.08003687658984929	0.16257517956982187	0.5820079624132808
IX	249000	249400	401	*	10.789705380029202	10.903968402228234	10.599312528522375	0.08264491882786093	0.16490547179087284	0.5820079624132808
XI	340574	340974	401	*	7.2843823131573195	7.157628777904259	7.45580026269315	-0.08379974614781999	0.16577619242714695	0.5820079624132808
XVI	822073	822473	401	*	8.918300388147223	9.069449155858658	8.656973117549837	0.07649321585434732	0.16605739102111675	0.5820079624132808
XIII	872619	873019	401	*	8.259070184033478	8.141425775904123	8.419297245535693	-0.08355063009870096	0.16687680921680492	0.5820079624132808
X	646858	647258	401	*	8.812507616164645	8.8956608152998	8.678036549000913	0.08731109160081331	0.16707116632029087	0.5820079624132808
IV	1301191	1301591	401	*	7.615729211285969	7.447077169486287	7.83666544493231	-0.07707311953893588	0.16734854093444676	0.5820079624132808
XIII	777224	777624	401	*	7.251519041194776	7.110446266816707	7.440215089562729	-0.08062816036873124	0.16755435765776258	0.5820079624132808
XV	836628	837028	401	*	9.087574171521592	9.248008442948935	8.80752813762293	0.0749125856583025	0.16795961487152486	0.5820079624132808
XV	377773	378173	401	*	8.003075628413828	7.887446572159105	8.160805372758908	-0.08405178891009388	0.16889449370069956	0.5820079624132808
XII	29412	29812	401	*	8.616133188135306	8.769502530050751	8.350362397665384	0.07525942063848509	0.16914859372676488	0.5820079624132808
VIII	540714	541114	401	*	3.5157816667207604	3.0193302440494936	4.038568349245663	-0.08250878436417483	0.1695873541272258	0.5820079624132808
XVI	678864	679264	401	*	10.163122659101342	10.251796865621936	10.018970851846888	0.08575166802674203	0.1707716506437403	0.5838007591774378
XV	87141	87541	401	*	6.162214685578345	6.318856421582004	5.889858010069072	0.07375780582271413	0.17359372771437628	0.588829122037472
XIII	477734	478134	401	*	7.746825288698773	7.580556583774742	7.965027707312459	-0.07567359921067318	0.17401972759947393	0.588829122037472
IV	769081	769481	401	*	8.913556044995184	8.815791144965324	9.048802708991238	-0.08501646065791431	0.17424535243966008	0.588829122037472
V	264277	264677	401	*	9.117519520102643	8.946606421048623	9.341040367806022	-0.07474561755104012	0.17499865945692722	0.589080048503498
XV	288247	288647	401	*	6.662712024355561	6.794011083388198	6.440215089562729	0.0765297875581858	0.17670309665559825	0.589080048503498
XIII	-158	242	401	*	4.224277923690365	3.812442336600224	4.681084499973864	-0.07633334258547389	0.17707746330833649	0.589080048503498
XII	737682	738082	401	*	8.234391529353404	8.328877191997954	8.079938508184899	0.08213651329103291	0.17778232539438998	0.589080048503498
VII	384054	384454	401	*	10.202429000154506	10.332348063439847	9.982573664165034	0.07636760986254812	0.17829574525426928	0.589080048503498
IX	99508	99908	401	*	8.693707916382895	8.535913578630563	8.902110663860912	-0.07493271754808281	0.17832695345854194	0.589080048503498
XII	322989	323389	401	*	6.678557398438298	6.506694516911166	6.903161357169027	-0.07322519461638057	0.18035796198046836	0.5935661286073622
X	521641	522041	401	*	8.219940057661706	8.36558148426143	7.96954544233478	0.07280741054423558	0.18235502556013203	0.5967081440695166
IX	316296	316696	401	*	8.454185748854128	8.320823095325663	8.633625535966308	-0.0771774607546882	0.18308104917808637	0.5967081440695166
XIII	661704	662104	401	*	8.306135827884406	8.56574184687017	7.800341277672965	0.07198209660834867	0.18396076588638216	0.5967081440695166
XV	860308	860708	401	*	5.770992729622237	5.541968856477934	6.05808911964389	-0.0693486420204599	0.1842929244864058	0.5967081440695166
IV	239782	240182	401	*	8.32669402953125	8.219091469134282	8.47439969176193	-0.08065874277969827	0.18499458749623734	0.5967081440695166
XVI	202846	203246	401	*	6.576221327670183	6.425991046183811	6.7757712782341315	-0.07443413991395448	0.18612612828075936	0.5967081440695166
XIII	408227	408627	401	*	10.713121064667007	10.78809104731048	10.592813220586459	0.08372258441286218	0.186637364462409	0.5967081440695166
VIII	375197	375597	401	*	7.990338290104619	8.078069933442675	7.847846442799587	0.08120453362777627	0.1883013166018404	0.5967081440695166
II	466238	466638	401	*	9.79692083688471	9.882773609560182	9.65772898061688	0.08176060717019532	0.18838493827945937	0.5967081440695166
XVI	643449	643849	401	*	6.703165947907375	6.818149353766465	6.5114375003884355	0.07437072346526388	0.1886177697644306	0.5967081440695166
VII	878432	878832	401	*	8.152713351755102	8.293105181662668	7.912624825191967	0.07163922481085853	0.18910146201413935	0.5967081440695166
VII	753878	754278	401	*	7.171057494357504	7.045630212210053	7.340855863551443	-0.07605742399504781	0.18960477203698212	0.5967081440695166
XIII	457993	458393	401	*	7.53812565278334	7.364843829626678	7.764344902150787	-0.07048400544078498	0.19119250393560774	0.5967081440695166
XI	108815	109215	401	*	7.874416104675019	7.758276367041593	8.032779397506527	-0.07832024495236431	0.19128866107695272	0.5967081440695166
VIII	236047	236447	401	*	9.6215243143295	9.710045449788637	9.477642286187178	0.08071393603654596	0.19149593275712798	0.5967081440695166
XV	978638	979038	401	*	11.015634146817014	11.110451820625116	10.860589126568303	0.07963559401936124	0.1921373162310008	0.5967081440695166
V	522708	523108	401	*	7.67487129252233	7.563988597821496	7.8266885923256515	-0.07794425185746874	0.19308790947952198	0.5975562672313627
I	180964	181364	401	*	7.395261319719753	7.498265079756075	7.225498944984841	0.07732733697890387	0.19559142483313377	0.5987809381630689
XII	444949	445349	401	*	8.252578674854545	8.061898913063837	8.498330877397905	-0.06822894472678766	0.19622378489862147	0.5987809381630689
VII	328405	328805	401	*	6.7055981316425175	6.578239709934889	6.877753653304693	-0.07580933227573053	0.19660311356651486	0.5987809381630689
IV	1013735	1014135	401	*	9.233199515564616	9.130435259081699	9.374801722764587	-0.07870312384126497	0.19781743214496061	0.5987809381630689
XIII	158946	159346	401	*	6.975308354260705	7.084029195891476	6.795127498079386	0.07390160436542378	0.19849906400711256	0.5987809381630689
II	564886	565286	401	*	6.5464192900436675	6.34984422975803	6.798678049233179	-0.06775270185129215	0.199184137207153	0.5987809381630689
IV	755181	755581	401	*	7.444265009710453	7.316834602592139	7.616508261553563	-0.0735547850708036	0.19962564343451575	0.5987809381630689
III	178219	178619	401	*	7.3769287519887285	7.240913901179664	7.559564885549518	-0.07262772600318343	0.19962907548180608	0.5987809381630689
IV	368872	369272	401	*	9.775609955282903	9.891827210051483	9.581589514334727	0.07338323656636175	0.19970263694797866	0.5987809381630689
XVI	378464	378864	401	*	8.656731765382249	8.55029719008733	8.802968264375153	-0.07727351007648038	0.20027253600692213	0.5987809381630689
XVI	214578	214978	401	*	10.576668948435737	10.669669094120291	10.424860072263572	0.07770163438009375	0.20232490238470913	0.5999142275408763
V	460023	460423	401	*	7.5563991136090785	7.361325810195507	7.80700570880722	-0.06630592335723273	0.20256783543461682	0.5999142275408763
X	123082	123482	401	*	9.095569329195726	9.169889240615477	8.976377245385077	0.08031563388060774	0.20269210862492193	0.5999142275408763
III	137041	137441	401	*	7.8986184830636	8.003358015406558	7.725705239997952	0.07527716406585681	0.2038896687369987	0.6014404275118156
XV	253741	254141	401	*	8.893787531988337	8.75603495679467	9.078510908117822	-0.07122284901243586	0.20510029557880766	0.6029637051863299
IV	699509	699909	401	*	6.652748472514018	6.426394118318936	6.937039554061407	-0.06466875814813938	0.2057733279604142	0.6029637051863299
IV	76778	77178	401	*	8.954096548398942	8.803675506887814	9.153871001774338	-0.06955401420582916	0.20688708987859722	0.6038965493155356
XI	92325	92725	401	*	9.404711226200552	9.512701233017166	9.225868712028044	0.07322835647901496	0.2074610594587384	0.6038965493155356
XVI	834221	834621	401	*	7.862060013952715	8.03060754604666	7.565356434461265	0.06451521579230075	0.2098251127191047	0.6078113953898587
XVI	264619	265019	401	*	6.027421849777914	5.836946169370385	6.272947806635552	-0.06517135960469296	0.21018421269150442	0.6078113953898587
X	404825	405225	401	*	7.713028898890022	7.3914335645551175	8.09123329041897	-0.06468164262170197	0.2126510553579356	0.6112550614050208
V	242090	242490	401	*	8.945021418547705	9.080761002441191	8.713974138963533	0.06740671467337972	0.21340014129944604	0.6112550614050208
XIII	831338	831738	401	*	6.271388202557976	6.126352073178622	6.464800291035337	-0.06946832958507869	0.21408128108652927	0.6112550614050208
XVI	695030	695430	401	*	7.431518098796568	7.520576795023233	7.286688301201647	0.07474124957732492	0.21436198775727555	0.6112550614050208
X	633093	633493	401	*	7.484740551048646	7.598622842960628	7.295052807804021	0.07092892644876041	0.2153035924811077	0.6112550614050208
XVI	246346	246746	401	*	5.4717722704681675	5.257267166530325	5.743481643841534	-0.06341200545689167	0.21553324727546652	0.6112550614050208
XII	84073	84473	401	*	9.234379742378378	9.315541331412462	9.103375926363592	0.07658054442508781	0.21659589105165117	0.6122999227806293
V	396303	396703	401	*	8.500894288161982	8.38760694735587	8.655712465071396	-0.07124830559288982	0.22183528096601687	0.6217450603684691
II	642799	643199	401	*	8.29404701773593	8.165951507534164	8.467100385963024	-0.06939332114412944	0.22202187605975746	0.6217450603684691
VII	756533	756933	401	*	6.158923368017054	5.987559368091069	6.382958603442658	-0.06339911719569635	0.22205180727445328	0.6217450603684691
XIII	625877	626277	401	*	7.447543741487131	7.563024685055145	7.254891743529915	0.06795221809829702	0.22339200169043907	0.6235181819334408
XVI	163626	164026	401	*	5.893361746727667	5.700341687063056	6.14170360029184	-0.06246739759855148	0.2249237510108463	0.6242707058466622
XIV	349888	350288	401	*	9.709995203828168	9.77117016392356	9.613075646511707	0.07685147659701062	0.22507719326444284	0.6242707058466622
XV	866666	867066	401	*	8.650254856177346	8.516734064407807	8.829885590229518	-0.06681943370293891	0.22735379277372234	0.6286082922458405
X	150486	150886	401	*	7.831611652052328	7.73782174987678	7.961769123339266	-0.07347421830266271	0.22839180815009683	0.6295049212137044
XV	383038	383438	401	*	7.0397266710419615	6.6940307086849895	7.439835661817245	-0.06221084537062719	0.2298392373633415	0.6315208951852561
IV	635945	636345	401	*	11.253625529760011	11.338102709264826	11.116842230047798	0.07336840421676495	0.2308364017654928	0.6315754768382481
XIII	70075	70475	401	*	9.716431646861308	9.801604004822417	9.578431933402088	0.07332246423326216	0.23129124605300924	0.6315754768382481
XIV	547406	547806	401	*	8.336167762971895	8.454465873297156	8.138269205380105	0.06516103580018774	0.23397915556743315	0.6333621442538889
V	53287	53687	401	*	8.27311697454997	8.15629665612454	8.432323811681185	-0.06818907589444291	0.23401155871582338	0.6333621442538889
X	360681	361081	401	*	9.500624810770418	9.40343981217589	9.635131016297436	-0.07159918223640133	0.2340998401664034	0.6333621442538889
IV	1401328	1401728	401	*	7.792987228658033	7.6868345667945555	7.938868717050797	-0.06928198374613502	0.2361627980627142	0.6369895654168621
XV	505157	505557	401	*	8.792304091177433	8.700157811955213	8.920347858809127	-0.0714213613272789	0.23987798119513049	0.6391399995812524
X	337580	337980	401	*	8.467126766226407	8.325947155420748	8.655950313083506	-0.0629836069845491	0.2418435057049894	0.6391399995812524
XV	514595	514995	401	*	9.181412868107328	9.251092325209287	9.070146034646074	0.07358070176937065	0.2423866506192262	0.6391399995812524
XV	579677	580077	401	*	7.477584158504316	7.355640787836419	7.643112274177783	-0.06664203815033358	0.24269265652596833	0.6391399995812524
V	222207	222607	401	*	9.471602460803869	9.542342387636005	9.358530569667412	0.07297700133426835	0.24373816692093028	0.6391399995812524
XII	734628	735028	401	*	6.807848908141138	6.66314570000353	7.000865940065092	-0.062227666923814685	0.2438567567427557	0.6391399995812524
VII	428053	428453	401	*	8.956373484849793	9.062903085988268	8.78019960113982	0.06545725227830525	0.24446294213510714	0.6391399995812524
VII	951272	951672	401	*	8.198867327817103	8.315030868039544	8.004946783513487	0.06453062581234162	0.24549281384855365	0.6391399995812524
VII	661672	662072	401	*	8.655389787721154	8.547824577709541	8.803048509896223	-0.06763998981840609	0.24589383868971879	0.6391399995812524
XII	783572	783972	401	*	11.039431788328272	11.138356650707543	10.877031864888783	0.0672490306813612	0.24652649167808788	0.6391399995812524
XV	94432	94832	401	*	6.459069665322322	6.286412428108178	6.684578318912771	-0.05997970698489309	0.24673424371775016	0.6391399995812524
IX	254273	254673	401	*	10.160371684699697	10.257963780889973	10.000364807001144	0.06722192227941982	0.24735654350163158	0.6391399995812524
VI	255393	255793	401	*	9.54302276768933	9.638577168659449	9.386662756045974	0.06786346914244587	0.24813804576886453	0.6391399995812524
VII	528540	528940	401	*	8.75025900619917	8.849360860077587	8.587540820744385	0.06638040598092362	0.24834101500296968	0.6391399995812524
IX	150174	150574	401	*	7.42205352112532	7.307587793069166	7.578338168746371	-0.06583946248643194	0.24946574106599792	0.6391399995812524
VII	23234	23634	401	*	7.953319447731389	8.051447679304172	7.792350656089547	0.06644892970297145	0.2495585024882636	0.6391399995812524
IV	538965	539365	401	*	10.559446606988354	10.654887631656782	10.40328908358114	0.06725573561853669	0.24974424414138058	0.6391399995812524
IV	1362350	1362750	401	*	7.670554053098735	7.536241907810377	7.851139627941079	-0.0628870211682365	0.25000374133280284	0.6391399995812524
XIII	754245	754645	401	*	8.699373071390694	8.62523496883693	8.803892006427022	-0.07157762497524743	0.25150033398044774	0.6393034645269892
XI	308616	309016	401	*	8.302407712810615	8.194108462766646	8.450988436604836	-0.0666698195378221	0.25151734942274967	0.6393034645269892
IV	1507210	1507610	401	*	9.655458988937026	9.742180064439665	9.514743544261384	0.06882985562326313	0.2535029465758235	0.641661303438354
XV	733556	733956	401	*	7.482331639118228	7.383137200251015	7.61940074741664	-0.06729368286426114	0.2546554774309675	0.641661303438354
V	434402	434802	401	*	6.397555951956499	6.265389390992595	6.575549997186905	-0.06280832800129045	0.25470864632198054	0.641661303438354
XIV	662128	662528	401	*	8.592910240321753	8.487363440511489	8.73802824236298	-0.06554903996148212	0.2558376758738708	0.641661303438354
II	126284	126684	401	*	7.403784069321652	7.289289936550845	7.560104032666747	-0.06391140921701262	0.2560825156579372	0.641661303438354
VII	547312	547712	401	*	10.41364887014546	10.49097782045433	10.289280672620611	0.06973990795955372	0.2573080659886934	0.6418300441769272
XIII	675252	675652	401	*	8.987086605952946	8.882587046387435	9.130883201400426	-0.06614680340107004	0.25760525582611365	0.6418300441769272
IX	68255	68655	401	*	8.600338799484994	8.486019049128247	8.75644192769127	-0.06372026636398717	0.25868748303456923	0.6427108733422254
XIII	472795	473195	401	*	9.11982934320959	9.188688682743873	9.009956001629183	0.07046455160752997	0.259590660545009	0.6431431533727471
IV	1468804	1469204	401	*	9.743025819266052	9.82868472369553	9.604173793841683	0.06687812622939888	0.2617878246898976	0.6467699198221
II	770539	770939	401	*	6.417829413988348	6.29008071566638	6.590460457843344	-0.061381890980400956	0.26446629486729684	0.65156221249429
VII	771878	772278	401	*	9.366928328459277	9.570713113216067	8.994397460537103	0.05332306730301663	0.2724030698337454	0.6679098347490975
XVI	860450	860850	401	*	9.355442885673876	9.443286609273112	9.212753809208762	0.06440526388509801	0.273524367012127	0.6679098347490975
XVI	829110	829510	401	*	10.031643103299752	10.114426501483225	9.897816825703314	0.06561529513810802	0.2736652725751856	0.6679098347490975
XV	877727	878127	401	*	8.725205878491629	8.830395141070577	8.551474517354892	0.060206905595746624	0.27456876357937354	0.6679098347490975
II	135923	136323	401	*	10.016058166034188	10.102996945242609	9.874960325994477	0.06421895039235077	0.27531466249132647	0.6679098347490975
XV	891652	892052	401	*	6.7226641965916105	6.5778629580080255	6.915797575745543	-0.05572582702597959	0.27677373273176265	0.6679098347490975
X	268455	268855	401	*	7.79917158030926	7.904227114688538	7.625683563359194	0.0603432732763488	0.2770690830468373	0.6679098347490975
XVI	188564	188964	401	*	7.309679531218492	7.175307543871349	7.490337264022752	-0.05791140345445102	0.2776204894849849	0.6679098347490975
VII	310557	310957	401	*	6.4239586485868	6.302233671672267	6.589218311911279	-0.058925802783821604	0.2779171307856222	0.6679098347490975
XV	92857	93257	401	*	6.95765892684874	6.843536026368754	7.1135172121692545	-0.0596667807469929	0.2792573213902911	0.6679810815048997
XIV	479143	479543	401	*	7.731810874892684	7.825851596128965	7.5781506211508995	0.06158195233644546	0.27946147287449885	0.6679810815048997
XIII	334761	335161	401	*	7.084069754333451	6.982356710519539	7.224339732335271	-0.06250329521898866	0.2837578841830356	0.675839981917451
VII	433218	433618	401	*	8.745066564313015	8.833969554499197	8.600511391294884	0.061895652957760595	0.2856540864609689	0.675839981917451
XVI	582819	583219	401	*	7.215402501055194	7.44491648479622	6.783610024346325	0.05230596350178029	0.28572823044148854	0.675839981917451
IV	411179	411579	401	*	9.71390319044916	9.789686535975532	9.592197392251729	0.06478185203203127	0.2859471767806949	0.675839981917451
XVI	614854	615254	401	*	7.7316850805716415	7.572949446911286	7.941182476533655	-0.053735511665853	0.28658067260445197	0.675839981917451
IX	139061	139461	401	*	9.291421811167904	9.373214303639529	9.15932105644246	0.0626130364626468	0.2905365137305559	0.6782130206094442
XV	304647	305047	401	*	9.343891865193202	9.426973746995355	9.209545183120579	0.062417965443118735	0.2910415973591746	0.6782130206094442
II	490473	490873	401	*	9.189535356669085	9.05340287974687	9.372312949855587	-0.054957546271013666	0.29136829097248124	0.6782130206094442
XI	369254	369654	401	*	8.775039163017487	8.874290432131652	8.612052217477578	0.0588129423724047	0.2915341287994082	0.6782130206094442
IV	806146	806546	401	*	8.467635542093518	8.58763525887953	8.266553738170897	0.05467793907561759	0.29160269064429484	0.6782130206094442
V	117783	118183	401	*	10.045618911997881	10.124471417659935	9.91861867846258	0.06312907564181176	0.2930833383000016	0.6782130206094442
VIII	293315	293715	401	*	8.296061073999958	8.400120781391763	8.124383157851685	0.0568990084267355	0.29313259903811895	0.6782130206094442
XII	732010	732410	401	*	7.413450507586749	7.523969540507563	7.2299685209797016	0.05538455168871784	0.29373851913016746	0.6782130206094442
XVI	525170	525570	401	*	7.34120035074645	7.1860336237619995	7.546539212105427	-0.05284228356011729	0.29473948421056334	0.6787473239522634
XIII	510762	511162	401	*	9.616286939849797	9.695638284237448	9.488423281937294	0.062492855029313066	0.2966417096656585	0.6813489268883094
XIV	604691	605091	401	*	8.627166478648583	8.717355580993214	8.480340482263395	0.05985234630076561	0.2975429823019715	0.6816439230917893
X	159901	160301	401	*	9.262184266211511	9.357376061523057	9.106471706601871	0.05796443764036695	0.2995624219362729	0.6830409978630145
XII	633285	633685	401	*	7.690172735517377	7.548628557386197	7.879431200809979	-0.05269334563958486	0.2998734543322909	0.6830409978630145
X	204792	205192	401	*	6.677098910326359	6.529300126614606	6.873781592694861	-0.05367092158235548	0.3004760852277207	0.6830409978630145
XVI	281650	282050	401	*	8.7997225528675	8.713358907331896	8.920285844511254	-0.060563411708303004	0.3032598393287233	0.6875968593520153
XIII	306437	306837	401	*	10.284202873986684	10.370858284899706	10.143602737584382	0.05928421943962941	0.30503352470347594	0.6887657960780371
XII	658214	658614	401	*	8.27341909351012	8.37540159493859	8.105505586153875	0.05596058109192081	0.30556862413570146	0.6887657960780371
VII	185575	185975	401	*	6.522135112554595	6.411483402141443	6.673663563029527	-0.056646984523537745	0.3061181315902387	0.6887657960780371
VI	182961	183361	401	*	9.962247794649095	10.023012155383263	9.866015203766892	0.06345190544210784	0.30962864257136335	0.6938321761259768
XIV	426979	427379	401	*	9.590032312291038	9.672955913451988	9.455961628395551	0.0595642292021803	0.3099431716481121	0.6938321761259768
IV	307875	308275	401	*	8.734084938082736	8.661210742199215	8.836927125340337	-0.062149369397484264	0.3130457679541288	0.6990034616089661
VIII	62546	62946	401	*	6.46281185162844	6.33882139334812	6.630851876482466	-0.05199940163855734	0.31579423344543145	0.7000394819059247
VII	405358	405758	401	*	6.681791391665971	6.580570802159074	6.821436511829342	-0.05716685264185302	0.3164978106420056	0.7000394819059247
XII	789809	790209	401	*	7.63705526031094	7.741376812996523	7.4649017326876805	0.05298586058930419	0.31708881903243646	0.7000394819059247
XII	500336	500736	401	*	7.332435777112858	7.207929235871356	7.501107817915322	-0.05273386951792069	0.3174150789345598	0.7000394819059247
X	119772	120172	401	*	8.881395707935074	8.996009923521308	8.690351979362298	0.051854908376815056	0.31747822308658713	0.7000394819059247
V	342444	342844	401	*	8.015309048020338	8.081140098134663	7.910562725022866	0.06120250552401866	0.31913332351931234	0.7019341430025773
XIV	197913	198313	401	*	9.68950587458388	9.769977782565824	9.559699691219103	0.05819720144400857	0.32106050319764107	0.7021898485769456
XIII	287350	287750	401	*	9.121361524118159	9.22411932911081	8.952044758110937	0.05280331036010744	0.3218567216116683	0.7021898485769456
IX	232522	232922	401	*	7.722404026714864	7.6368299380802185	7.841940586938138	-0.05775545739929276	0.3221601099077273	0.7021898485769456
VII	115428	115828	401	*	6.8911668941260835	6.782683356584339	7.039978928768431	-0.05592769953654836	0.32287904889340563	0.7021898485769456
X	703107	703507	401	*	8.762957614749778	8.68672730256033	8.870244662370759	-0.05882375500358764	0.323742292471149	0.7021898485769456
VIII	98322	98722	401	*	8.875906748667989	8.936731207800058	8.779573640877869	0.06118788139554958	0.32402638137280826	0.7021898485769456
VII	190768	191168	401	*	8.205510344004834	8.33455195692793	7.987330807615354	0.04901598512392333	0.32508499370464145	0.7027572658026807
XIII	637017	637417	401	*	7.082085266597259	6.972311126625432	7.232515352396538	-0.052196179334538795	0.32624979098994816	0.7035508940174432
IV	1161764	1162164	401	*	10.39224626570613	10.480523030900615	10.248794762547147	0.05512019396665297	0.32770809809569745	0.7040146832927903
XIV	442774	443174	401	*	6.654377983943389	6.743220892027032	6.509928758080749	0.05351650038694573	0.328653462316038	0.7040146832927903
XV	606195	606595	401	*	7.375304319001676	7.2888535669135734	7.495980803945447	-0.05699396492529909	0.3288594665721424	0.7040146832927903
IX	102273	102673	401	*	6.863355824839109	6.749062605616761	7.019425957854872	-0.05147703843377511	0.3300880952834093	0.7042517157638611
V	194682	195082	401	*	8.85652301225918	8.919739600180565	8.756179866445613	0.05969312740690307	0.3308473677460363	0.7042517157638611
XIII	67963	68363	401	*	6.3656000932469805	6.46405824699333	6.2040388708918845	0.05266184631093817	0.3318351851415064	0.7042517157638611
II	332408	332808	401	*	6.67754752659575	6.560482565984862	6.837057367282172	-0.05137468453790287	0.3323678253991481	0.7042517157638611
XII	125007	125407	401	*	8.01729106037162	8.085440201998582	7.908622716640091	0.05790613130213752	0.3341627741252481	0.7042517157638611
XVI	520210	520610	401	*	8.898293597449925	8.803294779523794	9.030002230093706	-0.054751150205466864	0.33443990894179765	0.7042517157638611
XVI	287019	287419	401	*	6.594866933776147	6.470938184948189	6.762831353078921	-0.04942839917825683	0.3345594885544873	0.7042517157638611
IV	130513	130913	401	*	7.641879108873731	7.719221121430506	7.517488377704805	0.05626918724237167	0.33604310185691927	0.7056905138995305
XVI	775391	775791	401	*	7.066038773379457	6.96371908675347	7.207077834179753	-0.05317726308751902	0.33807622299574636	0.7082737023331312
VIII	148744	149144	401	*	8.161957535254023	8.091991444703442	8.260928699138251	-0.05778926167377624	0.34310510101982744	0.7155110991366719
VII	989894	990294	401	*	7.127346857023436	6.997088693671519	7.303028689843455	-0.04882565027601503	0.3434684414078597	0.7155110991366719
XII	198027	198427	401	*	6.73207755458432	6.615594420726023	6.890866580463142	-0.0502875490585128	0.34396451931286726	0.7155110991366719
XII	728223	728623	401	*	9.911714660823936	9.983474552337634	9.796903269070476	0.055848256415418664	0.34693034728933786	0.7161293003557957
XIII	436189	436589	401	*	7.351354210430993	7.424678910051632	7.233867632320681	0.05368823669066181	0.34775348415770524	0.7161293003557957
X	-162	238	401	*	2.3757373311303907	2.7180735016129756	1.634649700651967	0.049206867172139734	0.3479061032511634	0.7161293003557957
