seqnames	start	end	width	strand	Conc	Conc_NQ	Conc_WT	Fold	p.value	FDR
XVI	450775	451175	401	*	8.44936904123784	8.322195290834184	8.725498191093648	-0.29059504715468476	0.07080423211581033	0.1791291160353907
XIII	872619	873019	401	*	8.267051793400658	8.120160614072809	8.5797325483947	-0.30630163398870774	0.07094639143076413	0.1791291160353907
VII	190768	191168	401	*	7.789312647951471	7.617828087323657	8.145657870337823	-0.3178704778857354	0.07116712580333148	0.1791291160353907
XV	253741	254141	401	*	8.88959788923292	8.71747891533291	9.247042519126959	-0.317836796324531	0.07123965803970105	0.1791291160353907
XII	645695	646095	401	*	9.251367011428641	9.104508757036545	9.563987906800289	-0.305616809518077	0.07164843245389134	0.1791291160353907
XII	253249	253649	401	*	8.700447774354068	8.570563988506658	8.98168587443594	-0.29245692814691965	0.07194596130854324	0.1791291160353907
XVI	588341	588741	401	*	8.104083797924307	7.9014164430120495	8.512951831415856	-0.32267454606131507	0.07204067298476201	0.1791291160353907
XV	866666	867066	401	*	8.672650732150087	8.518684699277527	8.998105401632655	-0.30976603461663776	0.07224544458885923	0.1791291160353907
XII	789809	790209	401	*	8.013650653443051	8.147419449883579	7.612225027983178	0.3166781129390919	0.07356460510518278	0.18079772727746146
XII	728223	728623	401	*	9.663668414159774	9.532380950528644	9.947541871128962	-0.29297705244726524	0.07358434204110309	0.18079772727746146
XV	377773	378173	401	*	8.0307025448999525	7.899413241811126	8.314579450550957	-0.29173390383647835	0.07490520117144173	0.18271253050814254
XII	36689	37089	401	*	8.229501037032003	8.444377863621073	7.48889513718804	0.2954940788401975	0.07511040332814414	0.18271253050814254
XV	825549	825949	401	*	8.59672112456646	8.457136463465776	8.89602305664583	-0.29681023614713337	0.0753731249241693	0.18271253050814254
X	348718	349118	401	*	7.89121969776026	7.707058892464026	8.269284838163363	-0.31517701522117225	0.07716798672140135	0.18623207462098193
XV	908671	909071	401	*	9.717004225170047	9.566831782683401	10.03563128312875	-0.3021967199785837	0.07848737283871039	0.18779459144271998
XV	901231	901631	401	*	8.381698106816728	8.255846862464557	8.655323989504932	-0.2856101520877077	0.07850713122927704	0.18779459144271998
XII	459971	460371	401	*	14.172005246061536	14.365276089186285	13.531790858259946	0.30330603903166414	0.07952783026168557	0.18908031704662268
XII	329310	329710	401	*	8.013695384072763	7.878742036548337	8.304416782595606	-0.2922578392063434	0.07974105451874143	0.18908031704662268
IV	62111	62511	401	*	9.432026111058864	9.218562290664533	9.858387432088673	-0.3142602274068324	0.0803968575277711	0.18980649407643352
XVI	378464	378864	401	*	8.64226666133821	8.490637626448368	8.963521206326751	-0.30012960398874977	0.08254402483125554	0.1940320583695747
XV	161644	162044	401	*	9.351093437825734	9.183111885121754	9.701344233305221	-0.3051213682019109	0.0843899904689701	0.1975162276924602
XVI	921046	921446	401	*	9.792432571983303	9.624083329876242	10.143324969486041	-0.3043211754306553	0.08556844521344052	0.19941487446737424
VII	1084045	1084445	401	*	9.993833554645153	9.849877366637566	10.301163137641725	-0.2930697025261431	0.08700349417380497	0.20189272365972694
XVI	207508	207908	401	*	7.698056298296349	7.820482138531993	7.336993382595023	0.29886269852784264	0.08875186846234913	0.20507346627683226
II	135923	136323	401	*	9.670722261868898	9.500663316903939	10.024592132124567	-0.3004623443094675	0.09085003385264445	0.20903206941519464
IV	1429084	1429484	401	*	9.57016294866894	9.43953700704982	9.85279533992722	-0.28103245095496726	0.09354462009090309	0.2143237498285248
IV	147707	148107	401	*	8.303727323736421	8.141936378699143	8.643107932105265	-0.29603012178874655	0.0942704669944873	0.21507925873112016
II	116828	117228	401	*	8.0715960799153	7.95698108972458	8.323682379954633	-0.26698720078363075	0.09607850314729699	0.21754505192228654
XII	1028394	1028794	401	*	9.017894335171452	8.859576241569238	9.35112023614516	-0.29368479124878727	0.09615250913692222	0.21754505192228654
XVI	831858	832258	401	*	8.53208532993187	8.36619742660622	8.87867422357624	-0.29501108335205956	0.09678130436566365	0.21805912145458656
XV	836628	837028	401	*	8.61030522000836	8.446864844888848	8.952594670233967	-0.29374403986365794	0.09731017744808201	0.21834473700127496
X	703107	703507	401	*	8.760718054514232	8.633400319878024	9.037119340397899	-0.277118665742333	0.09775447292181308	0.21843900739318728
VIII	17814	18214	401	*	8.274770974772744	8.110638463311236	8.618278304497961	-0.2931130857709417	0.0984088762132458	0.21900008108111668
IX	99508	99908	401	*	8.768214628169655	8.626601806564718	9.071249552387421	-0.28485601107165837	0.09964315713975895	0.2208417727628127
XIII	923997	924397	401	*	9.8691967034054109	9.986838439100698	9.524732129854998	0.28599421099700645	0.10165518562772315	0.2240881123591862
XIII	756445	756845	401	*	8.44309926624537	8.12023718786	9.02930613847453	-0.26791623394129105	0.10250918464791982	0.2240881123591862
X	220233	220633	401	*	8.974307387073493	8.865844140099226	9.214390910485992	-0.2576515531189265	0.10297212179962073	0.2240881123591862
V	85011	85411	401	*	9.96827131406348	9.810888417857115	10.299832786792075	-0.28822639000888567	0.10299030356980253	0.2240881123591862
IV	806146	806546	401	*	8.099370056124418	7.959237017442628	8.399682792279743	-0.28021378549682313	0.10317132244898074	0.2240881123591862
V	491032	491432	401	*	9.466784565770693	9.329685777058392	9.761490640009287	-0.27868545647619025	0.10435046770097701	0.22574623092283075
III	122622	123022	401	*	9.794283312887742	9.609761862152814	10.172958871410463	-0.29137815167204667	0.10479547221681174	0.2258092913243205
III	287	687	401	*	9.57090840716756	9.68762599222083	9.22962197418348	0.28104709559681695	0.10892815476327226	0.23319822223387038
XV	511321	511721	401	*	8.835748086623145	8.700778029224157	9.126500585485871	-0.2748121976135513	0.10908351463610141	0.23319822223387038
X	525808	526208	401	*	7.832881502001722	7.6997884250746615	8.12013411624974	-0.27007672844609565	0.11336414419187395	0.2413989423379904
XI	258602	259002	401	*	9.02743049907156	8.914249049255549	9.276733265092085	-0.2572385475676609	0.11471120011856539	0.2433132096264883
VIII	126029	126429	401	*	8.793524841400876	8.650570361799868	9.099021023331675	-0.2741826902706909	0.11726828693638339	0.24776918212628865
VII	384054	384454	401	*	9.797619315264107	9.63228564998509	10.14323636806249	-0.2798341916559272	0.11780806145026933	0.24794487351742733
XI	216759	217159	401	*	8.16879513525136	8.045964710944505	8.436678146093154	-0.2631543905023651	0.11867266107754892	0.24880021222049833
IX	316296	316696	401	*	8.514458114075964	8.384078316715907	8.796628301886072	-0.26689689180673615	0.1206506080911111	0.25197415459028205
IV	1242239	1242639	401	*	9.561001262552344	9.41415481017374	9.87360070017725	-0.2727435531866287	0.12227785831921766	0.25439416500894707
XV	514595	514995	401	*	8.98327990261995	8.874602437537161	9.223783937282201	-0.24935021481527594	0.1228107609763106	0.25452764584021625
XV	505157	505557	401	*	8.785967976458352	8.649266014604587	9.079938309089563	-0.2659576453990223	0.1274346174077545	0.26263244664390073
V	264277	264677	401	*	9.125124608855849	8.941395443834757	9.502458626832645	-0.27377186665879893	0.12768870334068103	0.26263244664390073
XV	678844	679244	401	*	8.120607915078361	7.989079050521426	8.40493385123642	-0.2620048134441371	0.12962916059995222	0.26561748756895875
X	173158	173558	401	*	8.805895280373626	8.950111932738718	8.36597221737724	0.27098335646146604	0.1305351164183915	0.26646830156085183
VII	739013	739413	401	*	7.968463749488619	7.86273580210262	8.203161549756159	-0.2440105336517282	0.13190708515263472	0.2682604765463695
IV	239782	240182	401	*	8.36709707423752	8.244161389243976	8.635180783378559	-0.25672519951406453	0.13306648995765216	0.26960859719031766
XII	875096	875496	401	*	8.885537461382569	8.74071664955244	9.194446650266828	-0.26396709524114453	0.13628253668700255	0.2747822787676078
VIII	422465	422865	401	*	8.317156608900511	8.210179253437186	8.554318218084452	-0.24273836508568017	0.13673709029508294	0.2747822787676078
II	680042	680442	401	*	8.33703078549109	8.189397833811045	8.651059110146715	-0.26418322336678285	0.1371381170276643	0.2747822787676078
II	45164	45564	401	*	8.925237030290024	8.801438509030541	9.194964288093617	-0.2546954286805956	0.13766480473186093	0.27482348885809005
IV	765247	765647	401	*	7.791618762423018	7.683460338268018	8.031103597990352	-0.24397039243058677	0.139169789014003	0.2768102396871928
XV	218659	219059	401	*	8.087942997235178	7.979321754254333	8.328336685527026	-0.24259925394569107	0.14158081146384327	0.2805780314776164
III	133348	133748	401	*	8.919351595514149	8.790328743160737	9.19896966581221	-0.2536818109992025	0.14500906970476926	0.2863269994534171
XVI	129575	129975	401	*	9.27179653331506	8.845261644104589	9.9853896053728	-0.1980761452384523	0.14599178863597076	0.28688652891673355
XII	828078	828478	401	*	8.737421170896033	8.615640750362385	9.003299829220785	-0.24966669580959297	0.14634911327796535	0.28688652891673355
XVI	339418	339818	401	*	9.114264077214202	9.010071620401712	9.345925212227137	-0.2364971012110629	0.14833914753804245	0.2897415723494858
X	150486	150886	401	*	7.877834815921162	7.771889377119218	8.112961961187334	-0.23637494527988545	0.1495782422190499	0.29111464345858096
IV	465049	465449	401	*	8.951990461432871	8.836876273866926	9.205044155638305	-0.24343063309739885	0.15013367728819813	0.2911520955981842
IV	307875	308275	401	*	8.730027121943447	8.610857927950216	8.990902746304403	-0.24559593958367354	0.1514103397105287	0.29258296961856617
V	396303	396703	401	*	8.569979943063487	8.456374833143812	8.820106185636737	-0.24206995708067772	0.15444247411482265	0.2973839129232223
XV	384888	385288	401	*	9.017205566955631	8.87439780352091	9.322432915362885	-0.2517957594958466	0.15776400783853042	0.302706205852728
XIII	26060	26460	401	*	8.142138501086231	7.989319449344638	8.465534158962575	-0.25288211211524764	0.15834633423836778	0.3027537306036398
IX	68255	68655	401	*	8.663068782131342	8.545209140159013	8.92142537212192	-0.24124386268929876	0.16233368377443202	0.30928838698075994
XV	479941	480341	401	*	9.056494895558922	8.93512499386039	9.321588759304746	-0.24204571654807103	0.16421963865015662	0.31178763561900363
IV	1434306	1434706	401	*	7.96950031632061	7.879350699310089	8.172935419179545	-0.2183048939863734	0.16542856871644748	0.3129885463868675
VII	951272	951672	401	*	7.940296139954738	7.839620808577835	8.16496517967365	-0.2297230064860837	0.16612317805876858	0.3131951868131802
XIII	343735	344135	401	*	8.161495936597046	8.005993504460024	8.489701530986508	-0.24848316305100554	0.16669136093740164	0.3131951868131802
IV	1490042	1490442	401	*	9.8259014087890435	9.695195884726395	10.108683189405165	-0.24320324920186226	0.16902718946814357	0.31648884096966196
XIII	225440	225840	401	*	8.48657970292837	8.377988367008479	8.72691468783875	-0.2328057602806727	0.170085784655278	0.3173765672433538
VII	149025	149425	401	*	8.354622978445995	8.24516388473172	8.59665978665094	-0.23309607008739855	0.1707270093727095	0.31748207564856595
XV	520537	520937	401	*	9.288462231664152	9.169843743455298	9.54827934115955	-0.2370957457072302	0.17186502561301895	0.3175244666346939
XV	391479	391879	401	*	9.672810667977735	9.530749796622144	9.976668256538549	-0.244128293383701	0.17234522123829718	0.3175244666346939
VII	20274	20674	401	*	8.372662781469518	8.56503850073691	7.736429402440147	0.21436213037691873	0.17285905684114952	0.3175244666346939
XIV	330882	331282	401	*	8.396574266536433	8.292640200151864	8.627723448220621	-0.22900968268933752	0.17308884369036723	0.3175244666346939
V	53287	53687	401	*	8.364413431316015	8.261929571589024	8.592684212237405	-0.2269796037693063	0.17466838886688513	0.3193432160091536
V	422481	422881	401	*	8.050954806124537	7.951793090502994	8.27259902067802	-0.22233754080033527	0.17712237117507107	0.3227431125773946
IX	254273	254673	401	*	9.85934278643491	9.723697570559226	10.15135102560619	-0.2395838939028346	0.17917700735365993	0.32539503342152953
V	191913	192313	401	*	9.22840739817069	9.111857255904075	9.484238355136986	-0.23256929962794604	0.18035612598059572	0.32644458802487825
XIV	335814	336214	401	*	9.124601858447724	8.992693696798137	9.409638305461913	-0.23735210188208208	0.18190403648817796	0.32815246449528446
VII	433218	433618	401	*	8.498329033992974	8.38646597859262	8.745064648317854	-0.22855473690489894	0.18285104468203234	0.3287686002064356
XIV	6610	7010	401	*	9.667811011345302	9.76469823119771	9.392620685785396	0.23196968434108828	0.18355290114347358	0.32894133769275957
XIV	604691	605091	401	*	8.364540457808795	8.23903084356638	8.637518615792663	-0.233564113728231	0.18645645010359846	0.3330455671258354
X	646858	647258	401	*	8.619555470665086	8.525261190949033	8.831407629228229	-0.2144506837128514	0.19054681453518654	0.33923580423805344
XI	327714	328114	401	*	7.909254271508875	7.774932642110202	8.198799162704198	-0.2326701072610999	0.1929603349155898	0.3424100060757035
IV	811702	812102	401	*	8.40497797459431	8.31584663100411	8.606333894075393	-0.20881320424660274	0.1941709966582296	0.34270147155652275
VI	176602	177002	401	*	8.066562472004646	7.967350332494414	8.288307607514305	-0.2179920233484714	0.19477475442139255	0.34270147155652275
VII	165835	166235	401	*	9.11007580960507	8.987640426907275	9.377205223257024	-0.2292149389162427	0.19585654667175811	0.34270147155652275
VIII	382776	383176	401	*	8.313333801763411	8.230163943505302	8.502426878893184	-0.20213459254215949	0.19609855949259056	0.34270147155652275
IV	769081	769481	401	*	8.980725315618281	8.88083685972773	9.203823042941746	-0.21738970150738615	0.19672586718592688	0.34270147155652275
XIV	547406	547806	401	*	8.029527124035933	7.918194328919348	8.275228273696857	-0.22291416162326783	0.19691134277280864	0.34270147155652275
VII	-77	323	401	*	9.23430296349604	9.327923085540476	8.96963304516626	0.22336272999083018	0.20047333901004946	0.34778601623788136
IV	721708	722108	401	*	9.447840977649067	9.34997517203922	9.666887853456204	-0.2139645140880575	0.20237652199662304	0.3490928541566726
XI	514396	514796	401	*	8.544019757468654	8.418490588797676	8.817035002293327	-0.22667440870728034	0.2025124292069095	0.3490928541566726
XII	723334	723734	401	*	8.780195058704361	8.671901095807073	9.019946145693217	-0.2196997968502668	0.20425953194066826	0.3509902716575407
XV	619202	619602	401	*	8.749241361695418	8.668352703381471	8.933600749547603	-0.19733748457554498	0.20531291535877488	0.3516874228385324
IV	76778	77178	401	*	8.998204726999804	8.85096543950483	9.311518129299852	-0.22663253381208195	0.20738538323604785	0.3533656716927374
XII	439850	440250	401	*	7.87206233492226	7.753667602672692	8.131449024247177	-0.2220595565147417	0.2075941975506137	0.3533656716927374
IX	139061	139461	401	*	9.062486111657577	8.951527373840385	9.307456851754441	-0.21925157937917217	0.20865276903291813	0.3540576674527329
XII	241773	242173	401	*	7.883811997634094	7.78290376495782	8.108945625923601	-0.21076828422479385	0.2186760097801119	0.36919598804917386
VII	598788	599188	401	*	8.099875078662741	7.993291744095368	8.33626037055204	-0.21353489846983983	0.21896694935623956	0.36919598804917386
XIII	309686	310086	401	*	8.456912085318955	8.3254053255031	8.741196597648608	-0.22022493404727841	0.21961381977879033	0.36919598804917386
XII	84073	84473	401	*	9.046863450102071	8.956603422891723	9.250523728331828	-0.20228400186546214	0.220736097197924	0.3699373480817059
IV	321754	322154	401	*	8.276787096716584	8.173756091493834	8.506144878273021	-0.2111426032680252	0.2227482497714362	0.37144321820945975
IV	368872	369272	401	*	9.451071527770855	9.324479141943593	9.726101076168039	-0.2180841429860649	0.22300274242409554	0.37144321820945975
XII	931935	932335	401	*	9.089144813858537	8.996878089944513	9.29688853182665	-0.2015973897750923	0.23118341790494798	0.3838917306495008
IV	562667	563067	401	*	9.07277980322323	8.955995328874323	9.329063210100827	-0.21189461893809475	0.23344927827318773	0.38647243323884434
I	45269	45669	401	*	9.163171777456323	9.045855939124243	9.42048034801621	-0.21174461519635399	0.23421510793951095	0.3865617131038129
V	349513	349913	401	*	8.210159014274781	8.131920648817763	8.388989777529892	-0.18923877595124997	0.23756338209020428	0.3895769606020509
XV	83083	83483	401	*	8.992338202088956	8.898001891018797	9.204275344230053	-0.20099167623582448	0.23773936529576295	0.3895769606020509
XII	747423	747823	401	*	7.8212281095983744	7.719747241238155	8.047503070035349	-0.20558364452867747	0.23819438475116186	0.3895769606020509
XVI	575508	575908	401	*	7.799678766975809	7.671859266226873	8.07702779812224	-0.21003349778644595	0.24200217629814474	0.39461616135102884
XIII	510762	511162	401	*	9.426625855206284	9.328647024316886	9.645899542071524	-0.20144489698552362	0.2442026958377164	0.39701216718526944
XII	5599	5999	401	*	8.23751485070909	8.113512407016154	8.507630127388556	-0.2085081357013407	0.24497307291973622	0.3970757570012441
XIII	675252	675652	401	*	9.042900356679967	8.931210013663355	9.289299156162116	-0.20601137103248968	0.24610174798263165	0.3977180034362172
II	89479	89879	401	*	8.339958276586419	8.242869194933714	8.557445031688957	-0.19957604044297167	0.24889925704253396	0.4010453904275844
XII	954372	954772	401	*	9.792874834842523	9.70060396776849	10.000626965942248	-0.19674681393748308	0.24981437981586987	0.4013290184615898
XVI	76281	76681	401	*	7.984627996453626	7.911313909269698	8.15310265860335	-0.18073789725664113	0.2543600177266238	0.40731646806459815
X	90181	90581	401	*	8.639460773843295	8.553988237234266	8.833308862101713	-0.19065695579704178	0.25504161904597306	0.40731646806459815
VIII	148744	149144	401	*	8.212103657416623	8.120493710820744	8.418512791948139	-0.1935845250150649	0.25681329343867504	0.4089431622791805
XVI	296958	297358	401	*	9.275474125647678	9.16398607643733	9.521478270801486	-0.20061417481473096	0.2604941126403966	0.41347086333733896
VI	221586	221986	401	*	8.615437210185624	8.53234937056414	8.804360489872277	-0.18647253894404572	0.26117956929043695	0.41347086333733896
XIV	281572	281972	401	*	8.653609515060126	8.546507088894154	8.89101741241411	-0.1976932530966955	0.26499671004946007	0.41716806019383745
IV	680106	680506	401	*	7.920397167515024	7.800521317639114	8.182629331687107	-0.2000962385051613	0.26505152995741055	0.41716806019383745
XIV	197913	198313	401	*	9.487055150681051	9.383320206296181	9.717809622005992	-0.19396115228697625	0.27405694208802933	0.43005857609558706
XII	388451	388851	401	*	8.918707091998039	8.819929545191078	9.139582063626971	-0.19219372566523407	0.27482564623419653	0.43005857609558706
XV	443667	444067	401	*	8.681823109082496	8.581612370736995	8.905564713119047	-0.19109735629428642	0.2788570941471655	0.43414776812105643
V	305886	306286	401	*	8.345615077542941	8.26176721086527	8.536110653880813	-0.18391549484303873	0.27980422975991415	0.43414776812105643
XV	304647	305047	401	*	9.14558517845399	9.050412995716824	9.359210824781425	-0.18868171785868698	0.28038994057946093	0.43414776812105643
XVI	641236	641636	401	*	9.835173014985823	9.72891547136093	10.070915943324913	-0.19218168111958156	0.2809443087084475	0.43414776812105643
XIII	223886	224286	401	*	8.154159124912427	8.063543279750597	8.358544717551407	-0.18697721990525404	0.28143649056834597	0.43414776812105643
VIII	122184	122584	401	*	9.194867303477663	9.101965007946456	9.403900762611727	-0.1870666162977683	0.2828767690672655	0.4343723920895457
XV	1039283	1039683	401	*	9.183138400773649	9.06643821301331	9.439259091358865	-0.1928041706390742	0.28318200147274253	0.4343723920895457
V	268355	268755	401	*	8.274911349432825	8.167909470234683	8.512121255544841	-0.18944246038684864	0.28856330322267554	0.44137992577440227
XIV	301160	301560	401	*	9.101972026240109	8.98785051438252	9.353101047647586	-0.18996259829382448	0.29004375810741245	0.4423982040795645
XIII	610417	610817	401	*	8.147367976821352	7.814270758688012	8.74708939323306	-0.13198852653623208	0.292410155984115	0.44475830448004045
II	350741	351141	401	*	8.030686681417729	7.94329934327181	8.228471168499519	-0.17970450229390703	0.29898656704303495	0.45290076705218407
VII	726529	726929	401	*	8.67707043112736	8.588199253481958	8.877894408587329	-0.1808177578778938	0.2994316305188473	0.45290076705218407
VIII	512074	512474	401	*	8.153078384959432	8.078243096454143	8.324763961396544	-0.1710819100774231	0.30274683929880797	0.45652834608660575
VII	1050222	1050622	401	*	8.21974522189239	8.279234926532398	8.059313472834367	0.16248829258468706	0.3035114787058281	0.45652834608660575
X	623043	623443	401	*	8.472884733132005	8.38575888295484	8.670132600563285	-0.17743441888171452	0.30633825315939955	0.45950737973909933
XVI	901552	901952	401	*	8.391100658688384	8.320491798059429	8.553839067396265	-0.16464987856961683	0.3136156484654831	0.4691275402665491
XII	611740	612140	401	*	8.282854426135609	8.192962710356374	8.485763349849053	-0.17574072864652204	0.3194981008245129	0.4766139251310728
XI	355615	356015	401	*	9.708541260726996	9.61677783176354	9.915262439193961	-0.17508680251382108	0.3218865211255666	0.47886131772926754
XII	818735	819135	401	*	8.293752232454555	8.37213183621162	8.076867323402588	0.17456145406186727	0.3242433959588372	0.4810496284307339
IV	867526	867926	401	*	7.875931179922688	7.940700913308555	7.700014730328384	0.166706894967807	0.3258342884829773	0.48209269385901
VII	976876	977276	401	*	8.996747340172515	8.903593013659282	9.206291759865264	-0.17307574053067676	0.32992904080607455	0.48658717241845534
VIII	50594	50994	401	*	7.896762988848593	7.967180413359712	7.70403361776378	0.16950558448077035	0.33087976928654395	0.48658717241845534
XIV	405690	406090	401	*	8.318629167367925	8.225464229095714	8.528195095116217	-0.17250388185508786	0.3315603200641408	0.48658717241845534
XV	638799	639199	401	*	9.05455257889803	8.972890022516463	9.240520453733698	-0.16710034990325323	0.3375289489901576	0.49401137278074286
XIII	250298	250698	401	*	7.52256814828605	7.287378772525636	7.983118150346938	-0.13650126881944152	0.339732305205424	0.4958995745337238
IV	930531	930931	401	*	8.096691796366787	8.16711287031601	7.903951476059327	0.1652850313654972	0.34668911242803746	0.5046975550896096
XIII	880663	881063	401	*	8.036997462297611	8.108386398063514	7.841349398378997	0.1646583206503073	0.3484064950897367	0.5058415155982007
XII	65302	65702	401	*	8.622060821032601	8.537883096019995	8.813237997434987	-0.16426338011005756	0.34987609549610044	0.5066205862783534
IV	330487	330887	401	*	8.010663622498244	7.947552895682866	8.157325391957315	-0.1482775185692713	0.35192331166331586	0.5082296761520758
VIII	280142	280542	401	*	7.927589218384068	7.838793701481447	8.128258443100036	-0.16489859668246326	0.35522858147378017	0.5110784201549965
IV	130513	130913	401	*	7.8628871946674925	7.931842016064548	7.674537097826002	0.1610004602419338	0.3557783477322075	0.5110784201549965
XV	427362	427762	401	*	7.9876077031870505	7.894732952097015	8.196585303108591	-0.16149787784739097	0.3666896095679955	0.5244350455623494
IV	1345292	1345692	401	*	8.687162492190772	8.616754061653209	8.849474564176083	-0.15286419950091695	0.36781739375686373	0.5244350455623494
X	294374	294774	401	*	8.396904492397125	8.452797145283819	8.246895405004954	0.146017127888373	0.3679737612509303	0.5244350455623494
XIII	661704	662104	401	*	8.195893092802256	8.280418041462317	7.959990644490666	0.1613472346830502	0.3692342092659824	0.5248538629094985
XI	431455	431855	401	*	8.237331523355572	8.157958737680776	8.418532573418005	-0.15627658501499445	0.37190842943909025	0.5269243050047364
VII	878432	878832	401	*	8.26706998192672	8.342781845588076	8.058338453983506	0.15912808956733668	0.3734907816125256	0.5269243050047364
XIV	662128	662528	401	*	8.72758293004483	8.653961139667345	8.89670793470493	-0.1538513421198977	0.37360194737904884	0.5269243050047364
X	136236	136636	401	*	9.034031281542935	8.9668979492363885	9.189350512840429	-0.1494132129246804	0.374879759445688	0.527356760049245
XI	317050	317450	401	*	7.81851618778881	7.751091371924138	7.9744598024490125	-0.14762653582468643	0.38126589864945026	0.5349544779500038
II	592800	593200	401	*	7.8201804516414	7.757550067577331	7.965803325045362	-0.14587483496841702	0.38296230313466606	0.535949821139494
X	75455	75855	401	*	8.63596533999325	8.566689980604213	8.795863757309752	-0.14839531494441252	0.3844998956685869	0.5367183633625775
XIII	169877	170277	401	*	8.00932747758713	8.063051308154682	7.865554033826545	0.14126734751841008	0.38703342330110263	0.5388696124423044
XIII	420383	420783	401	*	8.187234273810088	8.117699100039259	8.347686669135484	-0.14700803515547406	0.3909194206000742	0.5428880956159599
IV	1233666	1234066	401	*	7.846995524924926	7.7838417242284645	7.993750402106237	-0.1417906685109752	0.39477348455117334	0.5468418421206304
XIII	861035	861435	401	*	8.228447987075048	8.297478352653107	8.039872132376287	0.150510761286643	0.39768881486109775	0.5487823955430231
XIII	124227	124627	401	*	8.185592682426215	8.122655340093932	8.331879578210769	-0.1423665763844967	0.3981956976868344	0.5487823955430231
VIII	98322	98722	401	*	8.789192883759158	8.730687900527187	8.925847958382302	-0.13583167984891073	0.40308656811065224	0.5541164721116055
XV	931196	931596	401	*	8.837348767578453	8.775832512521603	8.980557759230019	-0.13905864670521373	0.40541408844719035	0.5559087121889503
XIII	477734	478134	401	*	7.937689426358047	7.855165779786826	8.125443892948429	-0.1484637956849981	0.40649974705774605	0.5559933568069423
VI	106512	106912	401	*	9.505180241353388	9.420967254050653	9.696430253433872	-0.14641203382483994	0.41428697638327444	0.5652206738093417
VIII	151004	151404	401	*	8.460825264822077	8.38049351230253	8.644025521977236	-0.14514043595522044	0.4167849172358289	0.5672035339825942
V	270208	270608	401	*	8.300142152204247	8.238838271374554	8.442890341488322	-0.13607778263123946	0.4211521876252279	0.5716516735411165
II	595573	595973	401	*	7.925481154330567	7.873087536702914	8.048700223526293	-0.1269552409163359	0.4221589706997932	0.5716516735411165
IV	132829	133229	401	*	8.936166042797966	8.841107893061471	9.149561510516682	-0.1430973945982968	0.42514884163198313	0.5742682114581265
XIII	282922	283322	401	*	8.955435788532906	8.893855375048544	9.098783946675205	-0.1351648442776884	0.427862593666008	0.5744186431376328
XVI	700036	700436	401	*	8.37456685379535	8.306609696685143	8.531649767968114	-0.13788828050550161	0.428371106214218	0.5744186431376328
III	137041	137441	401	*	8.035754912089475	8.09286637754364	7.882225580943438	0.1362862219653741	0.42843379460541675	0.5744186431376328
VII	962894	963294	401	*	8.18583938804278	8.008507961806155	8.552267205219941	-0.11026600171801007	0.4458968370569355	0.5958603272302101
IX	232522	232922	401	*	7.864442292034652	7.805049900423443	8.003033296087915	-0.12972180671964237	0.44662090825542444	0.5958603272302101
XVI	520210	520610	401	*	9.005927583011873	8.929074799174376	9.181855446585578	-0.1352157484819725	0.450339073470268	0.5988923205859138
II	798756	799156	401	*	8.547242830638652	8.468937054562055	8.726214604389094	-0.1351919072059168	0.45109937222769564	0.5988923205859138
XIII	91654	92054	401	*	8.64374509640781	8.703556985820113	8.482374839910769	0.13250344680295265	0.45354294009383256	0.6006678450511003
VI	90571	90971	401	*	8.723435329333993	8.669418637261785	8.850240558061062	-0.12263089260466893	0.4608915602471234	0.60891512704182
XII	-66	334	401	*	8.433233423761417	8.345793559246339	8.631125668463463	-0.1304452493114383	0.46689785455870586	0.6148089458419588
XII	924522	924922	401	*	8.72917700798844	8.669552129896376	8.868274568122198	-0.12515245087155108	0.46826958469868996	0.6148089458419588
X	157308	157708	401	*	8.202595379218595	8.141722636743165	8.3444074374253	-0.12603693803506352	0.4687493620231509	0.6148089458419588
X	123082	123482	401	*	9.008121127926849	8.95854132963617	9.125092281026761	-0.1162778243326092	0.4753512663990765	0.6215864111623598
XV	388845	389245	401	*	8.192695178510766	8.11483538008193	8.370733671238899	-0.12788736689089847	0.4768094360208422	0.6215864111623598
VII	428053	428453	401	*	8.760469265819134	8.68870122316208	8.925669753761618	-0.12702535791943073	0.47796167184596783	0.6215864111623598
V	242090	242490	401	*	8.721471964023166	8.65817407619316	8.868538233486902	-0.12467952117795152	0.47945870194420476	0.6215864111623598
XIII	253320	253720	401	*	8.097280531253132	8.041523930966347	8.227915727352038	-0.11991162250308358	0.4799129006113494	0.6215864111623598
XIII	349806	350206	401	*	7.940009276530954	7.884845974699074	8.069340137128709	-0.11945370091838038	0.4807850694073501	0.6215864111623598
IV	542142	542542	401	*	8.639633658052235	8.57238669068219	8.795196352773047	-0.12301608218265639	0.49014625396096617	0.6321838857501298
XV	487229	487629	401	*	8.075654889809476	8.008243609057825	8.231569519843909	-0.12231425314773221	0.49371555513644844	0.6352785460641979
V	545108	545508	401	*	7.9818119837618156	8.039016003501034	7.828014859150961	0.11969658684683193	0.5029162676382988	0.6455875492378161
IX	197496	197896	401	*	7.849023766812213	7.798805293379795	7.967416505707653	-0.11188822329223014	0.5064176666249932	0.6471241519113715
IV	1015996	1016396	401	*	8.579802722499002	8.513274897002931	8.733823636959448	-0.11884987935082461	0.5064968039821969	0.6471241519113715
