seqnames	start	end	width	strand	Conc	Conc_SPS	Conc_WT	Fold	p.value	FDR
X	348732	349132	401	*	7.6886853857361475	7.560025942214009	7.915980451453877	-7.091258412125719e-4	0.25857277533203493	0.9624133737366715
XV	371304	371704	401	*	6.08418984113432	5.975014875093071	6.280499499993996	-8.098170960950577e-4	0.25860846943664667	0.9624133737366715
XIII	362835	363235	401	*	6.929937593178639	6.7725481962803435	7.2010139350506135	-5.9010935536053e-4	0.25861456456199805	0.9624133737366715
III	238416	238816	401	*	7.338531229684483	7.573155833593179	6.709920403122952	2.9331799481375874e-4	0.2588828866422174	0.9624133737366715
XV	520550	520950	401	*	9.389671129721698	9.486871176585716	9.173101285621783	7.977620850681992e-4	0.26080179072664966	0.9624133737366715
IV	562638	563038	401	*	9.0742405689644	9.15216243016684	8.90450709510159	9.950426339562462e-4	0.2617032481430421	0.9624133737366715
X	123075	123475	401	*	8.927293613821483	9.004384559773346	8.759531276148556	9.976688746736392e-4	0.26302793573187777	0.9624133737366715
VII	541719	542119	401	*	6.0271329407457594	5.902445704308904	6.248198635656224	-7.162106935230853e-4	0.26304079366584976	0.9624133737366715
VII	974424	974824	401	*	7.450450839380142	7.352428133409733	7.628527674402525	-9.068932502872843e-4	0.2643899455450188	0.9624133737366715
VII	766132	766532	401	*	9.402316081185123	9.529243268810609	9.10907936213357	5.824088839814441e-4	0.26614993625531763	0.9624133737366715
XVI	328999	329399	401	*	6.645463046166278	6.544604606873717	6.828211324425886	-9.033870678244908e-4	0.26792287782372975	0.9624133737366715
XV	931196	931596	401	*	8.766614225230233	8.839060813661286	8.609799417843693	0.0010526785073495	0.2681627628446434	0.9624133737366715
II	135930	136330	401	*	9.816938915305805	9.900960699315682	9.632616679089644	9.027203095664253e-4	0.26822850036124724	0.9624133737366715
IV	1420621	1421021	401	*	8.150405949834173	8.413404855056372	7.413582349379304	2.4395528018419203e-4	0.268993699904967	0.9624133737366715
X	-163	237	401	*	2.21692141218019	2.4955185386085232	1.4159697673287457	2.138345513197791e-4	0.2707739840664161	0.9624133737366715
VII	156138	156538	401	*	8.25088282173549	8.117535776042695	8.485472864478528	-6.655888617274739e-4	0.2716113910946436	0.9624133737366715
X	265232	265632	401	*	6.295045955385616	6.161346324101109	6.530182257833034	-6.269960222488141e-4	0.2727547024860315	0.9624133737366715
X	662950	663350	401	*	9.672996376049841	9.75377675798518	9.496452417438018	9.218005784232978e-4	0.27444776264201376	0.9624133737366715
IV	538944	539344	401	*	10.456399288223844	10.566161678614936	10.208118347861845	6.621913089190197e-4	0.2750067104221511	0.9624133737366715
III	176426	176826	401	*	4.736733835215182	4.570398000369127	5.021003854860768	-5.130053278440725e-4	0.2751403771778944	0.9624133737366715
IV	1150676	1151076	401	*	5.809434853769092	5.669806215294575	6.053706260270367	-6.185962622148556e-4	0.27585442529276577	0.9624133737366715
VIII	272301	272701	401	*	6.607304836041922	6.465271217202906	6.855254654728055	-6.287333116436704e-4	0.2773364680174571	0.9624133737366715
XVI	502592	502992	401	*	10.190774555033515	10.308462356150917	9.921976729167229	6.069476525481081e-4	0.277619840791161	0.9624133737366715
XIV	444327	444727	401	*	7.251026929097314	7.138362778711052	7.4529654590359264	-7.533551089788094e-4	0.27831044893251605	0.9624133737366715
VIII	450654	451054	401	*	7.031759032472417	6.882437188169826	7.290762198059601	-5.639322527302312e-4	0.2789528292672638	0.9624133737366715
XIII	653274	653674	401	*	10.35898709411456	10.43541543979107	10.19279386816392	9.621078278517922e-4	0.2789638270808968	0.9624133737366715
IV	568668	569068	401	*	6.4377814900437285	6.305334715447085	6.670975200224082	-6.530120851298691e-4	0.27897556801400225	0.9624133737366715
XVI	731863	732263	401	*	7.466848760313565	7.3569104337961315	7.6643929413927925	-7.692861361990579e-4	0.27929380600103043	0.9624133737366715
IV	721692	722092	401	*	9.397971756727292	9.480701534182227	9.216757027040265	8.798186252670473e-4	0.27963267452425905	0.9624133737366715
XV	619214	619614	401	*	8.412930529040056	8.331697080423927	8.562842408161277	-0.0010075256581583596	0.28229572685272414	0.9624133737366715
X	150459	150859	401	*	7.568223977807219	7.475453541307089	7.737583855721463	-9.125283385592007e-4	0.2830024270542165	0.9624133737366715
XIII	195960	196360	401	*	6.190868477170412	6.055454077653488	6.4286566205487174	-5.99842048147416e-4	0.28453560013795376	0.9624133737366715
IX	77507	77907	401	*	5.417761103474851	5.278210475136085	5.661912933613077	-6.153929099334715e-4	0.28569135203882673	0.9624133737366715
XVI	309795	310195	401	*	6.546846210893703	6.415187956905076	6.77881508682215	-6.436010746617036e-4	0.28608731416920374	0.9624133737366715
XIV	547426	547826	401	*	7.656994507996398	7.519641264564137	7.897771376439849	-6.155331073419253e-4	0.2864882319193887	0.9624133737366715
III	122595	122995	401	*	10.10258669317787	10.220044418425328	9.834390206755915	5.778607184377145e-4	0.28993116837179844	0.9624133737366715
XVI	482005	482405	401	*	7.716836156410116	7.609139433841099	7.910750299919457	-7.222295651297907e-4	0.2909330784872319	0.9624133737366715
IV	635907	636307	401	*	11.131821232516883	11.23049568203781	10.91157962469723	6.965058946125684e-4	0.29126716950523196	0.9624133737366715
XV	638801	639201	401	*	9.044447773181606	9.127041815938128	8.863558960188033	8.465003816369703e-4	0.29451536585215715	0.9624133737366715
II	235942	236342	401	*	7.112295362061191	7.021507760992738	7.278342368396168	-8.678917533095975e-4	0.29557016817962234	0.9624133737366715
XIII	436190	436590	401	*	6.7686304560374015	6.626264208047545	7.017087811049456	-5.856292874575352e-4	0.2956165226059214	0.9624133737366715
XV	161642	162042	401	*	9.497620588802711	9.57545414379454	9.32809678097342	8.818155563914111e-4	0.2958529529196862	0.9624133737366715
VI	157752	158152	401	*	5.813710956868257	5.688811845003509	6.035110037130806	-6.358492240451963e-4	0.2963423238791898	0.9624133737366715
XVI	29710	30110	401	*	6.084845667274943	5.959720962076125	6.306599579515162	-6.217124796136984e-4	0.2979070388116894	0.9624133737366715
XI	258604	259004	401	*	9.046836913504226	9.113870774518919	8.902633025581881	0.0010068431569580422	0.29875923756762823	0.9624133737366715
XV	479870	480270	401	*	8.581000410106475	8.461142222320948	8.794433285957762	-6.3886650275893e-4	0.3003359880317235	0.9624133737366715
IV	1062929	1063329	401	*	5.546001206871197	5.39569140305171	5.806491946027102	-5.408935534225931e-4	0.30114301425568335	0.9624133737366715
IX	415636	416036	401	*	6.708973462537555	6.587970668184522	6.924221478350452	-6.649116006822208e-4	0.30128956495759074	0.9624133737366715
VII	413160	413560	401	*	10.464134938152911	10.59910462854035	10.149152025511597	4.729315037819186e-4	0.3015410938677998	0.9624133737366715
VIII	315994	316394	401	*	6.021331611581931	5.865457306318236	6.290153427619525	-5.243146958775765e-4	0.30208719173872756	0.9624133737366715
XI	108825	109225	401	*	7.644768755810526	7.5510627102390995	7.815687611220045	-7.927055808425787e-4	0.302621371668492	0.9624133737366715
XIV	440828	441228	401	*	9.963252644301653	10.040604439748591	9.794871919395955	8.563736994819653e-4	0.30282640427676266	0.9624133737366715
XII	783527	783927	401	*	10.852997354065852	10.958103104570215	10.616584921327695	6.191647218815086e-4	0.3030652982321515	0.9624133737366715
X	97357	97757	401	*	7.444230961236197	7.348620488625435	7.618314798498807	-8.037768624321575e-4	0.3046706528552976	0.9624133737366715
VII	726523	726923	401	*	8.346177778810901	8.254243427873057	8.51414222851753	-7.988325418660554e-4	0.30529921647210084	0.9624133737366715
X	355530	355930	401	*	7.570119603449902	7.473422742816809	7.746003945783514	-7.548681327127489e-4	0.30689337707149106	0.9624133737366715
IX	382294	382694	401	*	8.72060175805366	8.792305867269668	8.565526173780178	9.090761424670315e-4	0.3070245666712883	0.9624133737366715
V	132647	133047	401	*	7.3704831304653196	7.2564353131303	7.574644017951059	-6.376021688771742e-4	0.3072295315370874	0.9624133737366715
XVI	560102	560502	401	*	6.490760594268922	6.381873390335445	6.686604434352139	-6.939222366816517e-4	0.3074711555948688	0.9624133737366715
IV	359461	359861	401	*	6.078267501270312	5.967028917918556	6.277910554762674	-6.867005178408234e-4	0.30817969055488686	0.9624133737366715
VII	581587	581987	401	*	8.400810053711007	8.32131069468622	8.547762378864046	-8.860340153872612e-4	0.30831367535148374	0.9624133737366715
XVI	431748	432148	401	*	10.488563257103158	10.570564970672423	10.309095484149585	7.89003487761349e-4	0.3084122725450238	0.9624133737366715
IV	132846	133246	401	*	8.922271332206597	8.998077840832664	8.757548481006486	8.54267892454877e-4	0.308535721939381	0.9624133737366715
XVI	641271	641671	401	*	9.956792342158419	10.043907359358808	9.764991630806907	7.344393157687191e-4	0.30893501194465356	0.9624133737366715
IV	368837	369237	401	*	9.62838773546495	9.715843391389747	9.43576010744988	7.277336877955148e-4	0.309336536546163	0.9624133737366715
VII	158961	159361	401	*	8.513739788864745	8.695815979786678	8.061622316851206	3.240506258080844e-4	0.3096531167684368	0.9624133737366715
XI	99508	99908	401	*	10.488538049538125	10.597491725479388	10.242328077774713	5.656785434080115e-4	0.31571282318940236	0.9624133737366715
XVI	526877	527277	401	*	8.688277576489645	8.77664371492343	8.49343641931359	6.816381224230303e-4	0.3215734272536837	0.9624133737366715
VII	823370	823770	401	*	6.877102690702052	6.782608534653118	7.049332662027817	-7.350886827139898e-4	0.32186663677803956	0.9624133737366715
VII	753864	754264	401	*	6.951148563942775	6.848342461971134	7.137091288480516	-6.569104746808215e-4	0.32327598672820507	0.9624133737366715
XII	573414	573814	401	*	7.293486448610832	7.505581258270101	6.743997549343474	2.540937411424109e-4	0.32380313127841964	0.9624133737366715
VII	405343	405743	401	*	6.416773106340152	6.32160104058576	6.590129336791483	-7.036427482195344e-4	0.32386132095063713	0.9624133737366715
II	203059	203459	401	*	7.535713208010215	7.4491542304600165	7.694654302263622	-0.00080990919272607635	0.3254341919376468	0.9624133737366715
X	623037	623437	401	*	8.06214606114932	7.938180763228626	8.282074841094023	-5.5408282440194e-4	0.3255499930296832	0.9624133737366715
IV	98089	98489	401	*	6.604898443969577	6.465362806584072	6.849027293632248	-4.999508840709599e-4	0.32768222042856576	0.9624133737366715
II	697462	697862	401	*	6.728610474129532	6.614666765041682	6.9326043427327235	-6.336202307130438e-4	0.3277600808700072	0.9624133737366715
II	126269	126669	401	*	7.144758585508551	7.031832146768417	7.347118813124077	-6.244204869409801e-4	0.3278553685828239	0.9624133737366715
XV	678852	679252	401	*	7.854276471594122	7.757355715949322	8.030531434746184	-6.958739691142737e-4	0.3285977721931281	0.9624133737366715
XV	300943	301343	401	*	6.296924450411696	6.170104837214319	6.521339697615914	-5.611466911394636e-4	0.3290232369740896	0.9624133737366715
XVI	40291	40691	401	*	10.020253720354434	10.088853804111722	9.872416920461482	8.747164535804107e-4	0.32918618850202613	0.9624133737366715
XVI	450764	451164	401	*	8.197465051224182	8.117116875218443	8.345867247187279	-8.515598022114745e-4	0.32927862732815943	0.9624133737366715
VIII	148729	149129	401	*	7.89491871370038	7.811966538688492	8.047754450561815	-8.013444185601221e-4	0.3314200850813869	0.9624133737366715
VIII	296744	297144	401	*	9.680060957086228	9.749730474308542	9.529736026534005	8.494895963118854e-4	0.33159163014010173	0.9624133737366715
IV	889085	889485	401	*	7.239223668903944	7.361297202865702	6.958896344247163	4.4854529447383346e-4	0.33214915638354414	0.9624133737366715
XVI	287027	287427	401	*	6.377298514878493	6.282541200432162	6.549965857043957	-6.671053730141456e-4	0.33306726651430857	0.9624133737366715
XVI	281659	282059	401	*	8.561650661182739	8.478344105892967	8.71508809304088	-7.753850165016579e-4	0.3335438457732004	0.9624133737366715
IV	431864	432264	401	*	8.99601125282337	9.216413742030047	8.417991978867624	2.28875095414648e-4	0.33867697732434704	0.9624133737366715
V	467838	468238	401	*	9.019342238966932	9.101694287792395	8.839034226321177	6.849184357503717e-4	0.34003964935428554	0.9624133737366715
XV	384926	385326	401	*	8.703337751763991	8.613223510806538	8.868256954293312	-7.015563899801313e-4	0.3401317360008599	0.9624133737366715
XIII	101425	101825	401	*	6.639580358515321	6.520528798985221	6.851731827369598	-5.615617075008508e-4	0.3406561932774453	0.9624133737366715
XII	677700	678100	401	*	8.506540076224844	8.388946381038702	8.716370873082191	-5.653194879956938e-4	0.3409274252523531	0.9624133737366715
II	140529	140929	401	*	9.262860700055548	9.35452879424208	9.059951540567404	6.110401495711152e-4	0.3411540669621193	0.9624133737366715
XIII	477741	478141	401	*	7.5462101568059925	7.429466171874535	7.754685551562104	-5.388697971817501e-4	0.34178920651883243	0.9624133737366715
VII	438442	438842	401	*	8.255521859487402	8.160415454357391	8.42876906490624	-6.858208328099018e-4	0.3418109540991687	0.9624133737366715
XIII	904333	904733	401	*	7.872376416798636	7.994311268633998	7.592415621843585	4.4311282914815753e-4	0.34238741662428884	0.9624133737366715
XIV	633163	633563	401	*	6.8701175372598176	7.003371232138635	6.559812329948134	4.0781910201159803e-4	0.3429429670530392	0.9624133737366715
XIII	472777	473177	401	*	8.935140973784296	9.003736873516091	8.787313896352547	8.063761839252291e-4	0.3449076637080452	0.9624133737366715
VII	122044	122444	401	*	7.2773414133275836	7.1868844351432655	7.442834838798526	-7.175463565784388e-4	0.34503929046005294	0.9624133737366715
XVI	840513	840913	401	*	8.583842495287556	8.65041141270564	8.440714545327905	8.149753813778915e-4	0.34545626568203325	0.9624133737366715
VII	547326	547726	401	*	10.287840066834814	10.37797355655556	10.088688471375901	6.118531012494416e-4	0.3456370808159971	0.9624133737366715
XII	822811	823211	401	*	7.414314885160707	7.267483868333308	7.669556242852718	-4.385205268086248e-4	0.3463057284480419	0.9624133737366715
VII	733117	733517	401	*	9.70773770611911	9.77753139025954	9.557123492472066	7.958453524451843e-4	0.34753775316656016	0.9624133737366715
IV	1362356	1362756	401	*	7.46337892772516	7.368711633719749	7.635896679273731	-6.637269398292403e-4	0.34806951831853417	0.9624133737366715
XV	391481	391881	401	*	9.754024782138934	9.82184166209733	9.608006289140038	8.09399102510816e-4	0.3494900178313048	0.9624133737366715
IV	1507219	1507619	401	*	9.468968108786656	9.548987835170808	9.29424088867454	6.956765999294598e-4	0.3498132956644261	0.9624133737366715
XI	231257	231657	401	*	9.85776830599742	9.934758544872599	9.690244610440118	7.08953515250441e-4	0.35008298603540755	0.9624133737366715
V	431117	431517	401	*	6.882357245289602	6.781612327119217	7.064918981086426	-6.075923402195584e-4	0.35061209918357605	0.9624133737366715
VII	905306	905706	401	*	10.029324142955343	10.112266782061543	9.847598094617302	6.472023765350214e-4	0.352809501941175	0.9624133737366715
IX	131765	132165	401	*	6.98321655454455	6.8815500056509675	7.167291630742631	-6.021761498204958e-4	0.3542260357664248	0.9624133737366715
XIV	355331	355731	401	*	9.778709860096368	9.850117090416427	9.624328864305824	7.440345944305521e-4	0.35695946854742505	0.9624133737366715
XII	871369	871769	401	*	7.06822990446257	7.189298685052157	6.790555191355017	4.086129652086185e-4	0.35953183620285417	0.9624133737366715
XVI	829111	829511	401	*	9.803683641780822	9.860315591790496	9.683279927052311	9.431331585440651e-4	0.359841114133028	0.9624133737366715
XIII	482532	482932	401	*	10.175364659421886	10.252672075203774	10.007089170521898	6.749230338198362e-4	0.36161375269934	0.9624133737366715
IV	588427	588827	401	*	7.166534984718901	7.041509795691398	7.388132387236544	-4.6328180988784126e-4	0.3621767158525301	0.9624133737366715
XV	292074	292474	401	*	5.895664065156724	5.782069214660588	6.099098037649005	-5.203212142382257e-4	0.3623407614036911	0.9624133737366715
XIV	112534	112934	401	*	9.208307744069664	9.41345905088101	8.682116494311604	2.2602731242805113e-4	0.36285988369297545	0.9624133737366715
XII	322993	323393	401	*	6.90264122695601	7.003892374396342	6.675951175366072	4.8129036551811035e-4	0.3631534641048195	0.9624133737366715
XII	588930	589330	401	*	6.317985630685852	6.190068563917069	6.544119815045243	-4.768578857220487e-4	0.3639826540307731	0.9624133737366715
XV	79880	80280	401	*	9.15383318955918	9.220787713736154	9.009812978389467	7.646584616236633e-4	0.36498355725811576	0.9624133737366715
XI	340619	341019	401	*	7.031723264632568	6.930330966082253	7.215348281889963	-5.909515531353945e-4	0.3656978821272294	0.9624133737366715
V	99998	100398	401	*	6.842330895076558	6.760998146340892	6.992411957570698	-7.196722834261686e-4	0.36656777716766525	0.9624133737366715
XIV	480772	481172	401	*	8.850018875316811	8.999937807750234	8.493387004771934	3.1893673473518065e-4	0.36758356841493145	0.9624133737366715
XIV	662125	662525	401	*	8.368379194704076	8.2743488071545	8.539837862759278	-6.098960096357634e-4	0.3676178947664053	0.9624133737366715
XII	522233	522633	401	*	8.277610299511979	8.204342946274522	8.41384645978061	-7.746597587247242e-4	0.3677791906789266	0.9624133737366715
XV	347350	347750	401	*	7.276428801979132	7.166444737418819	7.474046897296623	-5.37697595084031e-4	0.3690571312326536	0.9624133737366715
XII	510443	510843	401	*	7.645848689441259	7.756970191295546	7.394077980783945	4.3648082699182316e-4	0.36906571521510917	0.9624133737366715
X	73369	73769	401	*	6.082700487268348	5.967935731865389	6.28801069316885	-5.181955262589525e-4	0.3707519539865034	0.9624133737366715
II	45176	45576	401	*	8.951820912553776	9.018150215054186	8.809247013200325	7.624980563209579e-4	0.371648879233477	0.9624133737366715
XVI	921071	921471	401	*	9.914345253670312	9.981762967648338	9.769252215011454	7.560918325064281e-4	0.37173979637875126	0.9624133737366715
XV	304596	304996	401	*	9.141184969399115	9.238297997883585	8.92483142179445	4.966528639681172e-4	0.37499583349384574	0.9624133737366715
IV	519562	519962	401	*	6.417779110295278	6.337599382765307	6.5658937618073825	-6.791611123499818e-4	0.3766575577907075	0.9624133737366715
XVI	56014	56414	401	*	6.694125824813283	6.589391147514951	6.883220502795354	-5.514666289070163e-4	0.3770306476498989	0.9624133737366715
IV	1256872	1257272	401	*	6.671920635482471	6.56891418996522	6.858191307106685	-5.224004420984387e-4	0.37913704217030464	0.9624133737366715
X	60069	60469	401	*	6.2410427407061775	6.137214960359216	6.4286566205487174	-5.013972503222215e-4	0.3793584146987447	0.9624133737366715
IV	976441	976841	401	*	9.921078595550636	10.001355779685877	9.745736830443573	5.937060378951738e-4	0.38173277674857725	0.9624133737366715
XIV	275867	276267	401	*	8.35160108703926	8.506228703311848	7.981505955035844	2.889849090310927e-4	0.3827765535756962	0.9624133737366715
XIV	96118	96518	401	*	7.1244009203982115	7.018915237426477	7.314720001499166	-5.140183479458919e-4	0.38320486599012743	0.9624133737366715
I	20767	21167	401	*	7.223118344691224	7.290500243714307	7.078108300402463	7.080291022932153e-4	0.38445773026675883	0.9624133737366715
V	474491	474891	401	*	7.281203300511003	7.4006331666804215	7.00784103783566	3.737520282943979e-4	0.386644048488643	0.9624133737366715
XIV	776649	777049	401	*	6.67947212668066	6.573229163885338	6.871024144280076	-4.843453622301051e-4	0.3881843491692544	0.9624133737366715
XV	779523	779923	401	*	9.501461885453203	9.430140009957652	9.634326806273949	-7.227146959847965e-4	0.38820767957116853	0.9624133737366715
XII	737694	738094	401	*	7.699998311352419	7.620291736435743	7.847304796750421	-6.732884362885599e-4	0.38865144099080295	0.9624133737366715
IV	690533	690933	401	*	7.014196870712622	6.873729773581829	7.259752459638982	-3.7572851594046546e-4	0.3886855752460274	0.9624133737366715
X	195401	195801	401	*	10.153523283044027	10.216410195996266	10.018875575083086	7.443574709149973e-4	0.38887967959668884	0.9624133737366715
I	45268	45668	401	*	9.189956347404225	9.255801821154874	9.048500254774938	6.989203764837745e-4	0.38935146598744697	0.9624133737366715
IV	556672	557072	401	*	6.9432785576477265	6.853268777905935	7.108022672963572	-5.666182439730853e-4	0.39128369607819685	0.9624133737366715
XII	-93	307	401	*	8.476943583447532	8.574146209756924	8.260367327077137	4.6475830250401767e-4	0.3918530046954626	0.9624133737366715
VII	884112	884512	401	*	7.1436339616447535	7.054432033318545	7.307022892287749	-5.534904177103479e-4	0.3918542064623085	0.9624133737366715
V	434411	434811	401	*	6.158195265311442	6.050369151543198	6.352319346185681	-4.777768231592792e-4	0.3928482736183161	0.9624133737366715
I	32857	33257	401	*	8.0787800535164	8.18055650544656	7.850770412224499	4.5118764305961085e-4	0.3933098758553165	0.9624133737366715
II	595579	595979	401	*	7.843888109022976	7.920212059185185	7.677941882139969	5.828324931853844e-4	0.3934618118172152	0.9624133737366715
V	117204	117604	401	*	6.460402511249832	6.5661244583962795	6.2224273465892495	4.3845103968703455e-4	0.39531737571812253	0.9624133737366715
XVI	75004	75404	401	*	9.572506773326332	9.65265804081935	9.397465614397426	5.585377815204597e-4	0.3955162203302663	0.9624133737366715
IV	599944	600344	401	*	10.582189911049666	10.661235240013621	10.409785194140976	5.67073747412348e-4	0.3970421630093772	0.9624133737366715
X	291142	291542	401	*	7.933333930173655	8.046041266445435	7.677476425437751	3.808972481205141e-4	0.39784504978350266	0.9624133737366715
V	335406	335806	401	*	10.502677085239227	10.57729121133979	10.340767748466785	6.021684316850018e-4	0.3981123413074726	0.9624133737366715
XVI	378469	378869	401	*	8.46781901801012	8.397255627511555	8.599366218854186	-7.020040966243515e-4	0.398451774872778	0.9624133737366715
VIII	375013	375413	401	*	7.847934742709469	7.9396312426801545	7.6449559000140415	4.7203055334829765e-4	0.3989830788618996	0.9624133737366715
XII	29443	29843	401	*	8.361556702627118	8.46710298969916	8.124027268790272	4.0869990005573496e-4	0.4016195367064594	0.9624133737366715
X	159896	160296	401	*	9.021958545592653	9.087369588248178	8.88150507808658	6.623794947265568e-4	0.4017972856164243	0.9624133737366715
XI	146815	147215	401	*	6.969907087974015	6.890388409241487	7.11689243897064	-5.90579276495286e-4	0.4052806652082841	0.9624133737366715
VIII	146114	146514	401	*	6.646938023232523	6.544078466861559	6.832968260286988	-4.7486018839718264e-4	0.4069639204573326	0.9624133737366715
XII	809098	809498	401	*	9.114910783451892	9.163053587740174	9.01351982428838	8.904741321203938e-4	0.40969631371276394	0.9624133737366715
IX	324187	324587	401	*	6.192585760956075	6.095108723412827	6.3697608952424085	-4.8394992080093654e-4	0.4098381359226534	0.9624133737366715
VII	930834	931234	401	*	5.724780295808654	5.610042458972622	5.930047375596831	-4.235844359522187e-4	0.41053199623586634	0.9624133737366715
IV	1013720	1014120	401	*	9.254653493737544	9.306740809449593	9.144473251484058	8.172514276921606e-4	0.41306728309336055	0.9624133737366715
III	61230	61630	401	*	6.394397694173074	6.491357455714564	6.178425002688054	3.998193669547804e-4	0.4140706772213489	0.9624133737366715
X	374278	374678	401	*	6.523605368253804	6.595476404225696	6.368139026430476	5.312275087964492e-4	0.41412465876578314	0.9624133737366715
VIII	521847	522247	401	*	6.193450380285849	6.0964960573979114	6.3697608952424085	-4.968904991020344e-4	0.41413232703021763	0.9624133737366715
XII	628242	628642	401	*	6.554228984434007	6.457864151960664	6.729563428264872	-4.886720915593344e-4	0.4151494516850828	0.9624133737366715
II	165039	165439	401	*	9.892876133969853	9.950668061785008	9.769846129952288	7.290696763997941e-4	0.4152372607838743	0.9624133737366715
XVI	645308	645708	401	*	10.414331564529265	10.495132470149876	10.23773854245867	5.126436912415048e-4	0.4153749900117612	0.9624133737366715
II	605848	606248	401	*	7.869634340988376	7.787416754788039	8.021221563469618	-5.603017914313237e-4	0.4166344726271011	0.9624133737366715
XI	514395	514795	401	*	8.310639218832815	8.240367781903053	8.441678701403198	-6.414398634451179e-4	0.4166445106156018	0.9624133737366715
V	558918	559318	401	*	6.599663557096404	6.481918949366016	6.8097348632281305	-4.1061705970511667e-4	0.4166602090171573	0.9624133737366715
VII	584313	584713	401	*	7.014198339267895	6.914795957837748	7.194551018096702	-4.769321733618284e-4	0.41846114762919223	0.9624133737366715
XVI	76264	76664	401	*	7.648489669081199	7.57409628966199	7.786671410265962	-6.086445376883082e-4	0.42046541693144657	0.9624133737366715
VIII	388703	389103	401	*	6.818950927815179	6.739909148752606	6.965120697915891	-6.024422319928378e-4	0.4216916123503533	0.9624133737366715
X	119741	120141	401	*	8.586883334647185	8.634431583753766	8.486810475656371	8.499249644753409e-4	0.42259156967394856	0.9624133737366715
XI	666319	666719	401	*	9.46718758380391	9.564236096630788	9.250994369643692	4.0702003601674505e-4	0.42384066880811405	0.9624133737366715
VI	74694	75094	401	*	7.869155048706975	7.940372569321068	7.715217654666709	5.47652698501756e-4	0.4239090043480169	0.9624133737366715
VIII	255807	256207	401	*	6.269897257782612	6.139646073178647	6.499676234085726	-3.698629888685493e-4	0.42407019717296285	0.9624133737366715
III	168164	168564	401	*	5.636588601094431	5.524040083175611	5.838341157842796	-4.082475091067266e-4	0.42762456735814336	0.9624133737366715
XIII	253314	253714	401	*	7.734876384248823	7.666433753034375	7.86272908887982	-6.459486840921352e-4	0.429886428359546	0.9624133737366715
III	295302	295702	401	*	6.924953398764693	7.002165158550329	6.756904698601746	5.15656587222767e-4	0.43159403625781234	0.9624133737366715
XII	108247	108647	401	*	8.973347687114275	9.053602785774823	8.798058654031554	4.753288183920781e-4	0.4323974675495449	0.9624133737366715
XIII	306455	306855	401	*	10.02912167408163	10.102929948115706	9.86910938881976	5.158146961288315e-4	0.4356838039262098	0.9624133737366715
XII	877656	878056	401	*	7.373021963113323	7.290443887012163	7.5252220922320925	-5.340445389068881e-4	0.43628145548853403	0.9624133737366715
XIII	353036	353436	401	*	9.31660512941941	9.248105813519672	9.444556776242289	-6.094969881473787e-4	0.4366854865722572	0.9624133737366715
XIV	197931	198331	401	*	9.549793160146109	9.625221049965612	9.385964534635349	4.983642719302494e-4	0.4413444443827551	0.9624133737366715
XIII	302759	303159	401	*	7.511123118088136	7.443849156917752	7.636933546902099	-6.026179810680398e-4	0.4417732796309026	0.9624133737366715
IV	699500	699900	401	*	6.5442242746859245	6.4427802309961315	6.727934225678548	-4.114355096223699e-4	0.44177769247895693	0.9624133737366715
V	441997	442397	401	*	10.565184751905242	10.625499034014835	10.436420037492201	6.244158038143279e-4	0.4419012584034698	0.9624133737366715
XV	683574	683974	401	*	6.267327076229979	6.174414463079792	6.4369240326064485	-4.2876550631485414e-4	0.44236964052722916	0.9624133737366715
XV	487226	487626	401	*	7.753767195301372	7.697111545539345	7.860811178457584	-7.284818537643154e-4	0.44285601484328474	0.9624133737366715
IV	117248	117648	401	*	6.7567964482473455	6.673077805857356	6.910933053203926	-4.888255809988695e-4	0.4432606146742476	0.9624133737366715
IV	62	462	401	*	7.526451889786149	7.63425365400054	7.283184629889245	3.3222972006257263e-4	0.4435513330454019	0.9624133737366715
IV	866764	867164	401	*	7.466793259416888	7.553178054733537	7.276762944136434	4.2240734970604735e-4	0.44495442310018174	0.9624133737366715
IV	1080391	1080791	401	*	8.14259411590775	8.087431484816367	8.246968517307002	-7.687115358777335e-4	0.4453597820850136	0.9624133737366715
IV	1174181	1174581	401	*	5.598011215417419	5.491903102818922	5.789343806210373	-4.185034110138178e-4	0.4487828004478546	0.9624133737366715
XV	825546	825946	401	*	8.680836106346586	8.750894782114072	8.529604239942364	5.008760107842616e-4	0.4488950958982581	0.9624133737366715
XVI	792342	792742	401	*	5.341111080035028	5.223646015631548	5.5507368265313906	-3.5390195392368716e-4	0.4495364194342002	0.9624133737366715
IX	370289	370689	401	*	5.762103078771936	5.6795184102682	5.914314412475184	-4.682752130266866e-4	0.44965222741244754	0.9624133737366715
IV	1166367	1166767	401	*	7.584721240383015	7.503814600078878	7.73407609482042	-4.990040110633097e-4	0.45013500466201617	0.9624133737366715
XII	660102	660502	401	*	8.840882936137902	8.7630209195895	8.985031964289096	-5.033928493067437e-4	0.45081382951255805	0.9624133737366715
VIII	214079	214479	401	*	6.972129556730436	6.7324308194133495	7.3574564451862345	-1.8234565969733703e-4	0.45087187005370305	0.9624133737366715
VII	920049	920449	401	*	8.45329820613108	8.501432944258864	8.351925140953668	7.491548440307192e-4	0.4519009044165571	0.9624133737366715
XI	216759	217159	401	*	7.926961363033319	7.852117789575431	8.06591980470683	-5.289369380042626e-4	0.45378438706643587	0.9624133737366715
