IV	276581	276648	-	5UTR	YDL103C
IV	274876	274938	-	5UTR	YDL104C
IV	272345	272389	+	5UTR	YDL105W
IV	271901	272202	-	5UTR	YDL106C
IV	268850	268921	+	5UTR	YDL107W
IV	267358	267698	+	5UTR	YDL108W
IV	264964	265751	-	5UTR	YDL110C
IV	264110	264179	-	5UTR	YDL111C
IV	258874	258915	+	5UTR	YDL112W
IV	258555	258618	-	5UTR	YDL113C
IV	254171	254935	+	5UTR	YDL114W-A
IV	255126	255387	-	5UTR	YDL115C
IV	251499	251566	+	5UTR	YDL116W
IV	248188	248581	+	5UTR	YDL117W
IV	247612	247784	-	5UTR	YDL119C
IV	245830	245923	+	5UTR	YDL120W
IV	245582	245656	-	5UTR	YDL121C
IV	242304	242552	+	5UTR	YDL122W
IV	240727	241418	+	5UTR	YDL123W
IV	239974	240259	+	5UTR	YDL124W
IV	239606	239929	-	5UTR	YDL125C
IV	238664	238729	-	5UTR	YDL126C
IV	234863	234927	+	5UTR	YDL127W
IV	232520	232652	+	5UTR	YDL128W
IV	230874	231024	+	5UTR	YDL129W
IV	229794	229906	+	5UTR	YDL130W
IV	229095	229171	+	5UTR	YDL130W-A
IV	227284	227393	+	5UTR	YDL131W
IV	221801	221952	-	5UTR	YDL133C-A
IV	221804	222427	+	5UTR	YDL133W
IV	220771	221522	-	5UTR	YDL134C
IV	219288	219463	-	5UTR	YDL135C
IV	217518	217600	+	5UTR	YDL136W
IV	216009	216529	+	5UTR	YDL137W
IV	213227	213351	+	5UTR	YDL138W
IV	212046	212115	-	5UTR	YDL139C
IV	202742	203039	+	5UTR	YDL141W
IV	202570	202863	-	5UTR	YDL142C
IV	199961	199996	+	5UTR	YDL143W
IV	199732	199785	-	5UTR	YDL144C
IV	198176	198481	-	5UTR	YDL145C
IV	192554	192750	+	5UTR	YDL146W
IV	190873	190924	+	5UTR	YDL147W
IV	190586	190647	-	5UTR	YDL148C
IV	184893	184925	+	5UTR	YDL149W
IV	183171	183343	+	5UTR	YDL150W
IV	183018	183101	-	5UTR	YDL153C
IV	175527	176773	+	5UTR	YDL155W
IV	174766	174918	+	5UTR	YDL156W
IV	174588	174639	-	5UTR	YDL157C
IV	172435	172481	+	5UTR	YDL159W
IV	171930	172218	-	5UTR	YDL160C
IV	169608	169636	-	5UTR	YDL160C-A
IV	167450	167714	+	5UTR	YDL161W
IV	167254	167521	-	5UTR	YDL164C
IV	164234	164290	+	5UTR	YDL165W
IV	164042	164123	-	5UTR	YDL166C
IV	163154	163210	-	5UTR	YDL167C
IV	159472	159604	+	5UTR	YDL168W
IV	158735	158809	-	5UTR	YDL169C
IV	156290	156318	+	5UTR	YDL170W
IV	147589	147696	-	5UTR	YDL174C
IV	145518	145566	-	5UTR	YDL175C
IV	141878	142097	+	5UTR	YDL176W
IV	141721	141820	-	5UTR	YDL177C
IV	139497	139522	+	5UTR	YDL178W
IV	138196	138291	+	5UTR	YDL179W
IV	135718	135896	+	5UTR	YDL180W
IV	135012	135179	+	5UTR	YDL181W
IV	133317	133437	+	5UTR	YDL182W
IV	131833	134727	-	5UTR	YDL183C
IV	130484	130506	-	5UTR	YDL184C
IV	126679	126787	+	5UTR	YDL185W
IV	125463	125616	+	5UTR	YDL186W
IV	125838	126500	-	5UTR	YDL187C
IV	124998	125194	-	5UTR	YDL188C
IV	121982	122216	+	5UTR	YDL189W
IV	121592	121787	-	5UTR	YDL190C
IV	116977	117664	+	5UTR	YDL191W
IV	116275	116321	+	5UTR	YDL192W
IV	114556	114672	+	5UTR	YDL193W
IV	107089	107208	+	5UTR	YDL195W
IV	106494	106873	-	5UTR	YDL197C
IV	104551	104715	-	5UTR	YDL198C
IV	103353	103408	-	5UTR	YDL199C
IV	101067	101491	-	5UTR	YDL200C
IV	98846	99561	+	5UTR	YDL201W
IV	98422	98475	+	5UTR	YDL202W
IV	97953	98152	-	5UTR	YDL203C
IV	94107	94605	+	5UTR	YDL204W
IV	93745	93980	-	5UTR	YDL205C
IV	90022	90176	+	5UTR	YDL206W
IV	88195	88248	+	5UTR	YDL207W
IV	87482	87512	+	5UTR	YDL208W
IV	87226	87268	-	5UTR	YDL209C
IV	80412	80629	-	5UTR	YDL211C
IV	78334	78426	+	5UTR	YDL212W
IV	77966	77979	-	5UTR	YDL213C
IV	73918	74154	-	5UTR	YDL215C
IV	70319	70338	-	5UTR	YDL216C
IV	68606	68778	-	5UTR	YDL217C
IV	66015	66493	+	5UTR	YDL218W
IV	65052	65242	+	5UTR	YDL219W
IV	65018	65068	-	5UTR	YDL220C
IV	61801	62713	-	5UTR	YDL222C
IV	56346	56681	-	5UTR	YDL224C
IV	52395	52445	+	5UTR	YDL225W
IV	52173	52204	-	5UTR	YDL226C
IV	48031	48064	-	5UTR	YDL227C
IV	43965	44065	+	5UTR	YDL229W
IV	42612	42700	+	5UTR	YDL230W
IV	38354	38487	+	5UTR	YDL232W
IV	36775	36797	+	5UTR	YDL233W
IV	36477	36620	-	5UTR	YDL234C
IV	33918	34041	-	5UTR	YDL235C
IV	32220	32296	+	5UTR	YDL236W
IV	30609	30657	+	5UTR	YDL237W
IV	30454	30503	-	5UTR	YDL238C
IV	22657	22823	+	5UTR	YDL240W
IV	20553	20635	+	5UTR	YDL241W
IV	18566	19288	-	5UTR	YDL243C
IV	452475	452727	-	5UTR	YDR001C
IV	452837	453045	+	5UTR	YDR002W
IV	454085	454122	+	5UTR	YDR003W
IV	454182	454782	+	5UTR	YDR003W-A
IV	458103	458378	-	5UTR	YDR005C
IV	461247	461411	-	5UTR	YDR006C
IV	461653	461842	+	5UTR	YDR007W
IV	463263	463434	+	5UTR	YDR009W
IV	465383	465747	-	5UTR	YDR010C
IV	465670	465919	+	5UTR	YDR011W
IV	471821	471853	+	5UTR	YDR012W
IV	473141	473157	+	5UTR	YDR013W
IV	477777	477797	+	5UTR	YDR014W-A
IV	478758	478778	-	5UTR	YDR016C
IV	483860	483897	-	5UTR	YDR018C
IV	485365	485413	-	5UTR	YDR019C
IV	486444	486593	-	5UTR	YDR020C
IV	486521	486804	+	5UTR	YDR021W
IV	488662	489210	-	5UTR	YDR022C
IV	489456	489508	+	5UTR	YDR023W
IV	491501	491515	+	5UTR	YDR025W
IV	494268	494421	-	5UTR	YDR026C
IV	497318	497441	-	5UTR	YDR027C
IV	500879	501524	-	5UTR	YDR028C
IV	503273	503325	-	5UTR	YDR030C
IV	503368	503498	+	5UTR	YDR031W
IV	504695	504827	-	5UTR	YDR032C
IV	507623	508147	+	5UTR	YDR033W
IV	512109	512261	-	5UTR	YDR034C
IV	521258	521314	+	5UTR	YDR034W-B
IV	521683	521816	+	5UTR	YDR035W
IV	524713	524800	-	5UTR	YDR036C
IV	525079	525440	+	5UTR	YDR037W
IV	539763	539803	+	5UTR	YDR041W
IV	541203	541700	-	5UTR	YDR042C
IV	543369	543573	-	5UTR	YDR043C
IV	546390	546642	+	5UTR	YDR044W
IV	548310	548512	-	5UTR	YDR045C
IV	550576	550685	-	5UTR	YDR046C
IV	551391	551860	+	5UTR	YDR047W
IV	553398	553738	-	5UTR	YDR048C
IV	553162	553254	+	5UTR	YDR049W
IV	556472	556502	-	5UTR	YDR050C
IV	558060	558121	-	5UTR	YDR051C
IV	560625	560779	-	5UTR	YDR052C
IV	562327	562516	-	5UTR	YDR054C
IV	563224	563527	+	5UTR	YDR055W
IV	565640	565752	-	5UTR	YDR056C
IV	565861	565927	+	5UTR	YDR057W
IV	568703	568778	-	5UTR	YDR058C
IV	569770	570333	-	5UTR	YDR059C
IV	570558	570649	+	5UTR	YDR060W
IV	573987	574164	+	5UTR	YDR061W
IV	576069	576474	+	5UTR	YDR062W
IV	577519	578663	+	5UTR	YDR063W
IV	579425	579458	+	5UTR	YDR064W
IV	580536	580687	+	5UTR	YDR065W
IV	582498	582753	-	5UTR	YDR066C
IV	583465	583537	-	5UTR	YDR067C
IV	583665	583713	+	5UTR	YDR068W
IV	587719	587782	-	5UTR	YDR069C
IV	588379	588578	-	5UTR	YDR070C
IV	589402	589544	-	5UTR	YDR071C
IV	591344	591576	-	5UTR	YDR072C
IV	592157	592439	+	5UTR	YDR073W
IV	593688	593893	+	5UTR	YDR074W
IV	596953	597156	+	5UTR	YDR075W
IV	598413	598468	+	5UTR	YDR076W
IV	599410	600793	+	5UTR	YDR077W
IV	602869	602932	-	5UTR	YDR078C
IV	603811	603975	-	5UTR	YDR079C-A
IV	602137	603064	+	5UTR	YDR079W
IV	603954	604008	+	5UTR	YDR080W
IV	610081	610168	-	5UTR	YDR081C
IV	610325	610441	+	5UTR	YDR082W
IV	612043	612073	+	5UTR	YDR083W
IV	614004	614127	-	5UTR	YDR084C
IV	616150	616341	-	5UTR	YDR085C
IV	617170	617377	-	5UTR	YDR086C
IV	618306	618371	-	5UTR	YDR087C
IV	619645	619887	-	5UTR	YDR088C
IV	622031	622112	+	5UTR	YDR089W
IV	625998	626122	-	5UTR	YDR090C
IV	628534	628641	-	5UTR	YDR091C
IV	629463	629876	+	5UTR	YDR092W
IV	632619	635840	+	5UTR	YDR094W
IV	637125	637139	+	5UTR	YDR096W
IV	643837	643930	-	5UTR	YDR097C
IV	644930	644979	-	5UTR	YDR098C
IV	652661	653607	+	5UTR	YDR099W
IV	653359	655013	+	5UTR	YDR100W
IV	657467	657539	-	5UTR	YDR101C
IV	657739	658350	+	5UTR	YDR103W
IV	664910	664959	-	5UTR	YDR104C
IV	666770	667039	-	5UTR	YDR105C
IV	666982	667004	+	5UTR	YDR106W
IV	671034	671061	-	5UTR	YDR107C
IV	670257	671269	+	5UTR	YDR108W
IV	675667	675926	-	5UTR	YDR109C
IV	676047	676102	+	5UTR	YDR110W
IV	679764	679985	-	5UTR	YDR111C
IV	681617	681948	-	5UTR	YDR113C
IV	682119	682175	+	5UTR	YDR115W
IV	683581	683645	-	5UTR	YDR116C
IV	685643	685692	-	5UTR	YDR117C
IV	686354	687768	+	5UTR	YDR118W-A
IV	688122	688227	+	5UTR	YDR119W
IV	690951	691014	+	5UTR	YDR119W-A
IV	693261	693261	-	5UTR	YDR120C
IV	693432	693585	+	5UTR	YDR121W
IV	699468	699544	-	5UTR	YDR123C
IV	699799	700315	+	5UTR	YDR124W
IV	703182	703234	+	5UTR	YDR126W
IV	704408	704484	+	5UTR	YDR127W
IV	715379	716016	-	5UTR	YDR129C
IV	716622	716650	-	5UTR	YDR130C
IV	718460	718540	-	5UTR	YDR131C
IV	720303	720506	-	5UTR	YDR132C
IV	721297	721830	-	5UTR	YDR133C
IV	727551	727594	-	5UTR	YDR135C
IV	728154	728259	+	5UTR	YDR137W
IV	730566	730578	+	5UTR	YDR138W
IV	733924	734180	-	5UTR	YDR139C
IV	733459	734138	+	5UTR	YDR140W
IV	741600	741817	-	5UTR	YDR142C
IV	743874	744047	-	5UTR	YDR143C
IV	746101	746263	-	5UTR	YDR144C
IV	746502	746738	+	5UTR	YDR145W
IV	750742	750909	-	5UTR	YDR146C
IV	751178	751631	+	5UTR	YDR147W
IV	755066	755319	-	5UTR	YDR148C
IV	765155	765332	-	5UTR	YDR151C
IV	764775	765706	+	5UTR	YDR152W
IV	767971	768182	-	5UTR	YDR153C
IV	768753	768999	-	5UTR	YDR154C
IV	769000	769140	-	5UTR	YDR155C
IV	768658	769525	+	5UTR	YDR156W
IV	770295	770357	+	5UTR	YDR158W
IV	778995	779043	+	5UTR	YDR161W
IV	781100	781433	-	5UTR	YDR162C
IV	781368	781423	+	5UTR	YDR163W
IV	784215	784260	-	5UTR	YDR164C
IV	784803	784871	+	5UTR	YDR165W
IV	789221	789270	-	5UTR	YDR166C
IV	789357	789449	+	5UTR	YDR167W
IV	790274	790328	+	5UTR	YDR168W
IV	793889	794255	-	5UTR	YDR169C
IV	806535	806621	+	5UTR	YDR171W
IV	808259	808324	+	5UTR	YDR172W
IV	811632	811695	-	5UTR	YDR173C
IV	810908	812110	+	5UTR	YDR174W
IV	814152	815174	-	5UTR	YDR175C
IV	814407	814452	+	5UTR	YDR176W
IV	816762	816878	+	5UTR	YDR177W
IV	817764	817950	+	5UTR	YDR178W
IV	819196	819231	-	5UTR	YDR179C
IV	819335	819433	+	5UTR	YDR179W-A
IV	821145	821295	+	5UTR	YDR180W
IV	827355	827414	-	5UTR	YDR181C
IV	827524	827582	+	5UTR	YDR182W
IV	827769	829151	+	5UTR	YDR182W-A
IV	830654	831409	-	5UTR	YDR183C-A
IV	829164	829585	+	5UTR	YDR183W
IV	831513	831583	-	5UTR	YDR184C
IV	832473	832576	-	5UTR	YDR185C
IV	835492	835708	-	5UTR	YDR186C
IV	835647	836421	+	5UTR	YDR188W
IV	838336	838392	+	5UTR	YDR189W
IV	841995	842041	-	5UTR	YDR190C
IV	842269	842337	+	5UTR	YDR191W
IV	844861	845309	-	5UTR	YDR192C
IV	847946	847981	-	5UTR	YDR194C
IV	848174	848599	+	5UTR	YDR195W
IV	850999	851770	-	5UTR	YDR196C
IV	851173	851228	+	5UTR	YDR197W
IV	853972	854026	-	5UTR	YDR198C
IV	856093	856546	-	5UTR	YDR200C
IV	855563	856317	+	5UTR	YDR201W
IV	857953	857984	-	5UTR	YDR202C
IV	858097	858137	+	5UTR	YDR204W
IV	859333	859346	+	5UTR	YDR205W
IV	867522	867591	-	5UTR	YDR207C
IV	868034	868224	+	5UTR	YDR208W
IV	870777	871074	+	5UTR	YDR210W
IV	884625	884727	+	5UTR	YDR211W
IV	887164	887232	+	5UTR	YDR212W
IV	889509	889751	+	5UTR	YDR213W
IV	892734	892875	+	5UTR	YDR214W
IV	894502	894623	-	5UTR	YDR215C
IV	906852	907108	-	5UTR	YDR219C
IV	907294	907330	+	5UTR	YDR221W
IV	909490	910054	+	5UTR	YDR222W
IV	911983	912099	+	5UTR	YDR223W
IV	914712	914869	-	5UTR	YDR224C
IV	914833	915530	+	5UTR	YDR225W
IV	916197	916486	+	5UTR	YDR226W
IV	917444	917571	+	5UTR	YDR227W
IV	923806	923919	-	5UTR	YDR228C
IV	924644	924785	+	5UTR	YDR229W
IV	926910	926970	-	5UTR	YDR231C
IV	927195	927452	+	5UTR	YDR232W
IV	930357	930646	-	5UTR	YDR233C
IV	930887	931129	+	5UTR	YDR234W
IV	933473	933504	+	5UTR	YDR235W
IV	935892	936352	-	5UTR	YDR236C
IV	936420	936615	+	5UTR	YDR237W
IV	940816	940845	-	5UTR	YDR238C
IV	943420	943474	-	5UTR	YDR239C
IV	945152	945205	-	5UTR	YDR240C
IV	946688	946807	+	5UTR	YDR242W
IV	950284	950316	-	5UTR	YDR243C
IV	950503	950563	+	5UTR	YDR244W
IV	952678	952800	+	5UTR	YDR245W
IV	954253	954288	+	5UTR	YDR246W
IV	955644	956013	+	5UTR	YDR247W
IV	958339	958409	-	5UTR	YDR248C
IV	959802	960114	-	5UTR	YDR249C
IV	960361	960527	-	5UTR	YDR250C
IV	960308	960614	+	5UTR	YDR251W
IV	963384	963412	+	5UTR	YDR252W
IV	964565	964804	-	5UTR	YDR253C
IV	965026	965113	+	5UTR	YDR254W
IV	967822	967871	-	5UTR	YDR255C
IV	969680	969730	-	5UTR	YDR256C
IV	971474	971497	-	5UTR	YDR257C
IV	974243	974356	-	5UTR	YDR258C
IV	975782	976237	-	5UTR	YDR259C
IV	977229	977278	-	5UTR	YDR260C
IV	979209	979329	-	5UTR	YDR261C
IV	993123	993134	+	5UTR	YDR262W
IV	995534	995642	-	5UTR	YDR263C
IV	998323	998405	-	5UTR	YDR264C
IV	998624	998864	+	5UTR	YDR265W
IV	1002023	1002239	-	5UTR	YDR266C
IV	1003502	1003795	-	5UTR	YDR267C
IV	1003725	1004004	+	5UTR	YDR268W
IV	1005596	1005675	+	5UTR	YDR270W
IV	1008766	1008793	-	5UTR	YDR271C
IV	1008936	1009010	+	5UTR	YDR272W
IV	1009395	1010176	+	5UTR	YDR273W
IV	1011960	1012871	-	5UTR	YDR274C
IV	1011573	1012252	+	5UTR	YDR275W
IV	1013643	1014481	-	5UTR	YDR276C
IV	1015702	1015863	-	5UTR	YDR277C
IV	1019101	1019368	+	5UTR	YDR279W
IV	1019899	1020747	+	5UTR	YDR280W
IV	1022321	1022436	-	5UTR	YDR281C
IV	1024755	1024770	-	5UTR	YDR282C
IV	1031419	1031756	-	5UTR	YDR284C
IV	1035575	1035900	-	5UTR	YDR286C
IV	1035217	1035995	+	5UTR	YDR287W
IV	1036951	1037195	+	5UTR	YDR288W
IV	1039509	1039586	-	5UTR	YDR289C
IV	1039690	1039728	+	5UTR	YDR291W
IV	1045011	1045153	-	5UTR	YDR292C
IV	1049392	1050243	-	5UTR	YDR293C
IV	1052228	1052323	-	5UTR	YDR294C
IV	1054647	1054910	-	5UTR	YDR295C
IV	1054938	1055212	+	5UTR	YDR296W
IV	1056373	1056551	+	5UTR	YDR297W
IV	1058814	1059413	-	5UTR	YDR298C
IV	1059586	1059627	+	5UTR	YDR299W
IV	1062791	1062861	-	5UTR	YDR300C
IV	1063282	1063352	+	5UTR	YDR301W
IV	1067654	1067731	+	5UTR	YDR302W
IV	1071386	1071708	-	5UTR	YDR303C
IV	1072557	1072811	-	5UTR	YDR304C
IV	1073488	1074110	-	5UTR	YDR305C
IV	1075171	1075342	-	5UTR	YDR306C
IV	1075806	1075865	+	5UTR	YDR307W
IV	1078449	1078538	-	5UTR	YDR308C
IV	1080199	1080736	-	5UTR	YDR309C
IV	1084937	1085065	+	5UTR	YDR311W
IV	1087497	1087581	+	5UTR	YDR312W
IV	1090079	1091699	-	5UTR	YDR313C
IV	1093586	1093633	-	5UTR	YDR315C
IV	1093726	1093763	+	5UTR	YDR316W
IV	1102132	1102184	+	5UTR	YDR317W
IV	1103725	1103758	+	5UTR	YDR318W
IV	1105827	1105885	-	5UTR	YDR319C
IV	1108101	1108163	-	5UTR	YDR320C
IV	1108498	1108768	-	5UTR	YDR320C-A
IV	1108229	1108484	+	5UTR	YDR320W-B
IV	1108671	1108702	+	5UTR	YDR321W
IV	1112293	1112340	-	5UTR	YDR322C-A
IV	1110563	1110589	+	5UTR	YDR322W
IV	1114027	1114074	-	5UTR	YDR323C
IV	1116864	1117126	+	5UTR	YDR325W
IV	1126018	1126163	-	5UTR	YDR328C
IV	1127595	1127624	-	5UTR	YDR329C
IV	1127791	1127872	+	5UTR	YDR330W
IV	1129534	1129588	+	5UTR	YDR331W
IV	1130976	1131001	+	5UTR	YDR332W
IV	1135431	1135477	-	5UTR	YDR333C
IV	1140811	1141168	+	5UTR	YDR335W
IV	1144310	1145092	+	5UTR	YDR336W
IV	1146252	1146319	+	5UTR	YDR337W
IV	1149466	1149717	-	5UTR	YDR338C
IV	1150520	1150551	-	5UTR	YDR339C
IV	1153626	1153727	-	5UTR	YDR341C
IV	1155928	1156412	-	5UTR	YDR342C
IV	1161320	1161410	-	5UTR	YDR343C
IV	1164660	1164762	-	5UTR	YDR345C
IV	1168659	1168886	-	5UTR	YDR346C
IV	1169061	1169178	+	5UTR	YDR347W
IV	1171825	1172068	-	5UTR	YDR348C
IV	1174176	1174808	-	5UTR	YDR349C
IV	1178174	1178231	-	5UTR	YDR350C
IV	1178617	1178666	+	5UTR	YDR351W
IV	1181613	1181801	+	5UTR	YDR352W
IV	1181965	1183299	+	5UTR	YDR353W
IV	1184618	1184747	+	5UTR	YDR354W
IV	1189567	1189857	-	5UTR	YDR357C
IV	1190007	1190059	+	5UTR	YDR358W
IV	1196263	1196297	-	5UTR	YDR361C
IV	1198697	1198807	-	5UTR	YDR362C
IV	1199006	1199183	+	5UTR	YDR363W
IV	1202008	1202128	+	5UTR	YDR363W-A
IV	1204210	1204242	-	5UTR	YDR364C
IV	1206383	1206470	-	5UTR	YDR365C
IV	1212724	1212848	+	5UTR	YDR367W
IV	1213765	1213904	+	5UTR	YDR368W
IV	1219110	1219175	-	5UTR	YDR370C
IV	1219613	1220109	-	5UTR	YDR371C-A
IV	1219298	1219413	+	5UTR	YDR371W
IV	1222149	1222465	-	5UTR	YDR372C
IV	1222658	1222759	+	5UTR	YDR373W
IV	1224730	1224757	+	5UTR	YDR374W-A
IV	1226536	1226579	-	5UTR	YDR375C
IV	1226729	1226822	+	5UTR	YDR376W
IV	1227863	1228611	+	5UTR	YDR377W
IV	1229609	1230061	-	5UTR	YDR378C
IV	1233517	1233766	-	5UTR	YDR379C-A
IV	1230033	1230167	+	5UTR	YDR379W
IV	1234110	1234218	+	5UTR	YDR380W
IV	1238850	1239033	-	5UTR	YDR381C-A
IV	1236461	1236558	+	5UTR	YDR381W
IV	1239345	1239492	+	5UTR	YDR382W
IV	1240676	1241042	-	5UTR	YDR383C
IV	1242031	1242540	-	5UTR	YDR384C
IV	1243142	1243230	+	5UTR	YDR385W
IV	1246063	1246084	+	5UTR	YDR386W
IV	1249821	1249967	-	5UTR	YDR387C
IV	1250135	1250186	+	5UTR	YDR388W
IV	1252015	1252537	+	5UTR	YDR389W
IV	1256847	1256876	-	5UTR	YDR390C
IV	1258056	1258514	-	5UTR	YDR391C
IV	1258191	1258696	+	5UTR	YDR392W
IV	1259813	1259901	+	5UTR	YDR393W
IV	1261365	1261681	+	5UTR	YDR394W
IV	1263194	1263324	+	5UTR	YDR395W
IV	1266898	1267252	-	5UTR	YDR397C
IV	1267357	1267471	+	5UTR	YDR398W
IV	1269999	1270068	+	5UTR	YDR399W
IV	1271006	1271063	+	5UTR	YDR400W
IV	1277169	1277907	-	5UTR	YDR404C
IV	1277593	1277646	+	5UTR	YDR405W
IV	1287938	1288060	-	5UTR	YDR407C
IV	1288859	1289151	-	5UTR	YDR408C
IV	1293091	1293200	-	5UTR	YDR410C
IV	1294394	1294444	-	5UTR	YDR411C
IV	1294611	1294693	+	5UTR	YDR412W
IV	1296686	1296883	-	5UTR	YDR414C
IV	1298161	1298215	-	5UTR	YDR415C
IV	1298346	1298432	+	5UTR	YDR416W
IV	1300681	1301616	+	5UTR	YDR418W
IV	1303169	1303174	+	5UTR	YDR419W
IV	1311956	1312040	+	5UTR	YDR421W
IV	1317773	1317883	-	5UTR	YDR422C
IV	1319275	1319324	-	5UTR	YDR423C
IV	1319841	1319935	-	5UTR	YDR424C
IV	1320018	1320064	+	5UTR	YDR425W
IV	1322173	1322205	+	5UTR	YDR427W
IV	1324239	1324844	-	5UTR	YDR428C
IV	1325301	1325319	-	5UTR	YDR429C
IV	1328470	1328541	-	5UTR	YDR430C
IV	1328796	1329600	+	5UTR	YDR433W
IV	1331049	1331237	+	5UTR	YDR434W
IV	1333969	1334349	-	5UTR	YDR435C
IV	1334568	1334821	+	5UTR	YDR436W
IV	1337285	1337352	+	5UTR	YDR437W
IV	1337443	1338274	+	5UTR	YDR438W
IV	1339443	1339676	+	5UTR	YDR439W
IV	1342406	1342493	+	5UTR	YDR440W
IV	1345062	1345232	-	5UTR	YDR441C
IV	1345633	1345647	+	5UTR	YDR442W
IV	1350205	1350290	+	5UTR	YDR444W
IV	1355553	1355631	-	5UTR	YDR447C
IV	1356029	1356065	+	5UTR	YDR448W
IV	1358902	1358946	-	5UTR	YDR449C
IV	1359893	1359923	+	5UTR	YDR450W
IV	1362181	1362243	-	5UTR	YDR451C
IV	1362728	1362878	+	5UTR	YDR452W
IV	1365662	1366022	-	5UTR	YDR453C
IV	1366827	1366897	-	5UTR	YDR454C
IV	1367400	1367485	+	5UTR	YDR456W
IV	1382046	1382107	-	5UTR	YDR458C
IV	1383443	1383739	-	5UTR	YDR459C
IV	1382963	1383811	+	5UTR	YDR460W
IV	1385766	1385831	-	5UTR	YDR461C-A
IV	1384424	1385176	+	5UTR	YDR461W
IV	1386019	1386073	+	5UTR	YDR462W
IV	1386753	1386816	+	5UTR	YDR463W
IV	1394574	1394806	-	5UTR	YDR465C
IV	1395026	1395121	+	5UTR	YDR466W
IV	1397909	1398254	-	5UTR	YDR467C
IV	1398700	1398814	-	5UTR	YDR468C
IV	1398088	1399015	+	5UTR	YDR469W
IV	1401214	1401371	-	5UTR	YDR470C
IV	1401681	1401770	+	5UTR	YDR471W
IV	1403187	1403322	+	5UTR	YDR472W
IV	1405854	1405933	-	5UTR	YDR473C
IV	1410094	1410276	-	5UTR	YDR475C
IV	1411127	1412173	-	5UTR	YDR476C
IV	1412079	1412373	+	5UTR	YDR477W
IV	1414535	1414575	+	5UTR	YDR478W
IV	1416874	1417132	-	5UTR	YDR479C
IV	1420250	1420305	-	5UTR	YDR481C
IV	1420838	1421009	-	5UTR	YDR482C
IV	1420644	1421157	+	5UTR	YDR483W
IV	1422732	1422763	+	5UTR	YDR484W
IV	1427207	1427276	-	5UTR	YDR485C
IV	1428120	1428178	-	5UTR	YDR486C
IV	1428980	1430782	-	5UTR	YDR487C
IV	1430789	1430838	-	5UTR	YDR488C
IV	1430994	1431012	+	5UTR	YDR489W
IV	1434268	1434375	-	5UTR	YDR490C
IV	1434686	1434924	+	5UTR	YDR492W
IV	1436057	1436217	+	5UTR	YDR493W
IV	1436801	1436930	+	5UTR	YDR494W
IV	1441150	1441207	-	5UTR	YDR495C
IV	1443403	1443441	-	5UTR	YDR496C
IV	1445467	1445623	-	5UTR	YDR497C
IV	1446994	1450109	-	5UTR	YDR498C
IV	1447800	1447830	+	5UTR	YDR499W
IV	1450853	1450874	-	5UTR	YDR500C
IV	1454464	1454556	-	5UTR	YDR502C
IV	1455866	1455949	-	5UTR	YDR503C
IV	1456694	1458095	-	5UTR	YDR504C
IV	1459220	1459409	-	5UTR	YDR505C
IV	1461554	1461607	-	5UTR	YDR506C
IV	1465786	1465824	-	5UTR	YDR507C
IV	1468444	1468567	-	5UTR	YDR508C
IV	1468610	1469400	+	5UTR	YDR510W
IV	1469832	1470017	+	5UTR	YDR511W
IV	1471063	1471194	-	5UTR	YDR512C
IV	1470026	1471017	+	5UTR	YDR513W
IV	1472999	1473074	-	5UTR	YDR514C
IV	1473202	1473429	+	5UTR	YDR515W
IV	1476476	1476588	-	5UTR	YDR516C
IV	1476623	1477239	+	5UTR	YDR517W
IV	1478467	1478608	+	5UTR	YDR518W
IV	1479966	1480425	+	5UTR	YDR519W
IV	1483403	1483487	-	5UTR	YDR520C
IV	1487038	1487263	-	5UTR	YDR523C
IV	1488990	1489060	-	5UTR	YDR524C
IV	1489990	1490886	-	5UTR	YDR524C-A
IV	1489798	1489982	-	5UTR	YDR524C-B
IV	1489989	1490596	+	5UTR	YDR525W-A
IV	1491063	1491094	+	5UTR	YDR527W
IV	1494268	1494586	+	5UTR	YDR528W
IV	1496548	1496585	-	5UTR	YDR529C
IV	1497768	1498018	-	5UTR	YDR530C
IV	1497933	1498232	+	5UTR	YDR531W
IV	1500553	1500809	-	5UTR	YDR532C
IV	1502160	1502385	-	5UTR	YDR533C
IV	1504900	1505484	-	5UTR	YDR534C
IV	1507861	1508005	+	5UTR	YDR536W
IV	1509972	1510902	+	5UTR	YDR538W
IV	1512000	1512094	+	5UTR	YDR539W
IV	1517675	1518078	-	5UTR	YDR540C
IV	1520698	1520919	-	5UTR	YDR541C
V	150978	151017	-	5UTR	YEL001C
V	150014	150081	-	5UTR	YEL002C
V	146965	148176	+	5UTR	YEL003W
V	146894	146951	+	5UTR	YEL004W
V	146755	147856	-	5UTR	YEL005C
V	144264	144327	+	5UTR	YEL006W
V	140818	141050	-	5UTR	YEL008C-A
V	140400	140512	+	5UTR	YEL008W
V	139763	140489	-	5UTR	YEL009C
V	133011	133120	+	5UTR	YEL011W
V	131616	131772	+	5UTR	YEL012W
V	128551	128825	+	5UTR	YEL013W
V	126580	126629	+	5UTR	YEL015W
V	126218	126430	-	5UTR	YEL016C
V	122929	123096	-	5UTR	YEL017C-A
V	123176	123657	+	5UTR	YEL017W
V	121415	121471	+	5UTR	YEL018W
V	121301	121311	-	5UTR	YEL019C
V	116531	117211	+	5UTR	YEL020W-A
V	116070	116167	+	5UTR	YEL021W
