seqnames	start	end	width	strand	Conc	Conc_NQ	Conc_Q	Fold	p.value	FDR
XV	520537	520937	401	*	9.539667437957583	9.169843743455298	10.0010614249198	-0.7114071273371001	5.202455303147611e-4	0.0022854567326762885
XIV	651926	652326	401	*	9.391880073060674	9.057300805271783	9.819458769221493	-0.6659132880125989	5.325650400803603e-4	0.002327994704905733
II	135923	136323	401	*	9.921782011309004	9.500663316903939	10.42962690747908	-0.7688872538587936	5.554997063404763e-4	0.0024162868999933035
XII	253249	253649	401	*	8.863949346119677	8.570563988506658	9.249867992307886	-0.607406815773667	5.801382227288793e-4	0.0025110884836745118
II	193548	193948	401	*	9.338711129949976	9.00093853332419	9.769421006251479	-0.6689802651976403	5.890282467266612e-4	0.0025371314237055704
XII	510507	510907	401	*	7.788638553454755	7.5040169964752215	8.165379141347639	-0.59219327674811	6.079690152982698e-4	0.002606003109263943
VIII	122184	122584	401	*	9.470103603227928	9.101965007946456	9.929917272980955	-0.7054479540247955	6.569231189098706e-4	0.002802237265687999
XIII	556972	557372	401	*	9.375113047131704	9.02362214105026	9.819119718949493	-0.6845116752450543	6.76607424253991e-4	0.002872328632770548
VII	197139	197539	401	*	9.771897349156841	9.434894399511006	10.201853812150034	-0.6662652727536481	6.837686121178036e-4	0.0028888405956938785
XVI	812707	813107	401	*	7.778248870063688	7.5019952279864555	8.14611849439475	-0.5797552654622962	7.084675641525297e-4	0.002978937424508018
IV	835845	836245	401	*	9.443557834101542	9.134348844665304	9.845763095458963	-0.6263086908211639	8.04880216305369e-4	0.0033682901943016155
IV	1490042	1490442	401	*	10.085193162187796	9.695195884726395	10.565232391537196	-0.726119756932067	8.686190018782046e-4	0.003617880088011579
IV	1288966	1289366	401	*	7.009952370245349	7.26979334912747	6.434527955987551	0.6966087383002224	8.880613707110026e-4	0.0036814938513512452
V	123158	123558	401	*	9.491838662932397	9.141877501703496	9.934374883287186	-0.6776326595701232	9.363004803115786e-4	0.003861881542333797
IV	1233666	1234066	401	*	8.08296814550792	7.7838417242284645	8.474837797560108	-0.6072643944196308	9.403222328445825e-4	0.003861881542333797
IV	1429084	1429484	401	*	9.744758880111336	9.43953700704982	10.142894433000263	-0.6185337448876144	0.0010252794641297577	0.004191304476048963
II	477024	477424	401	*	9.183103437596554	8.8900339996087	9.568693208282005	-0.5997356802494188	0.0011063161406469027	0.004500499069593709
XII	645695	646095	401	*	9.419959924175103	9.104508757036545	9.82849128658727	-0.630982382482749	0.0011111084905678693	0.004500499069593709
XVI	641236	641636	401	*	10.131321956341251	9.72891547136093	10.622584700283335	-0.7333540438083559	0.0011555806892731809	0.00465925912615625
XII	84073	84473	401	*	9.244095671751678	8.956603422891723	9.62385523103002	-0.5912194365827572	0.0011803748361912641	0.00472577781062151
VII	433218	433618	401	*	8.712623390791052	8.38646597859262	9.131877845202148	-0.6423106949445161	0.0011841213279160123	0.00472577781062151
V	284571	284971	401	*	8.640405581374738	8.32535404629463	9.048533586902522	-0.628311545358923	0.0011881343985934033	0.00472577781062151
XV	218659	219059	401	*	8.26439520155002	7.979321754254333	8.641611839116358	-0.5850241660732766	0.001225804964297582	0.004853747907958587
XII	370579	370979	401	*	10.006299962745548	9.661803350334726	10.44355836423342	-0.6667635892978564	0.0012347733257093004	0.004867432350898715
V	491032	491432	401	*	9.654842587261987	9.329685777058392	10.073101592205184	-0.642116774792385	0.0012458651040346972	0.004889328386056167
XIII	347069	347469	401	*	8.62125368810987	8.259440745358235	9.075102975348084	-0.687052684282458	0.0012699069583375047	0.0049616276292567115
VIII	422465	422865	401	*	8.484789154650604	8.210179253437186	8.850903713820065	-0.570412004976744	0.0012799433889184807	0.0049788106273789354
XII	489411	489811	401	*	9.683275999912116	9.323427850753685	10.13526232932692	-0.6838607435934636	0.0012877121851440497	0.004987060787202614
II	415312	415712	401	*	9.014329038336088	8.71019238918549	9.4113529437589	-0.6133539113652191	0.0013113799933210928	0.005056543817041594
V	467842	468242	401	*	8.949383454785469	8.594030165742929	9.397089237422339	-0.6759792753305294	0.0014292544506927403	0.005487094260702999
XIV	273818	274218	401	*	9.303502109049715	8.920087296880896	9.77751257164438	-0.7077219591941949	0.0014551056499101504	0.005557790867566018
VII	788232	788632	401	*	8.816113998219253	8.52449981315259	9.200186935820566	-0.5935496951365368	0.0014602576231883535	0.005557790867566018
VIII	48231	48631	401	*	8.581050077499293	8.287686531943375	8.966946021840405	-0.5944981683827943	0.001504251163210032	0.0057006599876157004
II	798756	799156	401	*	8.890596023430122	8.468937054562055	9.39891370581382	-0.7441301308988257	0.0015309907982766703	0.005777200319992734
XV	770160	770560	401	*	9.602186501456815	9.223952205253699	10.071414952910166	-0.7005220940761295	0.0015413478459477966	0.005791532544561296
VIII	315994	316394	401	*	6.444044110784622	6.68725397308147	5.9169713459268864	0.6623197388733865	0.001644980816428869	0.006154737546214794
X	195404	195804	401	*	9.992314365596116	9.591981086906957	10.481714754870735	-0.7223057786999119	0.0016579249579449496	0.0061769946745375125
V	422481	422881	401	*	8.224754930096985	7.951793090502994	8.589105652252126	-0.5617851081043309	0.0018141186628702324	0.006730532686195022
IV	368872	369272	401	*	9.722953346919926	9.324479141943593	10.21067940768152	-0.717164849997237	0.001886202589489525	0.006968689901754186
X	220233	220633	401	*	9.109404042533058	8.865844140099226	9.441570570220481	-0.5211074924330646	0.0018996052751491285	0.006988964408152836
II	350741	351141	401	*	8.261732755863626	7.94329934327181	8.673267087016391	-0.6243014495378958	0.001964529199290455	0.007197839348437641
IX	254273	254673	401	*	10.10580894178309	9.723697570559226	10.578619335424726	-0.6994007607088683	0.0019913697427339522	0.007266030920801983
VII	483677	484077	401	*	8.974999756380974	8.621243585336895	9.421178285439513	-0.6667105913803796	0.0021010563118465156	0.007628367512534666
X	291116	291516	401	*	8.269705184455082	7.963484225437442	8.668862654592068	-0.6107608369592408	0.002107952064618866	0.007628367512534666
XIV	604691	605091	401	*	8.592583152751182	8.23903084356638	9.03856649949988	-0.665640342748336	0.002130685234133639	0.007656544667567495
IV	1385718	1386118	401	*	6.759435557853292	6.975443411901181	6.307000366281407	0.5864233462917752	0.0021330803943619523	0.007656544667567495
V	85011	85411	401	*	10.163553365508434	9.810888417857115	10.608686501365366	-0.6651499207219018	0.0022281543378948297	0.007965426236279898
XV	161644	162044	401	*	9.533930972609285	9.183111885121754	9.977292242290767	-0.6613142199850617	0.002360509273076202	0.008404555194057606
XVI	591189	591589	401	*	7.8060498725418395	7.480305473366011	8.224893607617867	-0.6271454284147252	0.002426351566056072	0.008572904705358403
V	152918	153318	401	*	8.018906914637936	7.697422496741293	8.433500600438569	-0.6268993245517747	0.0024272097127288794	0.008572904705358403
XII	322989	323389	401	*	7.306850136555451	7.537499942597391	6.814895621138448	0.6247048637565834	0.0024898669436822815	0.008759173351679101
IX	139061	139461	401	*	9.27331112796883	8.951527373840385	9.688204272046107	-0.6255689547878782	0.0025575322337586404	0.008961511755590791
XIII	5377	5777	401	*	5.335975964779227	4.8241316351965065	5.918812457604514	-0.779998917455917	0.0026575161605830486	0.009275046520928188
XI	382357	382757	401	*	8.884705233555572	8.526065342634716	9.335543471072718	-0.6663334338947104	0.0026793613600202245	0.009314472759440386
VII	159076	159476	401	*	7.951678426781111	7.614629810554138	8.381679615341268	-0.6394203023706193	0.0027020216950430164	0.009356412379305817
XV	671013	671413	401	*	10.169805875455799	9.815321780140584	10.616680896646683	-0.662379168200562	0.0027365899272912696	0.009439097288274184
V	191913	192313	401	*	9.422521865004862	9.111857255904075	9.826207249204169	-0.6100125658871896	0.002895069744003611	0.009946873867529916
VII	598788	599188	401	*	8.304263308220163	7.993291744095368	8.708260430313821	-0.6062874986855239	0.0029769827829989456	0.010188665881349104
XI	278344	278744	401	*	8.911358830160953	8.667760098799546	9.243568776950784	-0.5171747707783205	0.002997236027676061	0.01021837610979908
XVI	840517	840917	401	*	8.911310456975565	8.642647325656245	9.271040785686957	-0.5522876514222889	0.0031718009806430032	0.010771924099645277
XII	828078	828478	401	*	8.909766228669778	8.615640750362385	9.296454772758041	-0.5855723346856483	0.0032701070282294743	0.011063235654891286
VII	700577	700977	401	*	8.825535208364917	8.54522165959968	9.197722045700502	-0.567580055727185	0.003353775937623082	0.011302992950080843
IV	341216	341616	401	*	7.016461684577458	7.245232684718995	6.529661798045121	0.6014991729876734	0.0035254741799924704	0.011836477950316926
VIII	55887	56287	401	*	9.538375486698882	9.192073151997032	9.977382257028651	-0.6448214505005339	0.003882590386045375	0.012986088298780554
XV	931196	931596	401	*	9.036186371067132	8.775832512521603	9.38690402724362	-0.5372239503552583	0.00393189954247318	0.013101386022655917
XV	472312	472712	401	*	6.850095368019651	7.054186014087289	6.428760344863309	0.5466690261397782	0.003963989354026329	0.013158656389493416
XIII	343735	344135	401	*	8.396908989469217	8.005993504460024	8.877785012456085	-0.6864766755086275	0.004115811453982423	0.013571806409973328
II	419451	419851	401	*	9.431934942551452	9.130055152613028	9.826641606318459	-0.592425102586098	0.004124460014956734	0.013571806409973328
XIII	510762	511162	401	*	9.62175511844439	9.328647024316886	10.007385138452491	-0.5814296129193504	0.0041345593706487264	0.013571806409973328
VIII	175012	175412	401	*	8.679840340758584	8.40490969037186	9.046297697028661	-0.5571592658404925	0.004384873842652595	0.014340161492823116
XI	514396	514796	401	*	8.755787887703168	8.418490588797676	9.186032585368292	-0.6307904461604167	0.00453011125127133	0.01476047319141175
XV	683572	683972	401	*	6.95097709554164	7.141738288816241	6.563358649983633	0.5180324746637852	0.0046359126501995685	0.01504967231664051
X	651394	651794	401	*	9.027791899461667	8.740382541064491	9.407464459376367	-0.5707373846003372	0.004677867986279342	0.015130247003240508
X	181470	181870	401	*	5.950284380949677	6.232985753121162	5.3046593112065725	0.6966041491663765	0.004776414368175701	0.01539260542736914
X	525808	526208	401	*	7.970217810803402	7.6997884250746615	8.331850026092955	-0.5476932308104673	0.00485813368456933	0.015599025612635339
XIII	388277	388677	401	*	8.460518823399664	8.1491930584133	8.864875499316925	-0.6017301198819017	0.004929170381745788	0.015769773358991053
II	126284	126684	401	*	7.294508030460854	7.078862332665554	7.594806236305373	-0.4653532379470636	0.005049272047455033	0.01609569392744691
II	408587	408987	401	*	8.677187124846425	8.42990164623429	9.013508404823543	-0.5142537598125851	0.00523732245958654	0.016635092560485305
II	140532	140932	401	*	9.568373806254728	9.21587179774466	10.01335071332543	-0.6421222782979955	0.005449792797675286	0.01724791053887913
XV	304647	305047	401	*	9.346834935249806	9.050412995716824	9.735907214381589	-0.5792506203142239	0.0055054759553740534	0.017361911673554605
V	354819	355219	401	*	7.767317209569886	7.518146313357164	8.10573247759797	-0.509970131096279	0.0055659040268850445	0.017490011586261546
I	45269	45669	401	*	9.375426157539342	9.045855939124243	9.798065512338889	-0.6171671010091556	0.005703054699218814	0.017857437231951108
VII	229744	230144	401	*	8.421973729717687	8.19911647892461	8.730632180727275	-0.47567521484085384	0.005742299292178557	0.017916785424005884
II	490473	490873	401	*	8.95480520187096	8.640256191682981	9.362425679847892	-0.5995944490629643	0.005837958888702448	0.018151118657479797
XVI	163626	164026	401	*	6.496490620166565	6.715137542376623	6.037041306087472	0.5745554152341836	0.006087362891552751	0.018860145379793258
XV	83083	83483	401	*	9.159304820178399	8.898001891018797	9.511057374961466	-0.5320142943133395	0.006211455643987087	0.019177326341400694
XII	758980	759380	401	*	9.251952386010142	8.998362340515222	9.595253118293982	-0.5205886038756478	0.006540487040723487	0.02012282249811442
V	460023	460423	401	*	7.266249707015049	6.9204658635136695	7.704754895186588	-0.6318033548985003	0.006645322352185894	0.02037437373951439
V	242090	242490	401	*	8.959894693905254	8.65817407619316	9.354437649175134	-0.5805381670963702	0.00672151774943292	0.020536678798440375
XV	494258	494658	401	*	9.736592197764033	9.395551405143204	10.170492498426166	-0.6238246547685341	0.006927016008114451	0.021091569431603657
XII	1012088	1012488	401	*	9.31316409095273	9.065552678533507	9.649847773620888	-0.5108568279782215	0.006978799892319327	0.021176220979099537
XV	901231	901631	401	*	8.47716553154628	8.255846862464557	8.784047888144869	-0.4716843039070657	0.007281641111139217	0.02201948322306825
X	123082	123482	401	*	9.180830101360703	8.95854132963617	9.488832791763016	-0.4729177914298387	0.0075298847523981366	0.022692451318660597
IV	542142	542542	401	*	8.891900453959142	8.57238669068219	9.304519574500892	-0.5968098117703573	0.007789960512178488	0.023396378000862604
IV	1461555	1461955	401	*	8.215483423735199	7.951086852071306	8.570599536087755	-0.5301922502827727	0.008058471453743207	0.024120780656458483
XIV	197913	198313	401	*	9.68837493756562	9.383320206296181	10.086339389263903	-0.5808699727498744	0.008152412741103414	0.02431952854862944
VIII	98322	98722	401	*	8.94925019801128	8.730687900527187	9.252940447348758	-0.46505858491470486	0.00818360212242829	0.024330372640081414
VIII	296744	297144	401	*	9.629754799972861	9.292492227066212	10.059965499065994	-0.6141697384413061	0.008387608997610816	0.02485321726473272
XIII	754245	754645	401	*	8.617532676216019	8.380232667839577	8.942666773984243	-0.491253226078517	0.008862141302238016	0.026171474146743038
IV	802478	802878	401	*	6.706575023953235	6.892622723829636	6.3306202497581	0.49393776836275827	0.009031904670591739	0.026583906080441685
XV	779567	779967	401	*	9.42471461996468	9.164616117044725	9.77515358465204	-0.523027246858467	0.009221242503503995	0.02705102036742202
XV	511321	511721	401	*	8.953458228994954	8.700778029224157	9.29575568063746	-0.5130940822922424	0.009559529561159132	0.02795054504140236
XV	860308	860708	401	*	6.348724567378944	6.57519259315813	5.868208929354728	0.5762377042551617	0.009920637856338113	0.02891063771335496
X	424187	424587	401	*	8.150146007805212	7.9145236402826376	8.473384377482828	-0.48640839543414527	0.010014524404681778	0.029088240293861874
XVI	526929	527329	401	*	8.198759298725461	7.988757705761738	8.492450980356937	-0.4490991266472565	0.010133017991798644	0.029335917661502304
V	558911	559311	401	*	7.018954978197336	6.737158095075519	7.392712922937498	-0.5436239055871677	0.0102148552491041	0.029453950684205494
XVI	450775	451175	401	*	8.527826832245433	8.322195290834184	8.81636454289618	-0.44383949020792307	0.010240501540261706	0.029453950684205494
IX	257171	257571	401	*	8.814596550226394	8.568643038493285	9.14943502979735	-0.5025723395092969	0.010319401241949197	0.029584517196886824
XVI	921046	921446	401	*	9.914891232983244	9.624083329876242	10.298122423437144	-0.558693760678976	0.01041692543599983	0.0297674600646856
X	60156	60556	401	*	6.942014209406085	7.106128420682119	6.61864897492283	0.4451066460545221	0.01089399357334705	0.030822732092769572
IV	330487	330887	401	*	8.145711343864422	7.947552895682866	8.425355967625354	-0.42878824658079695	0.010914507687182872	0.030822732092769572
IV	1278556	1278956	401	*	9.655330967364552	9.354188684921597	10.049278796762646	-0.5694473153016013	0.010915178216914168	0.030822732092769572
XIII	457993	458393	401	*	7.300677952669026	7.006636780648822	7.687278839242404	-0.558104569773575	0.010925838216349803	0.030822732092769572
XV	877727	878127	401	*	8.823249680595389	8.591004511166823	9.142657543106901	-0.4828152717327276	0.011113925274733637	0.03125349050187835
II	564886	565286	401	*	7.084664413567621	7.282812320491717	6.678497383719737	0.517840723054785	0.011227937486147687	0.03147386920720129
II	45164	45564	401	*	9.04839785704087	8.801438509030541	9.384356342384043	-0.5013081810949154	0.011406315964145307	0.03187271201373514
VII	428053	428453	401	*	9.002622114005911	8.68870122316208	9.409607719740567	-0.5807249199044471	0.011522680122468796	0.03209629825911655
II	167963	168363	401	*	9.106229674369049	8.858509532640648	9.44303421366502	-0.5017847328482383	0.012096720115009599	0.033547185195072236
IV	155977	156377	401	*	7.765980184471571	7.568253405807023	8.045108023314931	-0.4268434331437731	0.012132460782996566	0.033547185195072236
XIV	335814	336214	401	*	9.28545913480599	8.992693696798137	9.670732299640516	-0.5563360070177833	0.012157530308519949	0.033547185195072236
XIV	59794	60194	401	*	6.9769260185143285	7.158895664594241	6.610956606576723	0.48007396279507936	0.012474030651408683	0.034207341301045496
VII	156140	156540	401	*	8.003695515079267	7.7422080821216825	8.355649093877267	-0.5149683850685195	0.012490095772500742	0.034207341301045496
II	770539	770939	401	*	6.989268762100786	7.169696573052194	6.627049392489428	0.4761146271440785	0.01251299121204722	0.034207341301045496
XIII	26060	26460	401	*	8.306649543723255	7.989319449344638	8.717074341380636	-0.5792683385773987	0.012624277002592763	0.0344050512138562
VIII	126029	126429	401	*	8.914918834352886	8.650570361799868	9.269982766114751	-0.5219270821958011	0.012693049388109607	0.03448603879907933
IX	117624	118024	401	*	6.337961574148098	6.555419666833196	5.881677744447929	0.5552170926076986	0.012775652777658903	0.03457621137368166
XVI	309757	310157	401	*	7.107795933925507	7.274448947940235	6.77848091747931	0.44180978605212634	0.012804553928871915	0.03457621137368166
XVI	408837	409237	401	*	7.346516534446203	7.0033668859346685	7.7824679453519545	-0.6025414597456757	0.012892993185979997	0.03470888104640347
XIII	551262	551662	401	*	9.222789657764272	8.959397628412528	9.576815233072555	-0.5206163260075384	0.01293921522825158	0.03472743783144725
VI	221586	221986	401	*	8.748808466820302	8.53234937056414	9.050054157926951	-0.455196182193059	0.013081637129011189	0.03500328965126327
IV	1194983	1195383	401	*	7.325394902270325	7.489829335611309	7.001281141946879	0.4374062832455146	0.013597786411099553	0.03627445740483657
XIV	405690	406090	401	*	8.50879813644357	8.225464229095714	8.884180552100695	-0.5428715611197614	0.013765981883496236	0.036612536153997524
XII	931935	932335	401	*	9.22110731980982	8.996878089944513	9.531346107766996	-0.4664084531189695	0.013895306700104965	0.03684551296153959
XVI	582819	583219	401	*	7.126367285747955	6.6382820468824635	7.690386491309991	-0.6909687498696644	0.014217786037734591	0.03758773973448995
XII	65302	65702	401	*	8.800334829978144	8.537883096019995	9.153338178570833	-0.5164477106239408	0.014644055214036613	0.038599106728341284
IV	569745	570145	401	*	6.769813193485722	6.5519746185308465	7.072663126945407	-0.45404373097272804	0.015090614234855936	0.03965777490886248
XVI	382894	383294	401	*	7.337984640742159	7.057542342425232	7.710307977987001	-0.5296330279139012	0.015682790609784492	0.0410917035858745
V	294960	295360	401	*	8.018575180821928	7.795593254787342	8.327377374729833	-0.4589119369008332	0.01577483907596276	0.04116175379189864
XV	710021	710421	401	*	6.731067759512487	6.927602778634	6.328979347846959	0.506516446625463	0.015802757118294042	0.04116175379189864
IV	1080429	1080829	401	*	8.702979069146862	8.515320331634053	8.969956524311154	-0.41025885115350513	0.01599143486142543	0.041409428192735256
VII	1072624	1073024	401	*	7.116583911957481	7.3075724536434254	6.728399527308456	0.4897376990873633	0.01599163648213219	0.041409428192735256
III	246613	247013	401	*	7.062993394457882	7.236741370404109	6.716863378443847	0.45115677963078626	0.016154241460835363	0.04160486592881385
V	268355	268755	401	*	8.45695526755039	8.167909470234683	8.83834349185832	-0.5424965397489695	0.01616134656124932	0.04160486592881385
II	604100	604500	401	*	6.654878388836549	6.836347166652248	6.290128694727995	0.4758740785376874	0.01656098517032237	0.04250973809707748
X	337580	337980	401	*	8.278849132149	8.042706282804236	8.602676146922011	-0.476320275440831	0.01724080885289077	0.044126475991601605
X	348718	349118	401	*	7.991193951204099	7.707058892464026	8.367421688818464	-0.5338017991017926	0.017430594824956843	0.04448328101282339
II	595573	595973	401	*	8.053961161563791	7.873087536702914	8.312643619105692	-0.3943364829627584	0.017558418398186334	0.044680355751004416
VII	165835	166235	401	*	9.255448209726037	8.987640426907275	9.614255766879255	-0.5188326798851173	0.017627730762876378	0.04472783409086162
XV	391479	391879	401	*	9.82149329934143	9.530749796622144	10.204657215204465	-0.5430196998635277	0.017800635254339513	0.04503713733404525
IV	1242239	1242639	401	*	9.675375386111737	9.41415481017374	10.027038196536546	-0.5101097547200205	0.017932882373748633	0.045126761736057674
XII	809069	809469	401	*	9.567153862110894	9.33097976580129	9.891016201613212	-0.47919708691407337	0.017938271086473664	0.045126761736057674
II	624912	625312	401	*	9.20666433084728	8.96059166372387	9.541635576981818	-0.4906770795838081	0.018348864491854314	0.04602854359746408
VII	677666	678066	401	*	7.757600639823564	7.926348505774221	7.423349779803876	0.4417908441003793	0.01862935473551892	0.04648684656571968
XV	631763	632163	401	*	6.976871625074067	7.151950516497684	6.627556107585078	0.45751003478579033	0.01863685581456938	0.04648684656571968
XVI	281650	282050	401	*	8.714788881030811	8.475952034713195	9.041655486587784	-0.4797930982627963	0.018801836531620843	0.046766258189918884
V	261428	261828	401	*	8.68947205243807	8.42810169285466	9.04129808150147	-0.50697961910053	0.019471152176520994	0.04829502070749449
XII	-66	334	401	*	8.691768910869719	8.345793559246339	9.130459403004238	-0.588945866520378	0.01973921226486834	0.04882275750666316
VII	438456	438856	401	*	8.528740866784462	8.322300672256898	8.818234858584894	-0.4334181267764376	0.020069618092751724	0.04950132060307199
XII	416846	417246	401	*	7.757684145312897	7.472519261140736	8.134997070996452	-0.5306843607169349	0.02013235487654147	0.04951774193868
XIV	281572	281972	401	*	8.809298990129417	8.546507088894154	9.162672306547018	-0.5084323256537164	0.020250885006607485	0.04967092072454003
XIII	777224	777624	401	*	7.157926128642782	6.966981973157836	7.42888911136514	-0.4127332676645743	0.02099784971825409	0.05136039141611735
IV	1095187	1095587	401	*	7.46396611068426	7.6567039126431435	7.071416851788112	0.49013979425879867	0.021456630647041557	0.052337582489883135
IV	1055923	1056323	401	*	7.869486821031475	8.037086856529072	7.5379434323245595	0.439177001170223	0.02190680306650412	0.053288449332570625
IV	366196	366596	401	*	8.409280135671871	8.226524590180611	8.670271995623706	-0.39947669523354873	0.022229872062606123	0.05392576107494836
XI	362070	362470	401	*	6.4825268724043434	6.655962867745129	6.137142130576776	0.4425426202200845	0.02242275719730201	0.05424464275402103
XV	891652	892052	401	*	7.248203636080118	7.429225498512869	6.884541046477279	0.4670982356924206	0.02295146911714651	0.055371986968416304
VII	650733	651133	401	*	8.69862496345546	8.48542932795007	8.99606221676346	-0.44165538466500454	0.0233320863193923	0.0561368725341237
XV	619202	619602	401	*	8.835308538731711	8.668352703381471	9.076700965024935	-0.36956037822575416	0.02375170218860851	0.056991176718862266
XV	443667	444067	401	*	8.828266782064787	8.581612370736995	9.163885892564714	-0.4838455654607479	0.024255900983543563	0.05804325357308662
XVI	575508	575908	401	*	7.96180080251784	7.671859266226873	8.344126445395093	-0.5268583813856362	0.024823332518646567	0.059240547605310584
XII	5599	5999	401	*	8.393964504781499	8.113512407016154	8.766298230346024	-0.5183841323652458	0.025910654288013958	0.06166875400624346
XI	571048	571448	401	*	7.026102044526102	7.2104558783874655	6.654306628149066	0.4646863948163228	0.026487163852566414	0.06287141312316168
XV	384888	385288	401	*	9.134415510858558	8.87439780352091	9.484766274911257	-0.49641898449079785	0.0268330872182872	0.06352175874999356
VII	661672	662072	401	*	8.567776505969288	8.346218000769996	8.874935991055258	-0.4503597775184383	0.027265265035910126	0.06437227012488941
XV	586261	586661	401	*	7.7207037326042345	7.5547752908802295	7.960804911300617	-0.36801225441120394	0.027909717964332528	0.0655909030426559
II	159692	160092	401	*	8.5652283434019445	8.389103544820882	8.818053307993857	-0.3819215398477803	0.02792998815859413	0.0655909030426559
XIII	287350	287750	401	*	9.173871264630778	8.89487706375946	9.544657885364282	-0.514673105591899	0.028313394448608954	0.06631492652021673
XIII	169877	170277	401	*	8.237115355210411	8.063051308154682	8.487385016831778	-0.38228204465035043	0.028652783802539633	0.06679278982972374
VII	920046	920446	401	*	8.753993314044274	8.566568800828334	9.020685864452723	-0.39995178993190345	0.0286687059405043	0.06679278982972374
XIII	309686	310086	401	*	8.59964932201055	8.3254053255031	8.965372632012928	-0.5083021379399039	0.029539365335155218	0.06864015681826857
XII	875096	875496	401	*	8.983769268089695	8.74071664955244	9.31536831563541	-0.4742054390492886	0.029840797785141204	0.06915859434194144
XV	241148	241548	401	*	7.133481250005429	6.960991494026819	7.381793292485845	-0.38934626137171224	0.029990939139595184	0.06932460539335746
IV	386706	387106	401	*	8.022181805402104	7.788292377458185	8.343457019877011	-0.4610396608860665	0.030617565060643958	0.07058827662806426
VII	20274	20674	401	*	9.103022007630347	8.56503850073691	9.705933493886189	-0.6384140833204548	0.031159181445182357	0.07164988858358338
IV	765247	765647	401	*	7.865172134852178	7.683460338268018	8.124883985107545	-0.38856169574440597	0.03136107707869034	0.07178182502168179
IX	41455	41855	401	*	6.78820271084358	6.966489711078774	6.431167489191463	0.4490095383807732	0.03137914434696395	0.07178182502168179
I	180964	181364	401	*	7.5664340673794745	7.392435882362188	7.816621926050206	-0.3751614197631835	0.03226954216397491	0.07362792178498667
XIV	479143	479543	401	*	7.886706677408134	7.697536151534503	8.155520572167573	-0.39961490997308935	0.03244202112013196	0.07383068208524876
XIV	62986	63386	401	*	8.656471675459708	8.471663846320794	8.91997436951586	-0.3930616165095534	0.03320158170388711	0.07536502993453037
XVI	132225	132625	401	*	9.10744976095744	8.899532117719872	9.39868790820894	-0.42728322126694923	0.033492974270192384	0.07583152892456378
VI	176602	177002	401	*	8.156259985973502	7.967350332494414	8.42475729106126	-0.39878513317034314	0.03400499442492434	0.0767938876654941
XII	747423	747823	401	*	7.933390903000349	7.719747241238155	8.23135210661927	-0.43498945883803347	0.034309482311345875	0.07728385939009798
XIV	301160	301560	401	*	9.2579468520756	8.98785051438252	9.619220814084422	-0.4982930291434131	0.034530404995510036	0.07758358170746911
IV	452635	453035	401	*	7.177189553822735	7.013504220955448	7.414464323451933	-0.3603685034176686	0.03564886948579436	0.0797642525329194
X	585356	585756	401	*	5.865871524470843	6.063036630712725	5.462191683637329	0.4803984155864529	0.03568163052152114	0.0797642525329194
II	373085	373485	401	*	8.918437811004404	8.679616808068964	9.245286576020767	-0.46381255457746984	0.03593803289940215	0.08013455315700024
VI	90571	90971	401	*	8.850286406891549	8.669418637261785	9.108961668697965	-0.38574739382062206	0.03613930169515111	0.08038036120105398
VI	106512	106912	401	*	9.68117261383631	9.420967254050653	10.031728213136207	-0.4864048331963633	0.036895342598003235	0.08185574752270568
VII	976876	977276	401	*	9.138048293480937	8.903593013659282	9.459965084627527	-0.45658672196391004	0.038371292049905546	0.08491691949891378
XVI	789577	789977	401	*	7.113454898084671	7.2741576696255805	6.79802971606366	0.41025975554864	0.0385357155736231	0.08506759212877299
XII	737682	738082	401	*	8.374424059883628	8.176685783182196	8.653565668319889	-0.4081341987932552	0.03899773605949706	0.08587282030058828
XIII	302736	303136	401	*	8.081392295392268	7.905128090007109	8.334389827488545	-0.37731957177678654	0.03917472895578786	0.08604797429840964
XII	500336	500736	401	*	7.2565912235948895	7.056707196814582	7.538298282378079	-0.41070147529605816	0.04004241091511909	0.08773560505719642
VII	122055	122455	401	*	7.580987560736239	7.414128572932887	7.822258355775776	-0.358738273704764	0.041021583143987295	0.08965855919836827
XIII	831338	831738	401	*	6.704639142010384	6.844501705214622	6.436401231196275	0.3675672222372608	0.04143617947219731	0.09034110240481538
X	159901	160301	401	*	9.364263931797218	9.123948610445492	9.692793552447556	-0.45940445322690343	0.04322252277408898	0.09400366406285855
IV	62111	62511	401	*	9.493934411252447	9.218562290664533	9.860863326145072	-0.4926649593906714	0.044306637598018235	0.09612471989938601
XII	704426	704826	401	*	9.213155609997761	9.026493719719507	9.478919813553569	-0.39126822467751626	0.04460592166631427	0.09653683537096935
IV	1013735	1014135	401	*	9.168955705622393	8.9569197768972	9.465035083096737	-0.4240964325873321	0.046278644732054924	0.09991208630416748
XIII	661704	662104	401	*	8.533099760017494	8.280418041462317	8.87539888752207	-0.4713515884345336	0.04669004522088466	0.10055441446351501
XVI	296958	297358	401	*	9.394736847276395	9.16398607643733	9.7124436011306	-0.44528758560082615	0.047129086424471806	0.10125300076109149
VII	401305	401705	401	*	7.521012874769374	7.3164835478373975	7.808245264015357	-0.412447964959796	0.04853756998659192	0.10402590849068123
VII	774247	774647	401	*	8.874338246352004	8.662000462319329	9.170771287905529	-0.42227895623123746	0.05019574358370664	0.10731922901794906
